Row;Column;BRISONr;Year;Location;Subtrial;Treatment;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Sedimentation;Falling_number;Crude_protein
10;140;BRISONr_45;2017;QLB;1;LN_NF;B1;307;;150;;81;54.59691429;552;1547.2;26.93458336;25.38122618;432;1.25;4.07;5.375;0.5;;1.25;62;;14.34
1;140;BRISONr_46;2017;QLB;1;LN_NF;B1;307;;154;;90;56.0584;588.8;1665.6;26.54297438;28.46854796;420;7.63;5.19;7.25;1.5;;2.5;38;;15.6
7;136;BRISONr_47;2017;QLB;1;LN_NF;B1;307;;151;192;88;59.69451429;487.2;1399.2;27.91002349;26.31509488;440;1.4;3.5;14.5;0.25;;3.5;58;;14.89
5;137;BRISONr_48;2017;QLB;1;LN_NF;B1;307;;151;;86;56.93584;453.6;1379.2;26.23820278;25.4040404;456;2.75;4.38;14;1.25;;2;57;;15.93
7;140;BRISONr_49;2017;QLB;1;LN_NF;B1;307;;154;;81;56.34486857;517.6;1409.6;27.74736727;27.24548598;420;1;4.11;9.5;0.25;;2.25;43;;15.14
1;135;BRISONr_50;2017;QLB;1;LN_NF;B1;307;;155;;86;54.97234286;440.8;1279.2;28.72583971;28.68530021;396;4.63;3.04;16;0;;2.5;47;;14.4
7;133;BRISONr_51;2017;QLB;1;LN_NF;B1;307;;155;;90;53.6256;657.6;1943.2;32.26171883;28.8745478;456;1.5;3.97;14.25;1;;2.25;45;;15.23
2;135;BRISONr_52;2017;QLB;1;LN_NF;B1;307;;154;;92;48.53142857;460;1416;24.06856157;22.74342125;404;6;3.92;11.5;0.5;;1.5;43;;13.99
10;139;BRISONr_53;2017;QLB;1;LN_NF;B1;307;;150;;77;56.46454857;514.4;1467.2;24.152597;27.51340164;452;1.65;2.89;4.25;0.5;;2;48;;14.67
7;142;BRISONr_54;2017;QLB;1;LN_NF;B1;307;;153;187;88;53.68658286;532.8;1598.4;25.8845531;23.58934169;496;1.25;4.58;2.625;0.25;;1.5;36;;15.49
3;137;BRISONr_55;2017;QLB;1;LN_NF;B1;307;;154;193;91;58.06084571;527.2;1540.8;25.96832239;27.83579451;460;1.75;3.76;12.25;0.25;;0.75;56;;15.35
4;141;BRISONr_56;2017;QLB;1;LN_NF;B1;307;;152;;86;38.92662857;478.4;1598.4;24.42697569;22.54667911;488;4.25;6.07;10.5;0.25;;2.5;55;;16.45
6;136;BRISONr_57;2017;QLB;1;LN_NF;B1;307;;155;;81;47.61110857;468;1360.8;27.33718148;31.89362952;436;1.4;2.12;8.25;0;;1.25;65;;16.13
10;135;BRISONr_58;2017;QLB;1;LN_NF;B1;307;;155;;83;53.77846857;545.6;1546.4;33.0046633;35.61923485;448;2.13;7.37;4.875;1.5;;0.75;29;;15.64
6;134;BRISONr_59;2017;QLB;1;LN_NF;B1;307;;155;193;78;39.71732571;485.6;1424.8;25.37921007;27.96612231;448;5.5;6.78;19.75;0.25;;2.5;30;;14.96
8;141;BRISONr_60;2017;QLB;1;LN_NF;B1;307;;151;;86;47.53014857;434.4;1327.2;25.10996827;21.8471473;416;2.63;5.25;7.875;0.5;;1.5;55;;15.74
8;143;BRISONr_61;2017;QLB;1;LN_NF;B1;307;;153;;83;49.93556571;539.2;1538.4;25.71062087;22.73854855;464;0.88;4;12;1;;2.25;51;;15.24
4;133;BRISONr_62;2017;QLB;1;LN_NF;B1;307;;153;;94;56.88964571;628.8;1775.2;28.73235875;29.04569892;468;1.63;2.87;10.375;0.5;;2.75;41;;15.05
9;137;BRISONr_63;2017;QLB;1;LN_NF;B1;307;;155;;88;46.13540571;391.2;1259.2;25.77525607;24.89190001;420;2.38;2.63;14.25;0.25;;1.5;55;;16.12
9;145;BRISONr_64;2017;QLB;1;LN_NF;B1;307;;154;;86;55.02313143;612.8;1771.2;33.9984802;33.51810513;420;1.63;4.52;10.25;1.65;;2;58;;14.72
10;141;BRISONr_65;2017;QLB;1;LN_NF;B1;307;;150;;81;55.20688;532.8;1524.8;30.95753139;31.40465976;416;2.13;4.01;5.5;0;;2;50;;15.03
7;141;BRISONr_66;2017;QLB;1;LN_NF;B1;307;;151;;86;43.99853714;597.6;1652;25.75669452;28.42566934;384;4.5;5.56;13.75;0.5;;3.25;45;;15.59
10;145;BRISONr_67;2017;QLB;1;LN_NF;B1;307;;155;;81;48.66624;532.8;1448.8;25.58628231;25.092228;380;1.63;5.25;0.75;0.25;;1;30;;14.84
5;135;BRISONr_68;2017;QLB;1;LN_NF;B1;307;;153;;87;46.44838857;496.8;1710.4;22.45547957;21.14706646;416;0.5;2.29;12.5;0.25;;3;41;;16.1
6;144;BRISONr_69;2017;QLB;1;LN_NF;B1;307;;154;;89;51.45234286;560.8;1648.8;30.21539642;31.49412727;432;4.5;3.81;7.25;1.5;;2;26;;14.85
1;143;BRISONr_70;2017;QLB;1;LN_NF;B1;307;;155;;91;58.48612571;588.8;1676.8;30.1999639;30.30955117;344;1.25;2.68;14.75;0.5;;2;51;;14.89
8;134;BRISONr_71;2017;QLB;1;LN_NF;B1;307;;152;;93;51.47849143;428.8;1257.6;31.01768795;27.76540666;416;2;2.71;7;0.5;;0.75;37;;15.39
8;142;BRISONr_72;2017;QLB;1;LN_NF;B1;307;;154;;83;51.36034286;537.6;1504;25.67797903;25.74229692;452;0.78;3.57;7.5;0.5;;2.25;29;;14.72
5;134;BRISONr_73;2017;QLB;1;LN_NF;B1;307;;154;;92;48.65328;520.8;1555.2;25.64636932;27.04650082;400;8;2.74;6.25;0.25;;1.75;38;;14.85
10;138;BRISONr_74;2017;QLB;1;LN_NF;B1;307;;155;;80;52.83702857;496;1351.2;27.2103691;27.45294032;460;1.25;3.65;5;0.5;;2.25;45;;15.48
6;133;BRISONr_75;2017;QLB;1;LN_NF;B1;307;;151;;93;55.41778286;515.2;1403.2;29.39345416;27.6843304;416;1.25;2.85;4.75;0.25;;3.75;59;;15.58
10;142;BRISONr_76;2017;QLB;1;LN_NF;B1;307;;150;;83;46.79696;592.8;1708.8;28.83842457;29.73254242;432;5.5;4.67;6.25;0.5;;3;56;;15.1
4;138;BRISONr_77;2017;QLB;1;LN_NF;B1;307;;153;;98;57.96516571;756.8;2039.2;30.3319911;29.14933705;472;2.63;2.96;5.625;1.25;;1.5;48;;14.35
8;133;BRISONr_78;2017;QLB;1;LN_NF;B1;307;;151;;88;38.61634286;427.2;1496;24.35383062;21.99613524;448;12.75;3.49;1.75;1;;2;33;;15.53
2;141;BRISONr_79;2017;QLB;1;LN_NF;B1;307;;153;;83;58.02034286;708;1769.6;29.49444381;32.23398399;448;2;2.85;12.75;1;;1.5;40;;14.19
8;136;BRISONr_80;2017;QLB;1;LN_NF;B1;307;;153;;91;51.41568;523.2;1452;26.74316326;29.12251565;436;5.13;5.19;10.25;0.25;;1.5;33;;15.74
4;140;BRISONr_81;2017;QLB;1;LN_NF;B1;307;;154;;93;53.28288;502.4;1472;32.98596306;33.90102345;436;2;5.63;13.25;0.25;;1.25;45;;15.65
9;135;BRISONr_82;2017;QLB;1;LN_NF;B1;307;;154;;88;41.83945143;398.4;1340.8;24.03267445;21.57823597;440;1.5;3.81;10.75;0.25;;1.5;47;;16.96
9;142;BRISONr_83;2017;QLB;1;LN_NF;B1;307;;153;;95;50.94224;591.2;1746.4;26.83308471;25.05835848;380;1.5;3.36;9.75;0.5;;3;54;;15.57
5;140;BRISONr_84;2017;QLB;1;LN_NF;B1;307;;151;;90;44.19108571;468;1420.8;24.53967982;25.6663093;416;5.5;7.62;13.5;1;;3.75;43;;16.3
9;136;BRISONr_85;2017;QLB;1;LN_NF;B1;307;;155;;92;48.89245714;467.2;1596;25.44018145;21.88101791;480;0.4;1.84;2.5;0.25;;1.75;70;;17.84
5;133;BRISONr_86;2017;QLB;1;LN_NF;B1;307;;154;191;101;54.44603429;474.4;1468.8;25.01972095;24.91131093;424;3.5;5.17;9.125;0;;4;37;;14.84
1;137;BRISONr_87;2017;QLB;1;LN_NF;B1;307;;151;;88;54.64237714;513.6;1464.8;24.53951226;23.90503484;396;6.13;6.22;12.5;1.5;;1.75;31;;14.61
9;133;BRISONr_88;2017;QLB;1;LN_NF;B1;307;;153;;92;54.98496;480.8;1388.8;27.41344763;26.73424469;468;1.5;3.97;11.25;1.5;;2;61;;15.29
3;138;BRISONr_89;2017;QLB;1;LN_NF;B1;307;;151;;99;55.50285714;518.4;1504.8;28.91517035;32.32102636;424;10.25;3.71;2.125;0;;2.75;20;;15.25
2;140;BRISONr_90;2017;QLB;1;LN_NF;B1;307;;153;;86;47.67613714;485.6;1564.8;26.57403977;26.33053465;464;5.38;8.24;11.75;1;;2;44;;15.97
4;144;BRISONr_91;2017;QLB;1;LN_NF;B1;307;;153;;92;49.06272;496.8;1548.8;25.30781152;25.03689492;464;0.88;3.71;9.25;0.5;;1.75;48;;14.73
8;139;BRISONr_92;2017;QLB;1;LN_NF;B1;307;;151;;85;49.15542857;573.6;1691.2;28.28028701;28.16772979;440;3.5;7.62;14.5;1.65;;4.25;27;;15.04
1;136;BRISONr_93;2017;QLB;1;LN_NF;B1;307;;153;;87;57.82902857;442.4;1244;28.19154742;30.64042117;384;3.75;6.02;13.5;0.5;;5;41;;14.23
7;138;BRISONr_94;2017;QLB;1;LN_NF;B1;307;;154;;87;30.79908571;430.4;1523.2;21.36787486;22.09374605;384;13.25;8.33;6.625;0.5;;3;37;;15.63
4;142;BRISONr_95;2017;QLB;1;LN_NF;B1;307;;154;;88;44.3424;436.8;1384;22.00581907;17.12127062;476;4.13;2.74;7.875;0.25;;2.5;55;;16.04
1;142;BRISONr_96;2017;QLB;1;LN_NF;B1;307;;155;193;90;50.27334857;543.2;1541.6;24.56087139;29.02485248;400;1.25;4.89;17;1.5;;2;45;;15.28
7;139;BRISONr_97;2017;QLB;1;LN_NF;B1;307;;154;;93;43.40187429;480;1397.6;29.4510095;33.21620995;400;1.5;12.79;10.75;1;;1.75;33;;15.24
2;143;BRISONr_98;2017;QLB;1;LN_NF;B1;307;;156;;95;43.21099429;592;1834.4;30.9983107;35.06499924;396;7.5;6.19;6.625;1.5;;1;50;;15.14
