BRISONr;Treatment;Block;Row;Column;Year;Location;Subtrial;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;TKW_bio;Spike_number;Stripe_rust;Powdery_mildew;Leaf_rust;Septoria;DTR;Fusarium;Falling_number;Crude_protein;Sedimentation
BRISONr_20;HN_NF;B1;16;3;2018;KIE;1;290;NA;NA;198;61;59.05;800.92;1551;37.17;39.05;541.67;0;40;0;0;NA;NA;NA;13.86;46
BRISONr_26;HN_NF;B1;16;4;2018;KIE;1;290;NA;NA;196;72;70.06;787.83;1477.91;46.23;45.02;416.67;0;0;0;5;NA;NA;NA;13.13;46
BRISONr_27;HN_NF;B1;15;2;2018;KIE;1;290;NA;NA;197;76;62.42;797.92;1605.91;37.16;41.28;450;0;90;10;0;NA;NA;NA;13.76;30
BRISONr_31;HN_NF;B1;15;8;2018;KIE;1;290;NA;NA;198;73;82.89;1037.25;1960.83;43.58;46.83;600;0;15;0;20;NA;NA;NA;12.14;28
BRISONr_38;HN_NF;B1;16;5;2018;KIE;1;290;NA;NA;193;79;73.05;841.33;1475.34;40.67;42.11;441.67;0;0;20;0;NA;NA;NA;12.13;49
BRISONr_47;HN_NF;B1;13;13;2018;KIE;1;290;NA;NA;198;68;62.21;848.5;1576.08;40.45;41.71;508.33;0;10;1;0;NA;NA;NA;12.21;52
BRISONr_50;HN_NF;B1;15;6;2018;KIE;1;290;NA;NA;197;78;70.78;818.25;1612.84;40.73;43.87;450;20;10;20;0;NA;NA;NA;12.97;47
BRISONr_54;HN_NF;B1;16;1;2018;KIE;1;290;NA;NA;198;71;74.12;922.67;1705.91;40.45;41.68;516.67;0;100;15;0;NA;NA;NA;11.83;34
BRISONr_56;HN_NF;B1;13;8;2018;KIE;1;290;NA;NA;197;74;73.33;806.08;1461.58;38.85;41.27;433.33;1;20;0;0;NA;NA;NA;11.71;40
BRISONr_59;HN_NF;B1;14;1;2018;KIE;1;290;NA;NA;198;75;70.62;830.75;1618.41;41.69;37.98;491.67;0;90;0;0;NA;NA;NA;12.31;40
BRISONr_67;HN_NF;B1;15;4;2018;KIE;1;290;NA;NA;197;78;74.58;872.17;1618.33;39.83;40.43;475;0;80;0;0;NA;NA;NA;12.27;26
BRISONr_69;HN_NF;B1;15;12;2018;KIE;1;290;NA;NA;196;76;73.57;913.58;1595.25;41.11;45.45;450;0;20;0;0;NA;NA;NA;11.42;20
BRISONr_71;HN_NF;B1;14;11;2018;KIE;1;290;NA;NA;193;70;68.15;720.17;1302;37.43;36.88;450;0;5;10;0;NA;NA;NA;11.85;37
BRISONr_80;HN_NF;B1;15;9;2018;KIE;1;290;NA;NA;198;77;74.77;720.25;1327.5;40.67;40.58;483.33;0;10;0;0;NA;NA;NA;12.19;32
BRISONr_92;HN_NF;B1;14;3;2018;KIE;1;290;NA;NA;193;80;66.94;890.58;1711.58;38.55;41.98;500;10;80;5;0;NA;NA;NA;12.59;24
BRISONr_96;HN_NF;B1;13;2;2018;KIE;1;290;NA;NA;196;78;67.3;675.58;1229.67;43.91;43.62;316.67;0;5;50;0;NA;NA;NA;NA;NA
BRISONr_99;HN_NF;B1;13;10;2018;KIE;1;290;NA;NA;197;79;63.71;755.58;1462.25;47.59;49.75;433.33;1;10;1;0;NA;NA;NA;12.48;43
BRISONr_102;HN_NF;B1;14;7;2018;KIE;1;290;NA;NA;197;82;63.42;650.58;1319.33;40.02;43.95;400;25;0;70;0;NA;NA;NA;13.37;54
BRISONr_104;HN_NF;B1;16;9;2018;KIE;1;290;NA;NA;193;75;71.53;798.17;1486;38.57;44.36;458.33;0;0;50;0;NA;NA;NA;12.01;36
BRISONr_110;HN_NF;B1;14;6;2018;KIE;1;290;NA;NA;198;76;64.68;894.67;1792.67;37.75;41.48;500;10;70;70;0;NA;NA;NA;12.84;43
BRISONr_114;HN_NF;B1;16;12;2018;KIE;1;290;NA;NA;196;70;57.07;642;1229.17;40.85;45.09;408.33;0;40;50;1;NA;NA;NA;12.24;32
BRISONr_118;HN_NF;B1;16;10;2018;KIE;1;290;NA;NA;196;76;66.43;1100.08;NA;39.8;44.22;500;0;0;0;1.5;NA;NA;NA;13.25;36
BRISONr_121;HN_NF;B1;16;13;2018;KIE;1;290;NA;NA;198;78;59.85;681.67;1436.41;40.49;40.68;541.67;0;35;0;0;NA;NA;NA;13.06;48
BRISONr_124;HN_NF;B1;13;1;2018;KIE;1;290;NA;NA;197;74;64.45;786.42;1447.08;39.72;42.85;450;0;75;0;0;NA;NA;NA;12.55;19
BRISONr_126;HN_NF;B1;13;4;2018;KIE;1;290;NA;NA;197;79;60.17;621.17;1215;38.27;39.61;400;2;100;80;0;NA;NA;NA;NA;NA
BRISONr_131;HN_NF;B1;15;11;2018;KIE;1;290;NA;NA;197;76;56.13;726.75;1502.66;43.46;44.95;441.67;5;100;75;0;NA;NA;NA;12.88;40
BRISONr_134;HN_NF;B1;14;8;2018;KIE;1;290;NA;NA;196;72;62.17;602.08;1290.91;40.56;40.41;391.67;15;30;0;0;NA;NA;NA;14.47;58
BRISONr_135;HN_NF;B1;15;5;2018;KIE;1;290;NA;NA;198;80;55.63;681.42;1516.75;39.8;43.59;450;0;100;25;5;NA;NA;NA;14.35;75
BRISONr_138;HN_NF;B1;14;5;2018;KIE;1;290;NA;NA;196;79;65.38;710.17;1514.17;40.18;42.6;533.33;0;10;25;30;NA;NA;NA;13.59;59
BRISONr_143;HN_NF;B1;14;10;2018;KIE;1;290;NA;NA;197;77;57.64;730.75;1487.25;39.77;44.56;508.33;0;0;30;0;NA;NA;NA;12.53;52
BRISONr_145;HN_NF;B1;16;8;2018;KIE;1;290;NA;NA;198;80;71.79;838.08;1657.83;44.1;50.03;475;0;0;80;0;NA;NA;NA;13.07;57
BRISONr_150;HN_NF;B1;14;13;2018;KIE;1;290;NA;NA;198;74;55.87;589.17;1323.84;39.47;42.19;433.33;0;100;35;1;NA;NA;NA;13.29;45
BRISONr_153;HN_NF;B1;13;6;2018;KIE;1;290;NA;NA;197;80;59.47;746.75;1531.75;39.65;41.77;508.33;0;100;0;0;NA;NA;NA;13.11;54
BRISONr_158;HN_NF;B1;16;11;2018;KIE;1;290;NA;NA;197;80;57.04;632.33;1391.33;37.29;39.49;433.33;0;5;10;0;NA;NA;NA;14.21;38
BRISONr_160;HN_NF;B1;13;9;2018;KIE;1;290;NA;NA;199;73;62.36;512.42;1498.08;38.08;37.34;408.33;50;50;50;0;NA;NA;NA;12.37;36
BRISONr_162;HN_NF;B1;14;9;2018;KIE;1;290;NA;NA;198;83;67.72;891.75;1817.91;40.26;45.36;516.67;0;100;90;35;NA;NA;NA;12.15;28
BRISONr_164;HN_NF;B1;13;3;2018;KIE;1;290;NA;NA;193;77;54.44;665.67;1383;39.21;41.91;466.67;80;90;0;0;NA;NA;NA;NA;NA
BRISONr_166;HN_NF;B1;15;1;2018;KIE;1;290;NA;NA;198;86;66.07;763.08;1508.34;44.36;47.27;508.33;0;100;0;0;NA;NA;NA;12.52;19
BRISONr_169;HN_NF;B1;15;3;2018;KIE;1;290;NA;NA;193;77;64;787;1551.75;38.03;40;491.67;25;100;0;0;NA;NA;NA;12.46;27
BRISONr_176;HN_NF;B1;13;11;2018;KIE;1;290;NA;NA;193;90;44.87;658.17;1438.17;43.67;45.08;441.67;50;100;75;0;NA;NA;NA;NA;NA
BRISONr_188;HN_NF;B1;15;7;2018;KIE;1;290;NA;NA;198;77;66.49;838.5;1651;41.36;44.44;466.67;80;20;60;0;NA;NA;NA;13.34;47
BRISONr_205;HN_NF;B1;16;2;2018;KIE;1;290;NA;NA;193;71;57.83;482.75;963.34;36.13;35.42;325;0;20;0;0;NA;NA;NA;13.4;46
BRISONr_207;HN_NF;B1;14;12;2018;KIE;1;290;NA;NA;190;69;54.65;590;1244.25;36.64;37.03;391.67;0;20;0;15;NA;NA;NA;14.13;57
BRISONr_213;HN_NF;B1;16;6;2018;KIE;1;290;NA;NA;197;79;72.69;705.08;1319.83;45.71;50.85;408.33;0;0;10;0;NA;NA;NA;12.24;49
BRISONr_221;HN_NF;B1;13;7;2018;KIE;1;290;NA;NA;198;78;68.17;796.83;1492.67;42.12;44.5;491.67;5;10;0;0;NA;NA;NA;NA;NA
BRISONr_222;HN_NF;B1;15;10;2018;KIE;1;290;NA;NA;196;69;63.61;932.33;1772.59;38.47;43.83;500;0;5;0;0;NA;NA;NA;8.28;24
BRISONr_223;HN_NF;B1;14;4;2018;KIE;1;290;NA;NA;196;78;77.58;841.67;1563.08;39.67;43.3;400;5;0;25;0;NA;NA;NA;11.2;30
BRISONr_224;HN_NF;B1;13;5;2018;KIE;1;290;NA;NA;198;68;72.82;835.83;1550.33;44.19;48.5;383.33;0;2;0;0.5;NA;NA;NA;12.82;50
BRISONr_225;HN_NF;B1;15;13;2018;KIE;1;290;NA;NA;197;77;70.88;828;1533.34;44.67;45.96;408.33;0;0;0.5;0;NA;NA;NA;13.34;60
BRISONr_226;HN_NF;B1;13;12;2018;KIE;1;290;NA;NA;193;74;69.1;730.75;1276.92;39.19;43.23;391.67;0;100;10;0;NA;NA;NA;11.84;28
BRISONr_227;HN_NF;B1;14;2;2018;KIE;1;290;NA;NA;198;69;79.83;1074.67;1879.5;40.26;37.34;500;0;0;0;0;NA;NA;NA;11.54;39
BRISONr_228;HN_NF;B1;16;7;2018;KIE;1;290;NA;NA;193;78;76.94;780;1470.66;43.18;47.28;516.67;0;0;0;0;NA;NA;NA;12.85;45
BRISONr_20;HN_NF;B2;24;7;2018;KIE;1;290;NA;NA;NA;NA;64.99;655.67;1302.17;37.06;36.32;458.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_26;HN_NF;B2;23;8;2018;KIE;1;290;NA;NA;NA;NA;72.87;903;1740.67;46.15;49.22;483.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_27;HN_NF;B2;23;9;2018;KIE;1;290;NA;NA;NA;NA;64.67;654.33;1379.67;39.58;39.58;383.33;NA;NA;NA;NA;NA;NA;NA;13.29;29
BRISONr_31;HN_NF;B2;21;1;2018;KIE;1;290;NA;NA;NA;NA;72.02;861.33;1517.59;43.53;44.05;541.67;NA;NA;NA;NA;NA;NA;NA;11.33;22
BRISONr_38;HN_NF;B2;22;5;2018;KIE;1;290;NA;NA;NA;NA;74.54;749;1318;40.87;40.23;416.67;NA;NA;NA;NA;NA;NA;NA;11.72;44
BRISONr_47;HN_NF;B2;24;5;2018;KIE;1;290;NA;NA;NA;NA;73.67;551.25;1027.08;37.49;39.68;333.33;NA;NA;NA;NA;NA;NA;NA;12.04;53
BRISONr_50;HN_NF;B2;24;8;2018;KIE;1;290;NA;NA;NA;NA;66.48;572.92;1117;42.23;43.63;341.67;NA;NA;NA;NA;NA;NA;NA;13;49
BRISONr_54;HN_NF;B2;23;13;2018;KIE;1;290;NA;NA;NA;NA;80.37;850.08;1623.34;39.2;41.21;466.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_56;HN_NF;B2;21;5;2018;KIE;1;290;NA;NA;NA;NA;75.08;798.17;1406;39.96;39.43;441.67;NA;NA;NA;NA;NA;NA;NA;11.36;37
BRISONr_59;HN_NF;B2;21;2;2018;KIE;1;290;NA;NA;NA;NA;67.65;796.17;1419.59;43.93;45.04;475;NA;NA;NA;NA;NA;NA;NA;12.02;35
BRISONr_67;HN_NF;B2;24;9;2018;KIE;1;290;NA;NA;NA;NA;74.54;859.08;1588.09;40.25;41.57;466.67;NA;NA;NA;NA;NA;NA;NA;11.81;25
BRISONr_69;HN_NF;B2;22;4;2018;KIE;1;290;NA;NA;NA;NA;77.43;692.67;1251.34;43.46;43.54;366.67;NA;NA;NA;NA;NA;NA;NA;11.96;20
BRISONr_71;HN_NF;B2;22;11;2018;KIE;1;290;NA;NA;NA;NA;78.7;941.58;1708;42.22;43.15;600;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_80;HN_NF;B2;23;4;2018;KIE;1;290;NA;NA;NA;NA;76.87;751.25;1394.91;45.08;46.14;408.33;NA;NA;NA;NA;NA;NA;NA;11.96;31
BRISONr_92;HN_NF;B2;21;3;2018;KIE;1;290;NA;NA;NA;NA;64.54;703.42;1341.16;39.89;38.99;466.67;NA;NA;NA;NA;NA;NA;NA;12.09;23
BRISONr_96;HN_NF;B2;22;8;2018;KIE;1;290;NA;NA;NA;NA;72.3;724.83;1394.67;41.46;40.97;391.67;NA;NA;NA;NA;NA;NA;NA;13.27;47
BRISONr_99;HN_NF;B2;23;2;2018;KIE;1;290;NA;NA;NA;NA;65.86;654.83;1247.92;49.85;50.54;325;NA;NA;NA;NA;NA;NA;NA;12.47;45
BRISONr_102;HN_NF;B2;21;10;2018;KIE;1;290;NA;NA;NA;NA;64.91;574.33;1157.33;42.97;41.96;383.33;NA;NA;NA;NA;NA;NA;NA;13.53;54
BRISONr_104;HN_NF;B2;22;6;2018;KIE;1;290;NA;NA;NA;NA;72.6;844;1603.92;41.41;41.73;491.67;NA;NA;NA;NA;NA;NA;NA;11.74;34
BRISONr_110;HN_NF;B2;22;13;2018;KIE;1;290;NA;NA;NA;NA;71.78;731.67;1522.83;39.84;41.19;441.67;NA;NA;NA;NA;NA;NA;NA;12.63;40
BRISONr_114;HN_NF;B2;22;7;2018;KIE;1;290;NA;NA;NA;NA;58.68;697.58;1429.41;42.49;44.09;466.67;NA;NA;NA;NA;NA;NA;NA;13.57;34
BRISONr_118;HN_NF;B2;22;10;2018;KIE;1;290;NA;NA;NA;NA;69.02;533.5;1063.25;41.39;40.66;391.67;NA;NA;NA;NA;NA;NA;NA;13.29;37
BRISONr_121;HN_NF;B2;22;1;2018;KIE;1;290;NA;NA;NA;NA;66.71;705.17;1416.92;42.49;42.26;483.33;NA;NA;NA;NA;NA;NA;NA;13.27;49
BRISONr_124;HN_NF;B2;24;10;2018;KIE;1;290;NA;NA;NA;NA;68.94;504.83;956.91;39.47;40.88;316.67;NA;NA;NA;NA;NA;NA;NA;12.71;29
BRISONr_126;HN_NF;B2;23;1;2018;KIE;1;290;NA;NA;NA;NA;60.82;682.67;1332.91;40.02;41.15;425;NA;NA;NA;NA;NA;NA;NA;12.87;30
BRISONr_131;HN_NF;B2;24;4;2018;KIE;1;290;NA;NA;NA;NA;59.29;745.25;1498.42;45.35;45.51;441.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_134;HN_NF;B2;23;12;2018;KIE;1;290;NA;NA;NA;NA;68.52;545.58;1154;43.18;44.42;341.67;NA;NA;NA;NA;NA;NA;NA;14.5;57
BRISONr_135;HN_NF;B2;21;11;2018;KIE;1;290;NA;NA;NA;NA;55.35;762.25;1797.58;43.69;44.8;508.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_138;HN_NF;B2;24;12;2018;KIE;1;290;NA;NA;NA;NA;69.99;731.58;1472.66;43.76;44.05;466.67;NA;NA;NA;NA;NA;NA;NA;13.46;53
BRISONr_143;HN_NF;B2;22;3;2018;KIE;1;290;NA;NA;NA;NA;72.22;962.5;1848.09;47.52;48.67;583.33;NA;NA;NA;NA;NA;NA;NA;12.31;50
BRISONr_145;HN_NF;B2;23;6;2018;KIE;1;290;NA;NA;NA;NA;68.95;652;1297.75;44.91;46.17;391.67;NA;NA;NA;NA;NA;NA;NA;12.33;58
BRISONr_150;HN_NF;B2;21;9;2018;KIE;1;290;NA;NA;NA;NA;55.65;667.08;1376.59;44.12;45.91;458.33;NA;NA;NA;NA;NA;NA;NA;13.83;48
BRISONr_153;HN_NF;B2;22;9;2018;KIE;1;290;NA;NA;NA;NA;57.06;683.33;1461.33;38.6;39.37;475;NA;NA;NA;NA;NA;NA;NA;12.96;53
BRISONr_158;HN_NF;B2;23;3;2018;KIE;1;290;NA;NA;NA;NA;59.49;770.42;1692.58;38.09;37.6;575;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_160;HN_NF;B2;24;11;2018;KIE;1;290;NA;NA;NA;NA;68.89;912.92;1738.33;41.07;46.63;466.67;NA;NA;NA;NA;NA;NA;NA;12.38;40
BRISONr_162;HN_NF;B2;23;5;2018;KIE;1;290;NA;NA;NA;NA;65.76;661.67;1353.92;44.57;46.62;583.33;NA;NA;NA;NA;NA;NA;NA;11.85;30
BRISONr_164;HN_NF;B2;21;4;2018;KIE;1;290;NA;NA;NA;NA;61.07;584.58;1135.83;43.58;45.62;408.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_166;HN_NF;B2;21;7;2018;KIE;1;290;NA;NA;NA;NA;59.83;544;1141.75;43.37;46.29;358.33;NA;NA;NA;NA;NA;NA;NA;13.08;21
BRISONr_169;HN_NF;B2;24;2;2018;KIE;1;290;NA;NA;NA;NA;57.6;676;1236.09;41.62;40.61;416.67;NA;NA;NA;NA;NA;NA;NA;12.12;27
BRISONr_176;HN_NF;B2;24;6;2018;KIE;1;290;NA;NA;NA;NA;51.13;552.17;1205.33;43.46;45.57;383.33;NA;NA;NA;NA;NA;NA;NA;13.92;57
BRISONr_188;HN_NF;B2;21;13;2018;KIE;1;290;NA;NA;NA;NA;66.62;663.67;1319.83;44.86;44.63;391.67;NA;NA;NA;NA;NA;NA;NA;13.31;50
BRISONr_205;HN_NF;B2;24;13;2018;KIE;1;290;NA;NA;NA;NA;63.13;745;1571;35.45;35.22;533.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_207;HN_NF;B2;24;3;2018;KIE;1;290;NA;NA;NA;NA;53.49;524.83;1069.59;39.32;38.53;425;NA;NA;NA;NA;NA;NA;NA;14.09;57
BRISONr_213;HN_NF;B2;23;10;2018;KIE;1;290;NA;NA;NA;NA;68.56;760.75;1520;47.49;47.3;525;NA;NA;NA;NA;NA;NA;NA;12.57;49
BRISONr_221;HN_NF;B2;22;2;2018;KIE;1;290;NA;NA;NA;NA;66.76;879.83;1667.08;45.49;47.33;500;NA;NA;NA;NA;NA;NA;NA;12.75;43
BRISONr_222;HN_NF;B2;23;7;2018;KIE;1;290;NA;NA;NA;NA;75.34;902.75;1703.25;43.88;43.06;541.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_223;HN_NF;B2;22;12;2018;KIE;1;290;NA;NA;NA;NA;91.14;940.75;1787.25;42.76;43.05;508.33;NA;NA;NA;NA;NA;NA;NA;11.62;36
BRISONr_224;HN_NF;B2;21;6;2018;KIE;1;290;NA;NA;NA;NA;58.95;510.92;1033.42;42.84;41.12;341.67;NA;NA;NA;NA;NA;NA;NA;14.31;51
BRISONr_225;HN_NF;B2;21;12;2018;KIE;1;290;NA;NA;NA;NA;86.46;999.58;1830.5;45.76;47.05;550;NA;NA;NA;NA;NA;NA;NA;12.79;52
BRISONr_226;HN_NF;B2;23;11;2018;KIE;1;290;NA;NA;NA;NA;81.42;816;1545.83;39.83;40.86;466.67;NA;NA;NA;NA;NA;NA;NA;12.52;31
BRISONr_227;HN_NF;B2;24;1;2018;KIE;1;290;NA;NA;NA;NA;76.8;785.67;1292.66;40;41.53;408.33;NA;NA;NA;NA;NA;NA;NA;10.76;32
BRISONr_228;HN_NF;B2;21;8;2018;KIE;1;290;NA;NA;NA;NA;70.99;711.92;1349.83;42.58;44.07;483.33;NA;NA;NA;NA;NA;NA;NA;12.95;43
BRISONr_20;HN_NF;B3;34;9;2018;KIE;1;290;NA;NA;NA;NA;61.11;688.67;1317.41;36.18;37.02;475;NA;NA;NA;NA;NA;NA;NA;12.99;41
BRISONr_26;HN_NF;B3;33;3;2018;KIE;1;290;NA;NA;NA;NA;60.88;724.83;1368.17;42.05;40.94;408.33;NA;NA;NA;NA;NA;NA;NA;12.77;44
BRISONr_27;HN_NF;B3;35;5;2018;KIE;1;290;NA;NA;NA;NA;57.06;716.08;1464;37.62;39.37;425;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_31;HN_NF;B3;33;13;2018;KIE;1;290;NA;NA;NA;NA;76.48;945.75;1738.25;43.83;45.05;533.33;NA;NA;NA;NA;NA;NA;NA;12.27;26
BRISONr_38;HN_NF;B3;34;13;2018;KIE;1;290;NA;NA;NA;NA;71.09;832.92;1486.17;40.66;40.46;433.33;NA;NA;NA;NA;NA;NA;NA;11.71;43
BRISONr_47;HN_NF;B3;35;4;2018;KIE;1;290;NA;NA;NA;NA;70.56;836.67;1567.84;38.4;39.77;541.67;NA;NA;NA;NA;NA;NA;NA;12.44;55
BRISONr_50;HN_NF;B3;36;10;2018;KIE;1;290;NA;NA;NA;NA;59.92;708.67;1390.91;42.54;43.74;350;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_54;HN_NF;B3;33;6;2018;KIE;1;290;NA;NA;NA;NA;66.26;888.17;1684.92;39.72;39.6;516.67;NA;NA;NA;NA;NA;NA;NA;11.54;33
BRISONr_56;HN_NF;B3;34;3;2018;KIE;1;290;NA;NA;NA;NA;55.38;791.42;1548.16;34.68;35.74;533.33;NA;NA;NA;NA;NA;NA;NA;12.2;40
BRISONr_59;HN_NF;B3;35;11;2018;KIE;1;290;NA;NA;NA;NA;68.48;751.08;1386.92;42.47;43.94;458.33;NA;NA;NA;NA;NA;NA;NA;12.73;36
BRISONr_67;HN_NF;B3;34;12;2018;KIE;1;290;NA;NA;NA;NA;77.91;876.25;1596.83;NA;44.29;458.33;NA;NA;NA;NA;NA;NA;NA;12.43;25
BRISONr_69;HN_NF;B3;33;9;2018;KIE;1;290;NA;NA;NA;NA;69.15;815.75;1490.58;43.81;43.28;466.67;NA;NA;NA;NA;NA;NA;NA;11.53;20
BRISONr_71;HN_NF;B3;36;7;2018;KIE;1;290;NA;NA;NA;NA;70.66;732.42;1343.83;41.07;41.67;450;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_80;HN_NF;B3;34;8;2018;KIE;1;290;NA;NA;NA;NA;70.93;872.17;1600.08;44.1;46.58;450;NA;NA;NA;NA;NA;NA;NA;11.93;33
BRISONr_92;HN_NF;B3;35;6;2018;KIE;1;290;NA;NA;NA;NA;69.97;881;1638.67;38.43;41.45;508.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_96;HN_NF;B3;33;4;2018;KIE;1;290;NA;NA;NA;NA;65.89;605.92;1185.83;40.62;39.44;333.33;NA;NA;NA;NA;NA;NA;NA;12.88;46
BRISONr_99;HN_NF;B3;36;6;2018;KIE;1;290;NA;NA;NA;NA;70.66;784.83;1544.83;49.88;47.33;458.33;NA;NA;NA;NA;NA;NA;NA;12.84;46
BRISONr_102;HN_NF;B3;35;10;2018;KIE;1;290;NA;NA;NA;NA;66.11;919.25;1809.75;43.63;44.73;650;NA;NA;NA;NA;NA;NA;NA;12.77;55
BRISONr_104;HN_NF;B3;35;2;2018;KIE;1;290;NA;NA;NA;NA;65.15;853.83;1537.25;38;39.45;433.33;NA;NA;NA;NA;NA;NA;NA;12.09;34
BRISONr_110;HN_NF;B3;34;5;2018;KIE;1;290;NA;NA;NA;NA;52.58;534.5;1084.5;40.27;39.48;350;NA;NA;NA;NA;NA;NA;NA;13.43;40
BRISONr_114;HN_NF;B3;33;2;2018;KIE;1;290;NA;NA;NA;NA;52.94;478.17;997.08;39.97;41.11;233.33;NA;NA;NA;NA;NA;NA;NA;12.9;34
BRISONr_118;HN_NF;B3;35;9;2018;KIE;1;290;NA;NA;NA;NA;66.72;796.67;1494.41;44.79;46.59;450;NA;NA;NA;NA;NA;NA;NA;12.77;36
BRISONr_121;HN_NF;B3;35;3;2018;KIE;1;290;NA;NA;NA;NA;62.13;1043.08;2010.34;40.82;43.52;591.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_124;HN_NF;B3;34;1;2018;KIE;1;290;NA;NA;NA;NA;63.85;681.75;1310.08;39.48;40.29;425;NA;NA;NA;NA;NA;NA;NA;12.98;30
BRISONr_126;HN_NF;B3;34;4;2018;KIE;1;290;NA;NA;NA;NA;42.46;565.17;1311.59;32.16;32.41;483.33;NA;NA;NA;NA;NA;NA;NA;14.5;35
BRISONr_131;HN_NF;B3;36;2;2018;KIE;1;290;NA;NA;NA;NA;52.8;620.67;1371.17;41.79;40.98;441.67;NA;NA;NA;NA;NA;NA;NA;12.87;42
BRISONr_134;HN_NF;B3;35;8;2018;KIE;1;290;NA;NA;NA;NA;56.86;600.25;1187.42;41.14;41.34;466.67;NA;NA;NA;NA;NA;NA;NA;13.99;62
BRISONr_135;HN_NF;B3;36;3;2018;KIE;1;290;NA;NA;NA;NA;51.32;623.08;1454.75;42.27;42.96;441.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_138;HN_NF;B3;34;2;2018;KIE;1;290;NA;NA;NA;NA;56.16;705.83;1498.17;40.55;41.21;500;NA;NA;NA;NA;NA;NA;NA;14.03;64
BRISONr_143;HN_NF;B3;33;11;2018;KIE;1;290;NA;NA;NA;NA;63.81;928.08;1568.5;44.05;41.04;466.67;NA;NA;NA;NA;NA;NA;NA;12.06;50
BRISONr_145;HN_NF;B3;35;12;2018;KIE;1;290;NA;NA;NA;NA;68.76;878.42;1690.58;47.33;48.65;483.33;NA;NA;NA;NA;NA;NA;NA;13.59;62
BRISONr_150;HN_NF;B3;33;8;2018;KIE;1;290;NA;NA;NA;NA;56.39;595;1270.08;44.93;45.39;450;NA;NA;NA;NA;NA;NA;NA;13.05;48
BRISONr_153;HN_NF;B3;34;11;2018;KIE;1;290;NA;NA;NA;NA;54.65;642;1363;39.12;40.26;516.67;NA;NA;NA;NA;NA;NA;NA;13.24;55
BRISONr_158;HN_NF;B3;35;13;2018;KIE;1;290;NA;NA;NA;NA;60.84;726.42;1504;40.54;41.12;558.33;NA;NA;NA;NA;NA;NA;NA;13.34;37
BRISONr_160;HN_NF;B3;36;13;2018;KIE;1;290;NA;NA;NA;NA;58.06;684.25;1380.75;40.99;41.14;400;NA;NA;NA;NA;NA;NA;NA;12.1;38
BRISONr_162;HN_NF;B3;34;7;2018;KIE;1;290;NA;NA;NA;NA;64.92;852.92;1697.58;44.57;47.9;483.33;NA;NA;NA;NA;NA;NA;NA;12.09;31
BRISONr_164;HN_NF;B3;36;1;2018;KIE;1;290;NA;NA;NA;NA;58.75;724.17;1451.25;42.6;45.39;425;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_166;HN_NF;B3;34;10;2018;KIE;1;290;NA;NA;NA;NA;58.06;600.42;1205;42.29;46.28;416.67;NA;NA;NA;NA;NA;NA;NA;12.25;19
BRISONr_169;HN_NF;B3;33;7;2018;KIE;1;290;NA;NA;NA;NA;61.68;785.08;1531.17;39.57;39.01;491.67;NA;NA;NA;NA;NA;NA;NA;11.79;25
BRISONr_176;HN_NF;B3;36;9;2018;KIE;1;290;NA;NA;NA;NA;47.36;567.17;1349.25;44.22;44.11;450;NA;NA;NA;NA;NA;NA;NA;14.22;60
BRISONr_188;HN_NF;B3;36;11;2018;KIE;1;290;NA;NA;NA;NA;NA;653.42;1330.5;NA;41.7;425;NA;NA;NA;NA;NA;NA;NA;13.7;50
BRISONr_205;HN_NF;B3;33;12;2018;KIE;1;290;NA;NA;NA;NA;63.76;577.42;1195.17;36.2;33.69;391.67;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_207;HN_NF;B3;35;7;2018;KIE;1;290;NA;NA;NA;NA;55.26;777.5;1593.33;39.89;41.13;508.33;NA;NA;NA;NA;NA;NA;NA;NA;NA
BRISONr_213;HN_NF;B3;36;4;2018;KIE;1;290;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12.29;44
BRISONr_221;HN_NF;B3;33;5;2018;KIE;1;290;NA;NA;NA;NA;47.42;606.5;1217.66;NA;43.79;400;NA;NA;NA;NA;NA;NA;NA;13.99;43
