Row;Column;BRISONr;Year;Treatment;Location;Block;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;Seedyield_bio;Biomass_bio;TKW_plot;Spike_number;HI;Sedimentation;Crude_protein;SPAD;Straw_N;Flag_Leaf_Weight;Flag_Leaf_N;Flag_Leaf_C
17;27;BRISONr_55;2019;LLN_WF;KAD;B2;298;NA;224;266;82.67;85.16;483.08;1109.25;38.85;1263.38;0.436;10.2;10.4;41.4;0.396;1.862;2.688514205;42.88237055
17;28;BRISONr_212;2019;LLN_WF;KAD;B2;298;NA;216;267;96.33;85.46;367.33;889.67;42.9;1008.15;0.413;10.8;9.5;42.3;0.328;2.046;3.549069079;45.92304023
17;29;BRISONr_43;2019;LLN_WF;KAD;B2;298;NA;222;274;77;88.59;896.25;1883.83;36.73;543.64;0.476;10;9.7;49.8;0.375;1.96;2.872367608;45.83402989
17;30;BRISONr_37;2019;LLN_WF;KAD;B2;298;NA;217;272;90.67;77.46;823.33;1784.67;40.73;470.42;0.461;13.2;11;42.9;0.324;1.96;2.872367608;45.83402989
17;31;BRISONr_82;2019;LLN_WF;KAD;B2;298;NA;223;272;93.67;80.95;706.00;1748.92;42.59;745.28;0.404;34.5;12.8;47.2;0.43;1.992;3.023975693;43.15384574
17;32;BRISONr_157;2019;LLN_WF;KAD;B2;298;NA;222;272;106.33;75.45;675.42;1516.08;42.57;726.14;0.446;5.6;10.5;47.1;0.32;1.992;3.023975693;43.15384574
17;33;BRISONr_131;2019;LLN_WF;KAD;B2;298;NA;222;270;104.33;78.46;671.58;1670.42;34.58;603.65;0.402;12.6;9.5;41.9;0.524;1.806;2.872908072;41.47197461
17;34;BRISONr_200;2019;LLN_WF;KAD;B2;298;NA;217;271;90;93.50;675.42;1516.08;35.43;553.71;0.446;11.3;10.9;50.9;0.303;1.716;3.838891877;43.72819358
17;35;BRISONr_144;2019;LLN_WF;KAD;B2;298;NA;223;270;102.33;83.03;647.25;1409.50;35.87;844.57;0.459;12.9;9.4;45.8;0.605;1.806;2.872908072;41.47197461
17;36;BRISONr_149;2019;LLN_WF;KAD;B2;298;NA;223;271;95;71.76;846.58;1790.75;49.66;423.84;0.473;16.2;10.3;46;0.414;1.868;4.168333464;43.10168214
17;37;BRISONr_18;2019;LLN_WF;KAD;B2;298;NA;218;273;88.33;92.45;629.58;1409.50;45.93;1089.11;0.447;8.6;9.9;46.3;0.504;1.868;4.168333464;43.10168214
17;38;BRISONr_173;2019;LLN_WF;KAD;B2;298;NA;214;271;108.33;71.51;953.33;2177.25;39.45;475.04;0.438;10.9;9.9;43.7;0.31;1.954;3.250149686;43.13479904
17;39;BRISONr_34;2019;LLN_WF;KAD;B2;298;NA;216;272;81.67;83.60;495.42;1255.08;41.35;1153.10;0.395;12.4;10;46.5;0.427;1.954;3.250149686;43.13479904
17;40;BRISONr_78;2019;LLN_WF;KAD;B2;298;NA;216;274;90;85.94;757.67;1996.08;38.11;444.28;0.380;11.4;9.5;58.6;0.385;2.03;3.133843168;43.50620455
17;41;BRISONr_228;2019;LLN_WF;KAD;B2;298;NA;217;266;82.67;81.17;667.83;1396.58;39.05;769.76;0.478;10.4;9.7;52.8;0.43;2.03;3.133843168;43.50620455
17;42;BRISONr_136;2019;LLN_WF;KAD;B2;298;NA;217;271;93.67;85.73;1081.83;2623.33;41.31;277.35;0.412;11.8;9.2;48.5;0.348;1.85;2.3539797;41.42549699
18;22;BRISONr_28;2019;LLN_WF;KAD;B2;298;NA;223;266;75.33;84.00;698.75;1522.92;44.19;621.09;0.459;8.8;9.2;50.4;0.49;1.85;2.3539797;41.42549699
18;23;BRISONr_129;2019;LLN_WF;KAD;B2;298;NA;221;266;91;87.35;953.42;2074.08;39.82;572.60;0.460;11.8;9.2;43.1;0.321;2.102;2.922018124;42.26818317
18;24;BRISONr_138;2019;LLN_WF;KAD;B2;298;NA;222;266;97;72.29;731.17;2039.75;42.8;519.08;0.358;11.3;9.8;40;0.3;2.122;3.499088438;45.34374168
18;25;BRISONr_209;2019;LLN_WF;KAD;B2;298;NA;214;267;94;74.58;894.75;2281.83;42.11;423.73;0.392;8.7;9.2;36;0.333;2.102;2.922018124;42.26818317
18;26;BRISONr_41;2019;LLN_WF;KAD;B2;298;NA;223;267;78;84.41;1344.83;2924.67;47.13;287.69;0.460;11.3;9.8;43.8;0.429;2.046;2.268748523;43.97275316
18;27;BRISONr_135;2019;LLN_WF;KAD;B2;298;NA;221;268;91.33;72.08;1162.92;2392.17;39.61;356.42;0.486;7.7;10.6;45.5;0.338;2.046;2.268748523;43.97275316
18;28;BRISONr_130;2019;LLN_WF;KAD;B2;298;NA;224;267;94;72.08;922.92;2104.50;44.89;449.10;0.439;7.7;10.6;40.2;0.425;2.068;2.234021242;43.59834128
18;29;BRISONr_211;2019;LLN_WF;KAD;B2;298;NA;212;273;99.33;79.37;660.17;1380.00;42.36;390.73;0.478;9.3;9.2;40.4;0.284;2.068;2.234021242;43.59834128
18;30;BRISONr_47;2019;LLN_WF;KAD;B2;298;NA;220;264;87;82.60;933.42;2064.00;39.28;508.85;0.452;4.8;9.9;46.2;0.538;1.888;5.2770027;66.777092
18;31;BRISONr_27;2019;LLN_WF;KAD;B2;298;NA;220;271;87.67;79.66;497.17;1229.58;38.44;867.91;0.404;5.9;9.9;44.8;0.372;1.888;5.2770027;66.777092
18;32;BRISONr_127;2019;LLN_WF;KAD;B2;298;NA;220;267;98.67;71.51;793.00;1856.92;44.07;360.73;0.427;13.5;11.5;44;0.426;2.016;3.22331367;42.6542819
18;33;BRISONr_88;2019;LLN_WF;KAD;B2;298;NA;220;268;92.33;87.07;696.83;1495.83;46.19;697.65;0.466;10.5;9.3;48;0.328;2.016;3.22331367;42.6542819
18;34;BRISONr_139;2019;LLN_WF;KAD;B2;298;NA;223;267;108.67;81.70;726.00;1069.50;36.5;693.98;0.679;11.2;10;50.9;0.38;2.016;3.22331367;42.6542819
18;35;BRISONr_22;2019;LLN_WF;KAD;B2;298;NA;222;271;87.33;92.52;518.92;1295.92;37.09;1366.96;0.400;18.5;10.7;48.6;0.308;2.014;3.058157544;43.39730589
18;36;BRISONr_156;2019;LLN_WF;KAD;B2;298;NA;222;265;112;72.31;610.83;1488.17;39.49;710.28;0.410;10.6;9.7;44.4;0.467;1.746;3.876902936;45.66287357
18;37;BRISONr_86;2019;LLN_WF;KAD;B2;298;NA;222;266;94.67;99.28;684.67;1550.50;37.62;821.71;0.442;13.7;10.4;48.5;0.374;2.014;3.058157544;43.39730589
18;38;BRISONr_210;2019;LLN_WF;KAD;B2;298;NA;211;269;87.67;73.76;618.50;1611.92;45.15;675.80;0.384;12.8;10.3;46.6;0.453;1.812;3.18767629;45.09198054
18;39;BRISONr_189;2019;LLN_WF;KAD;B2;298;NA;213;266;77.67;79.51;647.25;1548.17;36.85;962.24;0.418;11.3;9.5;47.9;0.225;1.812;3.18767629;45.09198054
18;40;BRISONr_15;2019;LLN_WF;KAD;B2;298;NA;222;266;80.33;82.28;825.08;1705.33;37.92;531.84;0.484;18.9;10.8;45.2;0.444;1.852;2.921895741;45.46574778
18;41;BRISONr_222;2019;LLN_WF;KAD;B2;298;NA;221;266;86;92.62;509.67;1100.75;35.92;1014.66;0.463;9.7;10.7;51.5;0.302;2.138;3.968902915;45.85401316
18;42;BRISONr_128;2019;LLN_WF;KAD;B2;298;NA;224;265;98;85.63;1060.42;2443.33;42.71;383.55;0.434;10.6;9.2;43.1;0.411;1.852;2.921895741;45.46574778
19;23;BRISONr_137;2019;LLN_WF;KAD;B2;298;NA;222;268;99;77.11;812.08;1767.50;44.12;482.69;0.459;13.5;9.7;40.2;0.511;2.11;3.813273642;45.9762081
19;24;BRISONr_46;2019;LLN_WF;KAD;B2;298;NA;219;268;89.67;82.20;673.92;1437.08;40.86;650.53;0.469;12.7;9.9;46;0.312;1.894;4.603442641;45.97626324
19;25;BRISONr_111;2019;LLN_WF;KAD;B2;298;NA;221;272;96;92.66;782.50;1713.83;45.47;868.39;0.457;12.5;9.6;47.1;0.478;2.11;3.813273642;45.9762081
19;26;BRISONr_205;2019;LLN_WF;KAD;B2;298;NA;216;268;86;69.22;261.42;1142.33;40.22;838.50;0.229;9.6;10.6;42;0.332;2.11;3.813273642;45.9762081
19;27;BRISONr_206;2019;LLN_WF;KAD;B2;298;NA;211;264;92;66.92;1069.17;2149.75;33.72;271.24;0.497;9.6;10.6;38.7;0.535;2.074;3.068038424;44.31179846
19;28;BRISONr_169;2019;LLN_WF;KAD;B2;298;NA;219;266;104.67;78.90;872.08;1866.33;42.46;309.10;0.467;10.1;10.5;44.3;0.303;2.074;3.068038424;44.31179846
19;29;BRISONr_58;2019;LLN_WF;KAD;B2;298;NA;221;271;82.33;80.33;536.08;1092.75;41.62;949.08;0.491;8.4;9.5;50.7;0.42;1.924;2.304909246;42.65214366
19;30;BRISONr_84;2019;LLN_WF;KAD;B2;298;NA;217;266;91.33;77.03;850.50;1878.42;36.85;550.97;0.453;10.7;10.5;44;0.261;1.924;3.000389646;43.62384783
19;31;BRISONr_40;2019;LLN_WF;KAD;B2;298;NA;224;267;84.33;81.50;757.58;1228.50;39.61;493.08;0.617;12.3;9.4;49.4;0.501;1.924;3.000389646;43.62384783
19;32;BRISONr_185;2019;LLN_WF;KAD;B2;298;NA;212;268;79.67;78.24;1416.50;3096.50;44;170.30;0.457;10.7;10.5;46.7;0.345;1.924;3.000389646;43.62384783
19;33;BRISONr_11;2019;LLN_WF;KAD;B2;298;NA;223;269;81;90.00;626.58;1428.75;39.52;682.28;0.439;11.3;9.2;48;0.449;1.89;2.399298897;44.15878063
19;34;BRISONr_177;2019;LLN_WF;KAD;B2;298;NA;213;269;75.33;86.32;925.92;2015.08;39.88;512.77;0.459;7.4;10.1;43.1;0.349;1.89;2.399298897;44.15878063
19;35;BRISONr_68;2019;LLN_WF;KAD;B2;298;NA;221;265;86;91.79;728.58;1517.83;39.59;1123.31;0.480;9.8;10.1;43;0.374;1.89;2.399298897;44.15878063
19;36;BRISONr_132;2019;LLN_WF;KAD;B2;298;NA;217;268;95.33;91.00;880.92;1869.75;44.39;430.44;0.471;5.7;9.6;48;0.309;1.828;3.310270181;44.17832782
19;37;BRISONr_125;2019;LLN_WF;KAD;B2;298;NA;221;266;100;89.87;702.50;1483.75;43.58;671.63;0.473;7.7;9.6;45.6;0.487;1.86;2.52124507;42.81507926
19;38;BRISONr_142;2019;LLN_WF;KAD;B2;298;NA;217;267;99.67;83.94;840.25;1839.25;41.05;441.20;0.457;7.4;9.3;44.7;0.353;1.86;2.52124507;42.81507926
19;39;BRISONr_56;2019;LLN_WF;KAD;B2;298;NA;223;264;84;83.49;518.00;1051.75;39.78;792.50;0.493;9.7;9.4;42.1;0.396;1.862;2.395080577;44.77952672
19;40;BRISONr_176;2019;LLN_WF;KAD;B2;298;NA;215;272;125;70.32;886.25;1908.00;40.92;271.09;0.464;8.7;10;42;0.318;1.722;2.611989864;43.79391316
19;41;BRISONr_172;2019;LLN_WF;KAD;B2;298;NA;212;267;105.33;68.04;965.50;1810.67;44.41;311.26;0.533;8.7;10;42.7;0.502;1.722;2.611989864;43.79391316
19;42;BRISONr_69;2019;LLN_WF;KAD;B2;298;NA;223;269;87;82.14;1073.25;2001.08;43.57;408.19;0.536;7.3;9.8;40.8;0.281;2.054;3.549819282;44.46946828
20;24;BRISONr_117;2019;LLN_WF;KAD;B2;298;NA;219;267;96.67;83.21;912.17;2204.33;35.28;608.15;0.414;15.6;10.6;43.8;0.475;1.746;4.02497781;45.15852172
20;25;BRISONr_29;2019;LLN_WF;KAD;B2;298;NA;218;268;81.67;80.92;833.17;1714.17;39.58;477.53;0.486;15.3;10.8;36.1;0.316;2.054;3.549819282;44.46946828
20;26;BRISONr_224;2019;LLN_WF;KAD;B2;298;NA;219;267;87;81.07;770.25;1840.25;40.45;342.09;0.419;7.5;9.8;45;0.469;1.956;3.116028632;44.30879704
20;27;BRISONr_198;2019;LLN_WF;KAD;B2;298;NA;211;270;89.67;76.36;947.25;2061.58;39.77;416.49;0.459;9.9;9.8;40.5;0.301;2.17;2.508537464;41.56697454
20;28;BRISONr_104;2019;LLN_WF;KAD;B2;298;NA;219;266;91.33;89.71;703.00;1558.92;49.98;765.64;0.451;15.3;10.8;45.3;0.531;2.074;3.610133815;42.98056686
20;29;BRISONr_109;2019;LLN_WF;KAD;B2;298;NA;222;271;92.33;79.26;583.00;1217.58;45.75;736.41;0.479;8.6;9.8;41.2;0.324;1.956;3.116028632;44.30879704
20;30;BRISONr_98;2019;LLN_WF;KAD;B2;298;NA;225;269;84.67;69.04;1000.92;2059.92;39.66;212.68;0.486;8.6;9.8;39.8;0.495;2.17;2.508537464;41.56697454
20;31;BRISONr_165;2019;LLN_WF;KAD;B2;298;NA;216;267;100.67;79.41;729.67;1606.17;47.43;462.51;0.454;9.4;10.2;40.6;0.287;1.956;3.116028632;44.30879704
20;32;BRISONr_110;2019;LLN_WF;KAD;B2;298;NA;223;267;86.67;68.81;592.17;2137.00;37.16;658.49;0.277;12.2;10.2;47.6;0.559;2.17;2.508537464;41.56697454
20;33;BRISONr_190;2019;LLN_WF;KAD;B2;298;NA;212;266;84.33;79.64;721.33;1545.83;36.84;708.48;0.467;11.4;9.7;51.3;0.297;1.822;2.60038792;42.63238497
20;34;BRISONr_30;2019;LLN_WF;KAD;B2;298;NA;218;264;81.67;82.40;781.00;1644.17;46.39;756.12;0.475;13.9;10.4;44.4;0.449;1.822;2.60038792;42.63238497
20;35;BRISONr_120;2019;LLN_WF;KAD;B2;298;NA;224;270;90.33;84.85;796.50;1566.92;43.35;488.25;0.508;6.8;9.8;49.2;0.374;2.152;2.811639647;43.34965831
20;36;BRISONr_12;2019;LLN_WF;KAD;B2;298;NA;222;269;79.33;89.45;746.00;1739.67;40.3;679.44;0.429;9;9.9;44;0.422;2.152;2.811639647;43.34965831
20;37;BRISONr_105;2019;LLN_WF;KAD;B2;298;NA;222;269;91;93.29;680.17;1563.33;32.95;925.77;0.435;19.4;10.5;45.2;0.319;1.746;3.0564242;44.71413763
20;38;BRISONr_122;2019;LLN_WF;KAD;B2;298;NA;223;269;92.33;81.75;908.67;2076.00;39.49;389.84;0.438;10;10.3;51.5;0.418;1.746;3.0564242;44.71413763
20;39;BRISONr_16;2019;LLN_WF;KAD;B2;298;NA;219;266;77.67;90.94;547.25;1354.17;40.95;1052.40;0.404;5.9;9.6;44.3;0.287;2.176;3.106628651;42.42098858
20;40;BRISONr_92;2019;LLN_WF;KAD;B2;298;NA;217;266;90.33;85.90;795.25;1675.33;43.42;675.13;0.475;7.8;9.6;42.9;0.375;2.176;3.106628651;42.42098858
20;41;BRISONr_199;2019;LLN_WF;KAD;B2;298;NA;211;267;83.33;73.92;592.17;1284.58;44.54;322.49;0.461;12.9;10.4;47;0.336;2.058;2.505604587;40.16527434
20;42;BRISONr_52;2019;LLN_WF;KAD;B2;298;NA;223;267;79.33;81.22;963.42;2254.67;42.47;400.45;0.427;8.4;10.6;47.9;0.427;2.058;2.505604587;40.16527434
21;25;BRISONr_164;2019;LLN_WF;KAD;B2;298;NA;222;267;97.33;79.81;987.92;2020.83;38.75;323.14;0.489;9.1;10.1;47.7;0.498;1.82;2.63004914;41.35664345
21;26;BRISONr_77;2019;LLN_WF;KAD;B2;298;NA;217;266;90.67;80.93;674.25;1484.58;44.72;490.12;0.454;6.6;9.6;47.6;0.31;1.994;4.567943209;45.56499161
21;27;BRISONr_133;2019;LLN_WF;KAD;B2;298;NA;219;266;106;84.68;738.17;1588.58;43.62;564.04;0.465;8.8;9.6;40.3;0.506;1.82;2.63004914;41.35664345
21;28;BRISONr_6;2019;LLN_WF;KAD;B2;298;NA;217;272;81.67;86.93;895.67;1207.92;43.91;622.75;0.741;9.1;10.1;47.1;0.361;1.944;2.134715272;44.04534279
21;29;BRISONr_184;2019;LLN_WF;KAD;B2;298;NA;211;270;85;60.00;826.83;1976.25;43.22;483.77;0.418;16.6;10.5;47.7;0.44;1.944;2.134715272;44.04534279
21;30;BRISONr_186;2019;LLN_WF;KAD;B2;298;NA;212;268;71;88.53;865.75;1931.83;41.86;323.81;0.448;7.8;10.2;42.6;0.324;1.806;3.006469467;43.99236896
21;31;BRISONr_35;2019;LLN_WF;KAD;B2;298;NA;216;271;82;83.83;761.92;1613.92;45.19;366.74;0.472;10.2;10.2;44.3;0.415;1.888;4.029451084;46.27020225
21;32;BRISONr_45;2019;LLN_WF;KAD;B2;298;NA;217;268;78;77.23;445.17;1049.42;49.65;838.56;0.424;16.6;10.5;47;0.319;1.806;3.006469467;43.99236896
21;33;BRISONr_63;2019;LLN_WF;KAD;B2;298;NA;223;267;86.33;75.23;658.25;1491.00;39.28;600.05;0.441;7.9;9.7;45.7;0.427;2.01;3.811072183;45.18095989
21;34;BRISONr_182;2019;LLN_WF;KAD;B2;298;NA;213;271;78.67;73.29;852.08;2224.25;35.55;602.08;0.383;7.9;9.7;43;0.31;2.01;3.811072183;45.18095989
21;35;BRISONr_103;2019;LLN_WF;KAD;B2;298;NA;221;273;91.33;86.56;840.50;1826.83;49.4;429.12;0.460;13.1;10.5;37.4;0.401;1.946;3.241846868;43.79066108
21;36;BRISONr_66;2019;LLN_WF;KAD;B2;298;NA;217;271;84.67;95.56;679.42;1619.42;42.76;691.56;0.420;13.1;10.5;47.6;0.348;2.028;3.355730209;44.04882596
21;37;BRISONr_10;2019;LLN_WF;KAD;B2;298;NA;221;266;87.33;95.78;691.58;1287.33;41.47;1004.12;0.537;14.2;10.4;46.1;0.385;2.062;4.409913226;46.24838103
21;38;BRISONr_143;2019;LLN_WF;KAD;B2;298;NA;221;266;93;88.51;671.58;1440.42;38.13;966.46;0.466;14.2;10.4;41.9;0.296;2.028;3.355730209;44.04882596
21;39;BRISONr_171;2019;LLN_WF;KAD;B2;298;NA;215;271;106.33;80.60;837.42;1771.00;41.59;641.62;0.473;10.8;10.4;41.1;0.403;1.904;2.947093163;44.06385444
21;40;BRISONr_62;2019;LLN_WF;KAD;B2;298;NA;221;270;94;85.80;701.83;1608.42;39.65;448.26;0.436;10.8;10.4;48;0.315;1.904;2.947093163;44.06385444
21;41;BRISONr_74;2019;LLN_WF;KAD;B2;298;NA;222;266;87;84.76;1121.83;2152.00;41.49;541.45;0.521;15.7;10.2;42.5;0.515;1.838;2.62591849;43.16865246
21;42;BRISONr_38;2019;LLN_WF;KAD;B2;298;NA;221;268;83;75.15;941.50;2140.17;40.75;365.82;0.440;15.7;10.2;45.1;0.353;2.1;2.570799875;43.13559666
22;26;BRISONr_94;2019;LLN_WF;KAD;B2;298;NA;222;269;90.67;79.19;1109.92;2217.50;45.34;267.54;0.501;20.7;10.4;44.7;0.357;2.064;4.19717411;46.07186702
22;27;BRISONr_153;2019;LLN_WF;KAD;B2;298;NA;219;269;104.33;80.19;779.67;1774.58;47.17;497.11;0.439;10.3;10.7;45.8;0.298;1.838;2.62591849;43.16865246
22;28;BRISONr_97;2019;LLN_WF;KAD;B2;298;NA;220;270;89.33;88.70;817.17;1864.58;39.21;732.68;0.438;14.9;10.8;43.5;0.386;2.1;2.570799875;43.13559666
22;29;BRISONr_31;2019;LLN_WF;KAD;B2;298;NA;220;271;81.33;90.32;896.92;1831.50;38.87;805.60;0.490;17.5;10.9;44.6;0.307;1.87;2.73341769;43.49284291
22;30;BRISONr_5;2019;LLN_WF;KAD;B2;298;NA;216;267;82.33;81.43;680.92;1507.58;46.59;488.35;0.452;14.4;10.8;44.1;0.539;1.852;2.657501687;44.15064842
22;31;BRISONr_195;2019;LLN_WF;KAD;B2;298;NA;216;267;76.67;68.17;438.67;1057.67;43.09;660.50;0.415;11.2;10;45.1;0.317;1.87;2.73341769;43.49284291
22;32;BRISONr_203;2019;LLN_WF;KAD;B2;298;NA;211;264;83.67;69.82;1154.00;2447.50;48.33;206.71;0.472;11.2;10;48.7;0.389;1.852;2.657501687;44.15064842
22;33;BRISONr_7;2019;LLN_WF;KAD;B2;298;NA;218;264;76.33;93.72;379.75;867.58;40.26;1789.26;0.438;13.7;10.7;44.3;0.336;2.012;2.546564935;43.73194943
22;34;BRISONr_85;2019;LLN_WF;KAD;B2;298;NA;226;268;77.33;77.32;580.50;1402.42;40.03;499.50;0.414;13.7;10.7;41;0.392;1.852;2.745684474;44.55560347
22;35;BRISONr_75;2019;LLN_WF;KAD;B2;298;NA;217;264;88;82.53;577.33;1392.75;41.45;833.93;0.415;12.3;10.7;46.6;0.346;2.012;2.546564935;43.73194943
22;36;BRISONr_33;2019;LLN_WF;KAD;B2;298;NA;224;266;78.67;88.51;692.33;1575.75;45.75;660.51;0.439;12.3;10.7;44.9;0.481;1.852;2.745684474;44.55560347
22;37;BRISONr_102;2019;LLN_WF;KAD;B2;298;NA;219;266;91.33;84.39;548.83;1221.25;45.08;896.97;0.449;8.9;10.4;43.9;0.268;1.874;3.043462463;43.5988413
22;38;BRISONr_208;2019;LLN_WF;KAD;B2;298;NA;217;265;94;84.17;854.25;1997.50;38.54;509.11;0.428;8.9;10.4;49.5;0.465;1.874;3.043462463;43.5988413
22;39;BRISONr_115;2019;LLN_WF;KAD;B2;298;NA;221;265;91;83.96;867.92;1993.75;42.3;677.14;0.435;14;10.5;45;0.352;1.874;3.043462463;43.5988413
22;40;BRISONr_174;2019;LLN_WF;KAD;B2;298;NA;215;267;124.67;63.02;686.17;1484.75;41.66;436.27;0.462;14;10.5;42.7;0.439;2.078;3.144034017;43.00143667
22;41;BRISONr_160;2019;LLN_WF;KAD;B2;298;NA;226;268;87.33;61.83;657.42;1413.58;44.25;501.59;0.465;11.8;10.7;49.1;0.258;2.078;3.144034017;43.00143667
22;42;BRISONr_221;2019;LLN_WF;KAD;B2;298;NA;223;269;90.33;82.44;673.75;1470.33;37.53;703.56;0.458;11.8;10.7;47.9;0.502;1.944;2.304140077;43.0813216
23;22;BRISONr_167;2019;HN_WF;KAD;B2;298;NA;225;266;121.67;80.54;615.83;1448.25;41.07;708.40;0.425;26.2;14.8;58.3;0.276;2;2.609706425;43.25881385
23;23;BRISONr_163;2019;HN_WF;KAD;B2;298;NA;225;262;106.33;85.79;742.33;1527.92;44.86;722.29;0.486;30.3;15.1;49.4;0.46;2.192;4.413246264;46.5600969
23;24;BRISONr_152;2019;HN_WF;KAD;B2;298;NA;228;265;109;73.22;837.50;1920.83;39.37;604.66;0.436;28.9;14.6;48.2;0.326;2;2.609706425;43.25881385
23;25;BRISONr_110;2019;HN_WF;KAD;B2;298;NA;225;265;106.67;83.74;899.17;1883.33;38.16;768.29;0.477;28.9;14.6;48.4;0.381;2;2.609706425;43.25881385
23;26;BRISONr_202;2019;HN_WF;KAD;B2;298;NA;221;264;91.67;106.53;799.42;1839.58;39.11;877.27;0.435;24.8;15.1;60.4;0.283;1.808;2.327351005;41.62005327
23;27;BRISONr_197;2019;HN_WF;KAD;B2;298;NA;215;265;91;95.55;764.08;2003.25;38.79;844.09;0.381;23;14.2;63.4;0.392;2.114;2.2129263;41.55581598
23;28;BRISONr_157;2019;HN_WF;KAD;B2;298;NA;224;265;111.67;86.61;716.00;1636.83;41.94;584.65;0.437;34.7;14.1;48;0.32;1.808;2.327351005;41.62005327
23;29;BRISONr_170;2019;HN_WF;KAD;B2;298;NA;216;266;115.33;81.22;623.67;1295.33;41.96;1041.79;0.481;34.7;14.1;50;0.514;2.114;2.2129263;41.55581598
23;30;BRISONr_159;2019;HN_WF;KAD;B2;298;NA;224;267;105.33;76.38;705.67;1815.25;34.25;685.52;0.389;52.7;15.8;49.6;0.295;1.868;2.38830187;35.23204092
23;31;BRISONr_70;2019;HN_WF;KAD;B2;298;NA;225;265;99.67;91.14;688.50;1796.08;41.11;948.69;0.383;52.7;15.8;52.8;0.408;1.86;3.407700383;42.35349159
23;32;BRISONr_210;2019;HN_WF;KAD;B2;298;NA;214;266;94;87.34;402.17;1108.67;43.72;1085.91;0.363;22;14.5;57.4;0.353;1.906;2.530752136;43.1433926
23;33;BRISONr_52;2019;HN_WF;KAD;B2;298;NA;225;266;95.67;95.52;673.42;1779.75;40.3;1241.14;0.378;26.4;15;61.7;0.421;1.906;2.530752136;43.1433926
23;34;BRISONr_80;2019;HN_WF;KAD;B2;298;NA;224;265;96.33;97.71;823.58;1918.50;37.47;573.40;0.429;27.3;14.2;48.5;0.33;2.01;3.485865779;45.18643207
23;35;BRISONr_97;2019;HN_WF;KAD;B2;298;NA;225;264;100.67;86.19;861.58;1978.75;43.49;733.62;0.435;27.3;14.2;87.7;0.53;2.01;3.485865779;45.18643207
23;36;BRISONr_131;2019;HN_WF;KAD;B2;298;NA;224;266;104.33;82.84;561.92;1611.17;38.61;737.13;0.349;22.8;13.9;49.9;0.305;2.06;4.489789216;46.77616107
23;37;BRISONr_39;2019;HN_WF;KAD;B2;298;NA;223;266;93;93.19;757.58;1755.83;37.6;820.03;0.431;24;13.8;63.9;0.384;2.028;2.663849507;43.07019091
23;38;BRISONr_4;2019;HN_WF;KAD;B2;298;NA;224;266;84;93.19;475.92;1808.33;43.4;1452.21;0.263;24;13.8;49.6;0.328;2.028;2.663849507;43.07019091
23;39;BRISONr_99;2019;HN_WF;KAD;B2;298;NA;219;265;103.67;101.06;745.33;1892.83;37.22;1175.14;0.394;36;14.3;50;0.531;2.14;3.588565093;43.81331224
23;40;BRISONr_180;2019;HN_WF;KAD;B2;298;NA;217;266;82.33;102.90;839.92;1913.17;40.6;806.50;0.439;36;14.3;70.5;0.322;2.182;2.194136446;26.38023261
23;41;BRISONr_132;2019;HN_WF;KAD;B2;298;NA;221;264;102.67;89.51;728.17;1769.08;36.55;819.55;0.412;18.8;14.2;48.8;0.418;1.978;2.71636977;43.18348011
23;42;BRISONr_13;2019;HN_WF;KAD;B2;298;NA;226;266;85;97.14;1061.83;2669.75;38.41;724.26;0.398;35;15.4;50.1;0.328;1.978;2.71636977;43.18348011
24;22;BRISONr_225;2019;HN_WF;KAD;B2;298;NA;225;264;88.33;91.92;435.00;1345.25;35.59;968.46;0.323;38.6;16.7;56.7;0.5;1.908;3.018020232;42.71177805
24;23;BRISONr_203;2019;HN_WF;KAD;B2;298;NA;215;263;99.67;89.95;582.25;1704.42;40.17;1132.94;0.342;40.2;17.3;55.1;0.322;1.998;2.870185381;45.36055211
24;24;BRISONr_178;2019;HN_WF;KAD;B2;298;NA;220;263;74;92.87;755.25;1716.50;33.46;860.77;0.440;35.3;15.7;51;0.424;1.904;2.895894637;44.85736517
24;25;BRISONr_96;2019;HN_WF;KAD;B2;298;NA;224;262;101;99.67;585.42;1499.58;41.75;695.18;0.390;29.8;15.9;63.2;0.31;1.904;2.895894637;44.85736517
24;26;BRISONr_12;2019;HN_WF;KAD;B2;298;NA;223;263;88.33;101.49;609.75;1503.50;37.57;846.10;0.406;30.9;15.1;61.5;0.419;2.072;2.072612547;45.10759437
24;27;BRISONr_191;2019;HN_WF;KAD;B2;298;NA;216;263;93.67;105.93;899.33;1928.67;38.18;1511.61;0.466;38.1;15.5;49.7;0.309;1.72;2.722772022;44.33094899
24;28;BRISONr_65;2019;HN_WF;KAD;B2;298;NA;223;266;101.33;104.42;880.25;2284.75;43.39;968.76;0.385;38.1;15.5;64.5;0.48;1.886;1.987757706;44.54011948
24;29;BRISONr_3;2019;HN_WF;KAD;B2;298;NA;226;264;83.67;93.08;812.00;1924.25;35.78;831.07;0.422;47.5;15.5;59.3;0.307;1.886;1.987757706;44.54011948
24;30;BRISONr_59;2019;HN_WF;KAD;B2;298;NA;225;265;90.67;102.24;883.83;2027.75;37.22;472.34;0.436;47.5;15.5;49.2;0.367;2.138;2.743196688;44.33511617
