"Row";"Column";"BRISONr";"Year";"Treatment";"Sowing_date";"Emergence_date";"BBCH59";"BBCH87";"Plantheight";"Seedyield";"TKW_plot";"Seedyield_bio";"Biomass_bio";"TKW_bio";"Spike_number";"Stripe_rust";"Powdery_mildew";"DTR";"Septoria";"Fusarium";"Leaf_rust";"Sedimentation";"Falling_number";"Crude_protein";"Subtrial";"Location";"Block"
24;30;"BRISONr_2";2016;"HN_NF";275;288;NA;NA;69;38.8376;33.11;596.48;1220.16;28.05;496;NA;NA;NA;NA;NA;NA;31;161;12.12;1;"KIE";"B2"
24;31;"BRISONr_91";2016;"HN_NF";275;288;NA;NA;89;67.553;41.366;712.32;1414.56;41.41;416;NA;NA;NA;NA;NA;NA;40;377;13.56;1;"KIE";"B2"
24;32;"BRISONr_122";2016;"HN_NF";275;288;NA;NA;83;61.404;35.7846;796.48;1619.2;35.54;592;NA;NA;NA;NA;NA;NA;41;396;13.55;1;"KIE";"B2"
24;33;"BRISONr_98";2016;"HN_NF";275;288;NA;NA;83;52.503;36.1028;522.24;1222.24;35.4;432;NA;NA;NA;NA;NA;NA;41;399;14.39;1;"KIE";"B2"
24;34;"BRISONr_111";2016;"HN_NF";275;288;NA;NA;80;54.6444;39.5342;846.88;1737.92;40.28;464;NA;NA;NA;NA;NA;NA;41;350;13.57;1;"KIE";"B2"
24;35;"BRISONr_110";2016;"HN_NF";276;289;NA;NA;78;51.0926;36.9198;571.2;1320.32;32.44;480;NA;NA;NA;NA;NA;NA;40;223;13.86;1;"KIE";"B2"
24;36;"BRISONr_140";2016;"HN_NF";276;289;NA;NA;83;37.2982;37.4616;493.92;1167.36;33.23;400;NA;NA;NA;NA;NA;NA;31;251;14.19;1;"KIE";"B2"
24;37;"BRISONr_136";2016;"HN_NF";276;289;NA;NA;86;66.5812;45.107;621.92;1187.52;43.19;320;NA;NA;NA;NA;NA;NA;38;262;12.65;1;"KIE";"B2"
24;38;"BRISONr_131";2016;"HN_NF";276;289;NA;NA;79;46.2508;42.097;612.8;1404.32;37.82;416;NA;NA;NA;NA;NA;NA;31;262;14.54;1;"KIE";"B2"
24;39;"BRISONr_58";2016;"HN_WF";276;289;NA;NA;NA;68.3356;45.9928;898.56;1646.72;43.31;400;NA;NA;NA;NA;NA;NA;36;221;13.52;1;"KIE";"B3"
24;40;"BRISONr_30";2016;"HN_WF";276;289;NA;NA;NA;67.9572;43.5504;944.48;1765.76;44.54;416;NA;NA;NA;NA;NA;NA;38;269;12.76;1;"KIE";"B3"
24;41;"BRISONr_91";2016;"HN_WF";276;289;NA;NA;NA;71.5004;42.9226;626.24;1266.08;43.98;320;NA;NA;NA;NA;NA;NA;39;390;13.48;1;"KIE";"B3"
24;42;"BRISONr_69";2016;"HN_WF";276;289;NA;NA;NA;72.9366;43.0344;807.04;1607.36;40.31;464;NA;NA;NA;NA;NA;NA;28;100;12.98;1;"KIE";"B3"
24;43;"BRISONr_50";2016;"HN_WF";276;289;NA;NA;NA;68.7828;43.215;779.84;1647.52;41.64;480;NA;NA;NA;NA;NA;NA;42;182;14.1;1;"KIE";"B3"
24;44;"BRISONr_88";2016;"HN_WF";276;289;NA;NA;NA;74.9318;42.2174;667.52;1286.72;43.19;416;NA;NA;NA;NA;NA;NA;41;328;12.19;1;"KIE";"B3"
24;45;"BRISONr_54";2016;"HN_WF";276;289;NA;NA;NA;84.1682;45.2876;903.52;1668.8;45.03;496;NA;NA;NA;NA;NA;NA;37;281;12.12;1;"KIE";"B3"
24;46;"BRISONr_108";2016;"HN_WF";276;289;NA;NA;NA;71.9992;46.698;525.6;1086.08;44.15;320;NA;NA;NA;NA;NA;NA;30;173;12.56;1;"KIE";"B3"
24;47;"BRISONr_42";2016;"HN_WF";276;289;NA;NA;NA;75.4564;43.301;924.64;1724.16;41.57;512;NA;NA;NA;NA;NA;NA;35;98;12.46;1;"KIE";"B3"
24;48;"BRISONr_7";2016;"HN_WF";276;289;NA;NA;NA;83.6522;43.0688;980.32;1765.28;41.98;544;NA;NA;NA;NA;NA;NA;30;228;11.96;1;"KIE";"B3"
24;49;"BRISONr_110";2016;"HN_WF";276;289;NA;NA;NA;63.6744;41.667;766.24;1646.56;39.51;528;NA;NA;NA;NA;NA;NA;39;255;14.06;1;"KIE";"B3"
24;50;"BRISONr_146";2016;"HN_WF";276;289;NA;NA;NA;58.9358;45.408;993.12;2100.8;46.06;544;NA;NA;NA;NA;NA;NA;45;163;14.29;1;"KIE";"B3"
24;51;"BRISONr_169";2016;"HN_WF";276;289;NA;NA;NA;69.5826;43.4386;606.24;1207.36;45.27;304;NA;NA;NA;NA;NA;NA;34;116;14.48;1;"KIE";"B3"
24;52;"BRISONr_129";2016;"HN_WF";276;289;NA;NA;NA;67.295;41.9336;541.44;1075.52;42.46;288;NA;NA;NA;NA;NA;NA;46;206;13.51;1;"KIE";"B3"
24;53;"BRISONr_161";2016;"HN_WF";276;289;NA;NA;NA;58.7724;38.9752;822.24;1848.16;38.77;512;NA;NA;NA;NA;NA;NA;42;121;15.4;1;"KIE";"B3"
24;54;"BRISONr_183";2016;"HN_WF";276;289;NA;NA;NA;60.9482;42.3292;578.08;1153.92;45.56;304;NA;NA;NA;NA;NA;NA;37;221;11.54;1;"KIE";"B3"
24;55;"BRISONr_196";2016;"HN_WF";276;289;NA;NA;NA;59.2454;41.495;886.72;1749.76;41.59;592;NA;NA;NA;NA;NA;NA;35;62;12.73;1;"KIE";"B3"
24;56;"BRISONr_201";2016;"HN_WF";276;289;NA;NA;NA;68.2324;35.647;947.84;1961.6;34.99;608;NA;NA;NA;NA;NA;NA;27;307;13.72;1;"KIE";"B3"
24;57;"BRISONr_215";2016;"HN_WF";276;289;NA;NA;NA;73.9514;42.1228;898.72;1729.76;39.82;528;NA;NA;NA;NA;NA;NA;28;246;12.31;1;"KIE";"B3"
25;1;"BRISONr_152";2016;"HN_NF";275;288;154;NA;NA;49.5102;33.626;520.96;1247.36;31.94;448;NA;NA;NA;NA;NA;NA;28;365;13.07;1;"KIE";"B1"
25;2;"BRISONr_132";2016;"HN_NF";275;288;156;NA;NA;62.4188;35.8534;672.48;1384;35.54;432;NA;40;NA;NA;NA;NA;31;376;12.85;1;"KIE";"B1"
25;3;"BRISONr_143";2016;"HN_NF";275;288;156;NA;NA;62.2124;42.312;849.76;1814.4;42.08;672;NA;30;NA;NA;NA;NA;38;358;13.28;1;"KIE";"B1"
25;4;"BRISONr_164";2016;"HN_NF";275;288;158;NA;NA;47.9622;37.238;496.32;1084.8;37.06;432;NA;90;NA;NA;NA;NA;27;268;13.88;1;"KIE";"B1"
25;5;"BRISONr_133";2016;"HN_NF";275;288;157;NA;NA;54.7562;35.5696;771.68;1689.28;33.77;624;NA;10;NA;NA;NA;NA;40;437;13.83;1;"KIE";"B1"
25;6;"BRISONr_127";2016;"HN_NF";275;288;156;NA;NA;64.1302;40.5404;579.36;1256.32;41.15;384;NA;NA;NA;NA;NA;NA;38;298;14.43;1;"KIE";"B1"
25;7;"BRISONr_130";2016;"HN_NF";275;288;156;NA;NA;49.4242;39.3278;465.6;1115.04;38.75;368;NA;15;NA;NA;NA;NA;32;275;14.61;1;"KIE";"B1"
25;8;"BRISONr_169";2016;"HN_NF";275;288;156;NA;NA;51.8236;36.0856;530.56;1171.04;34.26;496;5;10;NA;NA;NA;NA;29;275;13.86;1;"KIE";"B1"
25;9;"BRISONr_104";2016;"HN_NF";275;288;155;NA;NA;51.6516;37.926;589.28;1181.12;35.78;416;20;5;NA;NA;NA;NA;34;122;13.21;1;"KIE";"B1"
25;10;"BRISONr_92";2016;"HN_NF";275;288;157;NA;NA;64.371;36.12;663.2;1315.2;36.95;400;1;40;NA;NA;NA;NA;25;351;13.18;1;"KIE";"B1"
25;11;"BRISONr_11";2016;"HN_NF";275;288;157;NA;NA;74.347;38.9322;630.08;1201.28;39.36;336;1;1;NA;NA;NA;NA;40;387;12.42;1;"KIE";"B1"
25;12;"BRISONr_33";2016;"HN_NF";275;288;158;NA;NA;73.3924;37.6164;874.72;1692.96;36.94;544;NA;NA;NA;NA;NA;NA;23;290;11.8;1;"KIE";"B1"
25;13;"BRISONr_123";2016;"HN_NF";275;288;158;NA;NA;29.7474;26.746;416.32;1103.36;23.1;592;100;80;NA;NA;NA;NA;27;358;13.19;1;"KIE";"B1"
25;14;"BRISONr_90";2016;"HN_NF";275;288;157;NA;NA;60.0452;35.69;769.6;1742.4;34.62;576;1;40;NA;NA;NA;NA;42;411;15.06;1;"KIE";"B1"
25;15;"BRISONr_22";2016;"HN_NF";275;288;157;NA;NA;74.6566;33.7206;868.64;1812.16;30.19;640;5;NA;NA;NA;NA;NA;34;364;13.21;1;"KIE";"B1"
25;16;"BRISONr_171";2016;"HN_NF";275;288;151;NA;NA;52.202;35.475;580;1461.44;27.45;704;NA;80;NA;NA;NA;NA;26;62;12.73;1;"KIE";"B1"
25;17;"BRISONr_172";2016;"HN_NF";275;288;154;NA;NA;38.0894;29.24;629.28;1474.72;28.97;496;40;30;NA;NA;NA;NA;30;109;13.51;1;"KIE";"B1"
25;18;"BRISONr_173";2016;"HN_NF";275;288;154;NA;NA;45.6574;38.0292;698.08;1670.88;36.07;592;90;80;NA;NA;NA;NA;31;169;14.56;1;"KIE";"B1"
25;19;"BRISONr_187";2016;"HN_NF";275;288;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;"KIE";"B1"
25;20;"BRISONr_43";2016;"LN_NF";275;288;NA;NA;86;43.0774;41.7874;493.92;1093.92;38.68;320;NA;NA;NA;NA;NA;NA;19;102;9.76;1;"KIE";"B2"
25;21;"BRISONr_59";2016;"LN_NF";275;288;NA;NA;82;64.2764;38.6054;521.76;1148.64;35.52;384;NA;NA;NA;NA;NA;NA;21;284;9.61;1;"KIE";"B2"
25;22;"BRISONr_111";2016;"LN_NF";275;288;NA;NA;100;59.3658;40.0932;776.96;1761.28;38.67;528;NA;NA;NA;NA;NA;NA;25;307;9.87;1;"KIE";"B2"
25;23;"BRISONr_119";2016;"LN_NF";275;288;NA;NA;103;53.019;35.8792;490.08;1186.4;34.38;416;NA;NA;NA;NA;NA;NA;26;342;10.99;1;"KIE";"B2"
25;24;"BRISONr_57";2016;"LN_NF";275;288;NA;NA;83;57.4136;42.1658;763.68;1805.76;40.18;480;NA;NA;NA;NA;NA;NA;28;337;10.69;1;"KIE";"B2"
25;25;"BRISONr_5";2016;"LN_NF";275;288;NA;NA;88;62.565;42.8882;652.96;1466.72;36.57;416;NA;NA;NA;NA;NA;NA;26;351;10.32;1;"KIE";"B2"
25;27;"BRISONr_31";2016;"LN_NF";275;288;NA;NA;79;59.3314;41.9078;611.36;1269.28;40.18;368;NA;NA;NA;NA;NA;NA;28;369;10.35;1;"KIE";"B2"
25;28;"BRISONr_28";2016;"LN_NF";275;288;NA;NA;77;49.6392;34.5548;575.04;1282.24;29.58;480;NA;NA;NA;NA;NA;NA;17;192;10.43;1;"KIE";"B2"
25;29;"BRISONr_44";2016;"LN_NF";275;288;NA;NA;88;61.4814;44.1782;826.72;1805.12;42.82;464;NA;NA;NA;NA;NA;NA;28;271;11.44;1;"KIE";"B2"
25;30;"BRISONr_161";2016;"LN_NF";275;288;NA;NA;112;43.9718;38.1754;577.76;1501.44;38.66;432;NA;NA;NA;NA;NA;NA;34;283;12.25;1;"KIE";"B2"
25;31;"BRISONr_168";2016;"LN_NF";275;288;NA;NA;119;43.4128;41.0822;357.44;965.12;38.85;304;NA;NA;NA;NA;NA;NA;21;332;11.78;1;"KIE";"B2"
25;32;"BRISONr_151";2016;"LN_NF";275;288;NA;NA;104;53.9306;41.28;616.48;1476.48;39.8;416;NA;NA;NA;NA;NA;NA;29;310;10.98;1;"KIE";"B2"
25;33;"BRISONr_140";2016;"LN_NF";275;288;NA;NA;105;43.3182;41.194;389.92;918.56;41.1;320;NA;NA;NA;NA;NA;NA;23;262;12.21;1;"KIE";"B2"
25;34;"BRISONr_164";2016;"LN_NF";275;288;NA;NA;108;43.5676;41.0392;528.32;1287.84;38.67;432;NA;NA;NA;NA;NA;NA;16;300;10.39;1;"KIE";"B2"
25;35;"BRISONr_202";2016;"LN_NF";276;289;NA;NA;86;52.5976;43.0774;607.52;1272.8;38.16;320;NA;NA;NA;NA;NA;NA;24;203;9.21;1;"KIE";"B2"
25;36;"BRISONr_190";2016;"LN_NF";276;289;NA;NA;82;43.3096;38.8634;348.64;751.84;34.75;288;NA;NA;NA;NA;NA;NA;20;219;10.82;1;"KIE";"B2"
25;38;"BRISONr_220";2016;"LN_NF";276;289;NA;NA;73;55.0658;40.5834;777.76;1642.56;39.67;544;NA;NA;NA;NA;NA;NA;10;295;9.19;1;"KIE";"B2"
25;39;"BRISONr_172";2016;"HN_NF";276;289;NA;NA;NA;34.4688;31.519;573.92;1142.4;30.59;416;NA;NA;NA;NA;NA;NA;30;230;13.25;1;"KIE";"B3"
25;40;"BRISONr_174";2016;"HN_NF";276;289;NA;NA;NA;40.4114;36.6188;545.12;1296.48;36.52;384;NA;NA;NA;NA;NA;NA;33;247;15.28;1;"KIE";"B3"
25;41;"BRISONr_173";2016;"HN_NF";276;289;NA;NA;NA;46.3024;38.7774;304.16;784;33.77;320;NA;NA;NA;NA;NA;NA;32;224;14.87;1;"KIE";"B3"
25;42;"BRISONr_178";2016;"HN_NF";276;289;NA;NA;NA;57.9468;37.969;840.96;1591.68;35.33;576;NA;NA;NA;NA;NA;NA;38;398;13.09;1;"KIE";"B3"
25;43;"BRISONr_147";2016;"HN_NF";276;289;NA;NA;NA;60.6644;40.205;664;1421.28;42.48;416;NA;NA;NA;NA;NA;NA;39;348;13.2;1;"KIE";"B3"
25;44;"BRISONr_166";2016;"HN_NF";276;289;NA;NA;NA;51.1614;39.8868;422.56;985.92;38.33;384;NA;NA;NA;NA;NA;NA;26;326;13.01;1;"KIE";"B3"
25;45;"BRISONr_157";2016;"HN_NF";276;289;NA;NA;NA;54.782;37.2724;419.04;908.32;37.15;272;NA;NA;NA;NA;NA;NA;43;268;15.1;1;"KIE";"B3"
25;46;"BRISONr_150";2016;"HN_NF";276;289;NA;NA;NA;53.2942;41.9422;424.32;1002.08;36.33;336;NA;NA;NA;NA;NA;NA;37;392;14.05;1;"KIE";"B3"
25;47;"BRISONr_167";2016;"HN_NF";276;289;NA;NA;NA;45.8552;45.3994;378.72;999.84;45.17;320;NA;NA;NA;NA;NA;NA;58;260;17.49;1;"KIE";"B3"
25;48;"BRISONr_121";2016;"HN_NF";276;289;NA;NA;NA;53.8876;38.6484;448.16;946.24;35.82;304;NA;NA;NA;NA;NA;NA;44;276;13.69;1;"KIE";"B3"
25;49;"BRISONr_77";2016;"HN_NF";276;289;NA;NA;NA;70.7522;40.5146;637.12;1244.16;40.06;304;NA;NA;NA;NA;NA;NA;40;306;13.24;1;"KIE";"B3"
25;50;"BRISONr_124";2016;"HN_NF";276;289;NA;NA;NA;62.35;38.786;692;1408.16;35.77;464;NA;NA;NA;NA;NA;NA;43;313;12.87;1;"KIE";"B3"
25;51;"BRISONr_16";2016;"HN_NF";276;289;NA;NA;NA;37.754;37.2896;760.64;1582.56;29.72;544;NA;NA;NA;NA;NA;NA;28;294;13.47;1;"KIE";"B3"
25;53;"BRISONr_3";2016;"HN_NF";276;289;NA;NA;NA;69.2386;42.1314;781.76;1619.84;42.52;624;NA;NA;NA;NA;NA;NA;43;275;12.45;1;"KIE";"B3"
25;54;"BRISONr_13";2016;"HN_NF";276;289;NA;NA;NA;61.1546;35.733;1118.72;2106.4;35.8;576;NA;NA;NA;NA;NA;NA;35;224;11.34;1;"KIE";"B3"
25;55;"BRISONr_105";2016;"HN_NF";276;289;NA;NA;NA;68.6882;42.656;587.36;1165.92;40.83;368;NA;NA;NA;NA;NA;NA;40;272;12.83;1;"KIE";"B3"
25;56;"BRISONr_113";2016;"HN_NF";276;289;NA;NA;NA;56.1752;40.7812;507.52;1061.12;40.25;336;NA;NA;NA;NA;NA;NA;44;211;13.66;1;"KIE";"B3"
25;57;"BRISONr_72";2016;"HN_NF";276;289;NA;NA;NA;63.7088;34.0646;663.04;1417.12;33.18;384;NA;NA;NA;NA;NA;NA;37;269;13.61;1;"KIE";"B3"
26;1;"BRISONr_166";2016;"HN_NF";275;288;156;NA;NA;48.891;39.775;642.72;1345.6;43.19;432;25;NA;NA;NA;NA;NA;26;353;12.96;1;"KIE";"B1"
26;2;"BRISONr_151";2016;"HN_NF";275;288;158;NA;NA;53.6726;38.1324;611.04;1264;39.66;384;NA;70;NA;NA;NA;NA;44;389;14.28;1;"KIE";"B1"
26;3;"BRISONr_147";2016;"HN_NF";275;288;158;NA;NA;58.6434;43.6536;794.4;1624;46.49;496;1;20;NA;NA;NA;NA;38;301;12.79;1;"KIE";"B1"
26;4;"BRISONr_131";2016;"HN_NF";275;288;157;NA;NA;40.6178;40.506;622.88;1425.28;38.93;416;NA;90;NA;NA;NA;NA;33;331;14.28;1;"KIE";"B1"
26;5;"BRISONr_136";2016;"HN_NF";275;288;157;NA;NA;61.9544;43.2494;680.16;1339.2;44.37;368;NA;1;NA;NA;NA;NA;36;374;12.6;1;"KIE";"B1"
26;6;"BRISONr_167";2016;"HN_NF";275;288;158;NA;NA;56.244;45.8122;719.04;1654.4;47.56;528;NA;10;NA;NA;NA;NA;50;265;15.62;1;"KIE";"B1"
26;7;"BRISONr_134";2016;"HN_NF";275;288;156;NA;NA;52.3482;39.5342;502.4;1032.16;40.62;384;NA;1;NA;NA;NA;NA;42;379;13.83;1;"KIE";"B1"
26;8;"BRISONr_138";2016;"HN_NF";275;288;156;NA;NA;55.4614;37.9604;668.96;1438.72;38.69;480;NA;30;NA;NA;NA;NA;46;401;14.61;1;"KIE";"B1"
26;9;"BRISONr_12";2016;"HN_NF";275;288;156;NA;NA;64.6892;42.0798;658.4;1232.48;41.86;352;NA;NA;NA;NA;NA;NA;38;297;13.13;1;"KIE";"B1"
26;11;"BRISONr_79";2016;"HN_NF";275;288;156;NA;NA;68.3786;35.518;741.6;1510.72;37.06;416;20;1;NA;NA;NA;NA;35;373;13.16;1;"KIE";"B1"
26;12;"BRISONr_63";2016;"HN_NF";275;288;156;NA;NA;65.274;40.3254;788;1693.6;40.24;464;NA;NA;NA;NA;NA;NA;35;291;13.52;1;"KIE";"B1"
26;13;"BRISONr_17";2016;"HN_NF";275;288;157;NA;NA;70.0986;40.1018;792.8;1553.92;37.8;400;NA;NA;NA;NA;NA;NA;40;272;13.56;1;"KIE";"B1"
26;14;"BRISONr_111";2016;"HN_NF";275;288;NA;NA;NA;55.2722;35.69;474.88;1048;33.77;320;40;40;NA;NA;NA;NA;42;359;13.67;1;"KIE";"B1"
26;15;"BRISONr_18";2016;"HN_NF";275;288;158;NA;NA;61.7394;39.947;899.68;1801.28;42.15;528;NA;15;NA;NA;NA;NA;37;346;12.8;1;"KIE";"B1"
26;16;"BRISONr_170";2016;"HN_NF";275;288;151;NA;NA;29.1798;25.0346;535.68;1438.24;21.75;832;100;80;NA;NA;NA;NA;42;62;14.69;1;"KIE";"B1"
26;17;"BRISONr_176";2016;"HN_NF";275;288;156;NA;NA;42.8796;37.5046;438.08;1079.68;37.15;368;20;40;NA;NA;NA;NA;41;200;14.23;1;"KIE";"B1"
26;18;"BRISONr_174";2016;"HN_NF";275;288;156;NA;NA;40.3942;37.4874;442.88;1046.24;38.99;352;NA;80;NA;NA;NA;NA;33;202;15.11;1;"KIE";"B1"
26;19;"BRISONr_212";2016;"HN_NF";275;288;153;NA;NA;42.5098;42.4238;837.6;1703.52;40.8;544;80;70;NA;NA;NA;NA;28;350;12.51;1;"KIE";"B1"
26;20;"BRISONr_72";2016;"LN_NF";275;288;NA;NA;90;49.1318;33.7292;485.44;1137.12;31.34;368;NA;NA;NA;NA;NA;NA;22;327;9.72;1;"KIE";"B2"
26;21;"BRISONr_85";2016;"LN_NF";275;288;NA;NA;92;54.6014;42.9054;390.4;856.96;41.85;288;NA;NA;NA;NA;NA;NA;20;181;8.98;1;"KIE";"B2"
26;22;"BRISONr_105";2016;"LN_NF";275;288;NA;NA;94;56.5708;41.366;695.36;1493.28;40.82;448;NA;NA;NA;NA;NA;NA;22;289;8.85;1;"KIE";"B2"
26;23;"BRISONr_98";2016;"LN_NF";275;288;NA;NA;100;47.5666;40.5748;431.52;1065.76;39.14;368;NA;NA;NA;NA;NA;NA;28;369;11.08;1;"KIE";"B2"
26;24;"BRISONr_76";2016;"LN_NF";275;288;NA;NA;94;47.4462;40.7984;425.12;985.76;38.96;320;NA;NA;NA;NA;NA;NA;27;341;10.79;1;"KIE";"B2"
26;25;"BRISONr_108";2016;"LN_NF";275;288;NA;NA;100;50.0692;41.839;523.52;1243.52;40.95;352;NA;NA;NA;NA;NA;NA;16;241;9.55;1;"KIE";"B2"
26;26;"BRISONr_42";2016;"LN_NF";275;288;NA;NA;88;58.824;39.8696;711.84;1494.72;37.82;416;NA;NA;NA;NA;NA;NA;21;173;9.62;1;"KIE";"B2"
26;27;"BRISONr_68";2016;"LN_NF";275;288;NA;NA;90;61.2578;41.9938;566.88;1320.32;36.75;400;NA;NA;NA;NA;NA;NA;27;253;11.19;1;"KIE";"B2"
26;28;"BRISONr_14";2016;"LN_NF";275;288;NA;NA;98;52.2794;39.0784;753.12;1674.72;36.5;528;NA;NA;NA;NA;NA;NA;20;261;10.61;1;"KIE";"B2"
26;29;"BRISONr_20";2016;"LN_NF";275;288;NA;NA;88;43.9976;35.6642;485.92;1245.92;34.71;416;NA;NA;NA;NA;NA;NA;28;227;12.28;1;"KIE";"B2"
26;30;"BRISONr_156";2016;"LN_NF";275;288;NA;NA;118;42.4582;36.335;327.52;843.68;35.91;288;NA;NA;NA;NA;NA;NA;39;288;12.77;1;"KIE";"B2"
26;31;"BRISONr_134";2016;"LN_NF";275;288;NA;NA;107;49.9058;40.0158;616.48;1503.36;40.05;512;NA;NA;NA;NA;NA;NA;28;336;10.77;1;"KIE";"B2"
26;32;"BRISONr_132";2016;"LN_NF";275;288;NA;NA;94;52.7266;37.3412;618.4;1387.68;34.31;480;NA;NA;NA;NA;NA;NA;21;308;10.36;1;"KIE";"B2"
26;33;"BRISONr_130";2016;"LN_NF";275;288;NA;NA;100;43.6364;41.366;570.72;1401.12;40.12;480;NA;NA;NA;NA;NA;NA;22;213;11.14;1;"KIE";"B2"
26;34;"BRISONr_145";2016;"LN_NF";275;288;NA;NA;105;46.5518;42.6732;467.52;1126.24;39.22;368;NA;NA;NA;NA;NA;NA;28;346;11.2;1;"KIE";"B2"
26;35;"BRISONr_200";2016;"LN_NF";276;289;NA;NA;89;51.5484;42.1314;374.4;876.8;38.55;304;NA;NA;NA;NA;NA;NA;26;290;10.2;1;"KIE";"B2"
26;36;"BRISONr_193";2016;"LN_NF";276;289;NA;NA;94;43.559;35.2256;749.6;1749.92;33.03;656;NA;NA;NA;NA;NA;NA;27;253;10.86;1;"KIE";"B2"
26;37;"BRISONr_210";2016;"LN_NF";276;289;NA;NA;100;36.765;42.2432;291.52;688.48;41.5;224;NA;NA;NA;NA;NA;NA;28;193;10.7;1;"KIE";"B2"
26;38;"BRISONr_198";2016;"LN_NF";276;289;NA;NA;90;40.8844;37.2638;496.16;1201.76;35.08;448;NA;NA;NA;NA;NA;NA;16;234;10.02;1;"KIE";"B2"
26;39;"BRISONr_176";2016;"HN_NF";276;289;NA;NA;NA;42.8796;38.3216;516.16;1205.92;36.7;384;NA;NA;NA;NA;NA;NA;44;233;14.27;1;"KIE";"B3"
26;40;"BRISONr_171";2016;"HN_NF";276;289;NA;NA;NA;42.9742;36.3608;617.28;1365.28;34.49;432;NA;NA;NA;NA;NA;NA;29;62;13.24;1;"KIE";"B3"
26;41;"BRISONr_175";2016;"HN_NF";276;289;NA;NA;NA;27.8296;32.9982;322.56;911.84;26.53;480;NA;NA;NA;NA;NA;NA;25;234;13.86;1;"KIE";"B3"
26;42;"BRISONr_189";2016;"HN_NF";276;289;NA;NA;NA;57.7146;36.6188;484.16;957.12;33.29;384;NA;NA;NA;NA;NA;NA;38;287;12.78;1;"KIE";"B3"
26;43;"BRISONr_159";2016;"HN_NF";276;289;NA;NA;NA;49.923;35.7674;508;1191.04;33.25;496;NA;NA;NA;NA;NA;NA;30;331;13.32;1;"KIE";"B3"
26;44;"BRISONr_125";2016;"HN_NF";276;289;NA;NA;NA;56.3472;36.3436;547.68;1099.84;34.89;368;NA;NA;NA;NA;NA;NA;37;386;12.39;1;"KIE";"B3"
26;45;"BRISONr_169";2016;"HN_NF";276;289;NA;NA;NA;45.451;35.5782;620.16;1366.56;32.55;480;NA;NA;NA;NA;NA;NA;31;249;13.91;1;"KIE";"B3"
26;46;"BRISONr_131";2016;"HN_NF";276;289;NA;NA;NA;43.1118;40.8156;622.88;1434.08;35.26;416;NA;NA;NA;NA;NA;NA;34;244;14.2;1;"KIE";"B3"
26;47;"BRISONr_154";2016;"HN_NF";276;289;NA;NA;NA;43.2408;39.1042;671.04;1478.56;37.29;512;NA;NA;NA;NA;NA;NA;46;426;15.29;1;"KIE";"B3"
26;48;"BRISONr_6";2016;"HN_NF";276;289;NA;NA;NA;66.2716;38.8462;839.52;1609.92;37.63;464;NA;NA;NA;NA;NA;NA;35;321;12.25;1;"KIE";"B3"
26;49;"BRISONr_51";2016;"HN_NF";276;289;NA;NA;NA;60.6214;44.6856;761.44;1547.52;41.57;432;NA;NA;NA;NA;NA;NA;35;253;12.83;1;"KIE";"B3"
26;50;"BRISONr_70";2016;"HN_NF";276;289;NA;NA;NA;64.8612;43.3354;687.36;1402.4;42.96;384;NA;NA;NA;NA;NA;NA;38;429;12.55;1;"KIE";"B3"
26;51;"BRISONr_101";2016;"HN_NF";276;289;NA;NA;NA;55.3238;38.8118;740.48;1571.2;38.1;592;NA;NA;NA;NA;NA;NA;46;313;14.24;1;"KIE";"B3"
26;52;"BRISONr_8";2016;"HN_NF";276;289;NA;NA;NA;61.4212;39.5944;1030.72;1977.28;39.41;592;NA;NA;NA;NA;NA;NA;22;288;11.92;1;"KIE";"B3"
26;53;"BRISONr_110";2016;"HN_NF";276;289;NA;NA;NA;46.354;38.2098;637.44;1433.12;33.83;544;NA;NA;NA;NA;NA;NA;40;372;13.49;1;"KIE";"B3"
26;54;"BRISONr_99";2016;"HN_NF";276;289;NA;NA;NA;48.9254;45.2704;791.04;1582.56;47.31;384;NA;NA;NA;NA;NA;NA;38;278;13.57;1;"KIE";"B3"
26;55;"BRISONr_68";2016;"HN_NF";276;289;NA;NA;NA;61.705;42.2174;639.68;1327.84;38.29;352;NA;NA;NA;NA;NA;NA;34;240;12.45;1;"KIE";"B3"
26;56;"BRISONr_47";2016;"HN_NF";276;289;NA;NA;NA;58.3252;38.485;593.28;1185.76;35.54;368;NA;NA;NA;NA;NA;NA;41;336;12.83;1;"KIE";"B3"
26;57;"BRISONr_28";2016;"HN_NF";276;289;NA;NA;NA;32.0006;32.4306;384;851.2;23.72;368;NA;NA;NA;NA;NA;NA;25;226;12.89;1;"KIE";"B3"
27;1;"BRISONr_158";2016;"HN_NF";275;288;153;NA;NA;47.9536;34.8128;688;1579.36;34.89;480;15;NA;NA;NA;NA;NA;35;319;15.94;1;"KIE";"B1"
27;2;"BRISONr_159";2016;"HN_NF";275;288;158;NA;NA;44.0406;36.0254;543.36;1216.16;33.9;496;NA;50;NA;NA;NA;NA;31;362;13.65;1;"KIE";"B1"
27;3;"BRISONr_160";2016;"HN_NF";275;288;160;NA;NA;51.2044;35.8448;627.84;1345.12;35.8;432;50;30;NA;NA;NA;NA;39;379;13.39;1;"KIE";"B1"
