Row;Column;BRISONr;Year;Treatment;Sowing_date;Emergence_date;BBCH59;BBCH87;Plantheight;Seedyield;TKW_plot;Seedyield_bio;Biomass_bio;TKW_bio;Spike_number;Fusarium;Leaf_rust;Stripe_rust;Powdery_mildew;DTR;Septoria;Falling_number;Sedimentation;Crude_protein;Subtrial;Location;Block
26;41;BRISONr_175;2017;HN_WF;NA;274;NA;NA;NA;43.7224;43.1376;719.36;1738.24;40.32;640;NA;NA;NA;NA;NA;NA;NA;25;13.33;1;KIE;B3
26;42;BRISONr_194;2017;HN_WF;NA;274;NA;NA;NA;NA;43.559;669.92;1307.68;40.74;560;NA;NA;NA;NA;NA;NA;NA;50;12.65;1;KIE;B3
26;43;BRISONr_169;2017;HN_WF;NA;274;NA;NA;NA;71.5864;39.0354;978.72;1951.04;37.26;560;NA;NA;NA;NA;NA;NA;NA;29;12.43;1;KIE;B3
26;44;BRISONr_140;2017;HN_WF;NA;274;NA;NA;NA;61.6362;41.925;605.28;1346.24;39.24;432;NA;NA;NA;NA;NA;NA;NA;33;13.84;1;KIE;B3
26;45;BRISONr_149;2017;HN_WF;NA;274;NA;NA;NA;80.8314;41.2886;912.96;1927.84;41.23;480;NA;NA;NA;NA;NA;NA;NA;43;12;1;KIE;B3
26;46;BRISONr_156;2017;HN_WF;NA;274;NA;NA;NA;60.6644;36.0598;878.56;2072.48;33.77;816;NA;NA;NA;NA;NA;NA;NA;42;13.98;1;KIE;B3
26;47;BRISONr_138;2017;HN_WF;NA;274;NA;203;NA;64.9128;41.1768;797.44;1697.92;39.26;496;NA;NA;NA;NA;NA;NA;NA;63;13.1;1;KIE;B3
26;48;BRISONr_7;2017;HN_WF;NA;274;NA;NA;NA;77.8472;39.0354;915.84;1759.52;35.44;576;NA;NA;NA;NA;NA;NA;NA;30;10.43;1;KIE;B3
26;49;BRISONr_108;2017;HN_WF;NA;274;NA;NA;NA;72.2056;45.58;829.6;1678.88;44.86;400;NA;NA;NA;NA;NA;NA;NA;21;10.84;1;KIE;B3
26;50;BRISONr_84;2017;HN_WF;NA;274;NA;NA;NA;73.9342;38.6226;648.8;1238.4;36.86;352;NA;NA;NA;NA;NA;NA;NA;35;12.54;1;KIE;B3
26;51;BRISONr_116;2017;HN_WF;NA;274;NA;NA;NA;77.9848;43.1634;830.4;1691.52;39.99;496;NA;NA;NA;NA;NA;NA;NA;42;11.74;1;KIE;B3
26;52;BRISONr_111;2017;HN_WF;NA;274;NA;NA;NA;81.4506;41.0736;799.52;1602.08;39.53;432;NA;NA;NA;NA;NA;NA;NA;42;11.78;1;KIE;B3
26;53;BRISONr_67;2017;HN_WF;NA;274;NA;NA;NA;89.612;40.4286;968.32;1905.28;39.99;544;NA;NA;NA;NA;NA;NA;NA;22;10.94;1;KIE;B3
26;55;BRISONr_31;2017;HN_WF;NA;274;NA;NA;NA;81.0378;41.8476;1256.48;2338.24;40.92;512;NA;NA;NA;NA;NA;NA;NA;27;10.85;1;KIE;B3
26;56;BRISONr_39;2017;HN_WF;NA;274;NA;NA;NA;77.1764;39.5944;954.24;1711.36;39.55;496;NA;NA;NA;NA;NA;NA;NA;49;11.77;1;KIE;B3
26;57;BRISONr_17;2017;HN_WF;NA;274;NA;NA;NA;78.1052;41.9766;1119.36;2118.72;41.95;512;NA;NA;NA;NA;NA;NA;NA;31;10.4;1;KIE;B3
26;58;BRISONr_139;2017;LN_NF;NA;274;NA;202;NA;45.8466;38.4162;354.72;842.88;36.28;288;NA;NA;NA;NA;NA;NA;NA;13;8.32;1;KIE;B3
26;59;BRISONr_150;2017;LN_NF;NA;274;NA;NA;NA;35.1224;42.097;379.52;1000.64;39.14;320;NA;NA;NA;NA;NA;NA;NA;14;8.41;1;KIE;B3
26;60;BRISONr_134;2017;LN_NF;NA;274;NA;NA;NA;40.2566;38.485;531.52;1241.6;37.62;336;NA;NA;NA;NA;NA;NA;NA;25;7.73;1;KIE;B3
26;61;BRISONr_157;2017;LN_NF;NA;274;NA;NA;NA;39.4052;38.3818;402.56;1046.08;37.22;352;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B3
26;62;BRISONr_119;2017;LN_NF;NA;274;NA;NA;NA;37.3756;35.5954;438.88;1074.08;33.17;352;NA;NA;NA;NA;NA;NA;NA;20;8.84;1;KIE;B3
26;63;BRISONr_102;2017;LN_NF;NA;274;NA;NA;NA;40.7296;39.9986;492;1085.44;45.62;288;NA;NA;NA;NA;NA;NA;NA;28;9.5;1;KIE;B3
26;64;BRISONr_98;2017;LN_NF;NA;274;NA;NA;NA;NA;41.2714;617.12;1519.84;39.97;464;NA;NA;NA;NA;NA;NA;NA;21;8.92;1;KIE;B3
26;65;BRISONr_40;2017;LN_NF;NA;274;NA;NA;NA;70.692;41.0908;1011.2;2177.76;39.5;624;NA;NA;NA;NA;NA;NA;NA;21;8.99;1;KIE;B3
26;66;BRISONr_57;2017;LN_NF;NA;274;NA;NA;NA;55.5474;42.2174;598.72;1526.72;38.11;416;NA;NA;NA;NA;NA;NA;NA;28;9.13;1;KIE;B3
26;67;BRISONr_77;2017;LN_NF;NA;274;NA;NA;NA;63.2702;39.517;655.84;1299.52;38.83;384;NA;NA;NA;NA;NA;NA;NA;23;8.76;1;KIE;B3
26;68;BRISONr_104;2017;LN_NF;NA;274;NA;NA;NA;57.6286;39.517;887.04;1891.2;39.08;512;NA;NA;NA;NA;NA;NA;NA;18;8.39;1;KIE;B3
26;69;BRISONr_97;2017;LN_NF;NA;274;NA;NA;NA;54.4036;37.8916;628.8;1520.96;38.24;512;NA;NA;NA;NA;NA;NA;NA;15;8.57;1;KIE;B3
26;70;BRISONr_45;2017;LN_NF;NA;274;NA;NA;NA;57.2416;42.5442;475.04;1118.24;36.61;336;NA;NA;NA;NA;NA;NA;NA;26;8.77;1;KIE;B3
26;71;BRISONr_34;2017;LN_NF;NA;274;NA;NA;NA;58.5144;39.7148;689.76;1532;40.59;416;NA;NA;NA;NA;NA;NA;NA;18;7.93;1;KIE;B3
26;72;BRISONr_191;2017;LN_NF;NA;274;NA;NA;NA;50.912;36.6274;669.92;1375.68;33.64;560;NA;NA;NA;NA;NA;NA;NA;16;7.95;1;KIE;B3
26;73;BRISONr_210;2017;LN_NF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B3
26;74;BRISONr_204;2017;LN_NF;NA;274;NA;202;NA;57.6544;37.7884;583.68;1278.24;36.92;416;NA;NA;NA;NA;NA;NA;NA;14;7.45;1;KIE;B3
26;75;BRISONr_180;2017;LN_NF;NA;274;NA;NA;NA;59.7098;40.6264;960.32;1895.84;42.09;512;NA;NA;NA;NA;NA;NA;NA;16;8.18;1;KIE;B3
26;76;BRISONr_177;2017;LN_NF;NA;274;NA;NA;NA;52.0386;39.216;586.24;1188.64;37.46;336;NA;NA;NA;NA;NA;NA;NA;24;8.34;1;KIE;B3
27;20;BRISONr_185;2017;HN_NF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B2
27;21;BRISONr_183;2017;HN_NF;NA;274;NA;NA;NA;86.3526;36.5328;726.56;1283.84;41.32;432;NA;NA;NA;NA;NA;NA;NA;43;12.34;1;KIE;B2
27;22;BRISONr_205;2017;HN_NF;NA;274;NA;NA;NA;59.512;32.594;713.28;1507.2;31.35;352;NA;NA;NA;NA;NA;NA;NA;54;12.79;1;KIE;B2
27;23;BRISONr_195;2017;HN_NF;NA;274;NA;NA;NA;53.019;37.668;584.96;1232.8;34.6;384;NA;NA;NA;NA;NA;NA;NA;44;12.99;1;KIE;B2
27;24;BRISONr_208;2017;HN_NF;NA;274;NA;NA;NA;79.5672;42.0798;851.52;1706.08;41.85;528;NA;NA;NA;NA;NA;NA;NA;47;12.34;1;KIE;B2
27;25;BRISONr_45;2017;HN_NF;NA;274;NA;NA;NA;76.54;40.1362;1107.68;2226.88;36.56;624;NA;NA;NA;NA;NA;NA;NA;43;11.44;1;KIE;B2
27;26;BRISONr_70;2017;HN_NF;NA;274;NA;NA;NA;80.41;41.5982;558.88;1216.48;38.68;400;NA;NA;NA;NA;NA;NA;NA;47;12.06;1;KIE;B2
27;27;BRISONr_8;2017;HN_NF;NA;274;NA;NA;NA;82.2848;38.5968;774.4;1490.56;37.56;400;NA;NA;NA;NA;NA;NA;NA;19;10.33;1;KIE;B2
27;28;BRISONr_110;2017;HN_NF;NA;274;NA;NA;NA;61.6448;38.4506;830.4;1860.48;35.08;560;NA;NA;NA;NA;NA;NA;NA;37;11.89;1;KIE;B2
27;29;BRISONr_34;2017;HN_NF;NA;274;NA;NA;NA;59.2626;34.9762;860.16;1849.92;34.99;560;NA;NA;NA;NA;NA;NA;NA;46;12.6;1;KIE;B2
27;30;BRISONr_111;2017;HN_NF;NA;274;NA;NA;NA;62.4962;37.0144;688.16;1512.48;34.89;464;NA;NA;NA;NA;NA;NA;NA;46;12.73;1;KIE;B2
27;31;BRISONr_37;2017;HN_NF;NA;274;NA;NA;NA;78.6384;40.4114;741.28;1570.72;37.48;512;NA;NA;NA;NA;NA;NA;NA;48;12.78;1;KIE;B2
27;32;BRISONr_76;2017;HN_NF;NA;274;NA;NA;NA;70.649;39.8352;716.64;1515.68;40.15;448;NA;NA;NA;NA;NA;NA;NA;57;12.7;1;KIE;B2
27;33;BRISONr_109;2017;HN_NF;NA;274;NA;NA;NA;66.0222;40.6608;612.48;1239.2;38.28;320;NA;NA;NA;NA;NA;NA;NA;50;12.42;1;KIE;B2
27;34;BRISONr_105;2017;HN_NF;NA;274;NA;NA;NA;63.0982;38.6828;1075.68;2060;42.27;560;NA;NA;NA;NA;NA;NA;NA;38;10.64;1;KIE;B2
27;35;BRISONr_130;2017;HN_NF;NA;274;NA;NA;NA;63.4336;40.5662;769.6;1675.52;39.29;512;NA;NA;NA;NA;NA;NA;NA;25;11.87;1;KIE;B2
27;36;BRISONr_133;2017;HN_NF;NA;274;NA;202;NA;60.1054;34.7182;784.48;1677.76;32.72;464;NA;NA;NA;NA;NA;NA;NA;47;12.4;1;KIE;B2
27;37;BRISONr_128;2017;HN_NF;NA;274;NA;NA;NA;75.4822;39.3278;801.92;1625.6;38.92;464;NA;NA;NA;NA;NA;NA;NA;24;10.61;1;KIE;B2
27;38;BRISONr_143;2017;HN_NF;NA;274;NA;NA;NA;72.584;42.8624;639.84;1390.4;38.94;400;NA;NA;NA;NA;NA;NA;NA;45;12.05;1;KIE;B2
27;39;BRISONr_171;2017;HN_WF;NA;274;NA;NA;NA;66.8306;38.0292;858.24;1762.88;37.71;528;NA;NA;NA;NA;NA;NA;NA;40;12.5;1;KIE;B3
27;40;BRISONr_180;2017;HN_WF;NA;274;NA;NA;NA;NA;42.9914;667.84;1213.76;39.44;416;NA;NA;NA;NA;NA;NA;NA;36;12.01;1;KIE;B3
27;41;BRISONr_197;2017;HN_WF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B3
27;42;BRISONr_178;2017;HN_WF;NA;274;NA;NA;NA;81.0464;39.9126;850.56;1472.16;40.45;416;NA;NA;NA;NA;NA;NA;NA;34;11.36;1;KIE;B3
27;43;BRISONr_153;2017;HN_WF;NA;274;NA;NA;NA;73.315;38.6226;839.52;1635.04;38.63;480;NA;NA;NA;NA;NA;NA;NA;48;12.63;1;KIE;B3
27;44;BRISONr_135;2017;HN_WF;NA;274;NA;213;NA;62.7714;43.6364;793.28;1710.72;40.81;544;NA;NA;NA;NA;NA;NA;NA;65;12.96;1;KIE;B3
27;45;BRISONr_134;2017;HN_WF;NA;274;NA;NA;NA;72.2228;42.57;1227.52;2429.44;43.89;544;NA;NA;NA;NA;NA;NA;NA;53;12.55;1;KIE;B3
27;46;BRISONr_151;2017;HN_WF;NA;274;NA;NA;NA;74.1234;42.0798;871.36;1760.48;42.6;480;NA;NA;NA;NA;NA;NA;NA;50;12.93;1;KIE;B3
27;47;BRISONr_131;2017;HN_WF;NA;274;NA;NA;NA;66.8822;44.5308;721.6;1567.36;39.49;480;NA;NA;NA;NA;NA;NA;NA;35;11.97;1;KIE;B3
27;48;BRISONr_53;2017;HN_WF;NA;274;NA;NA;NA;85.9054;43.2838;788;1448;42.17;448;NA;NA;NA;NA;NA;NA;NA;36;11.39;1;KIE;B3
27;49;BRISONr_94;2017;HN_WF;NA;274;NA;NA;NA;71.3112;34.744;641.12;1312;34.65;384;NA;NA;NA;NA;NA;NA;NA;25;11.88;1;KIE;B3
27;50;BRISONr_73;2017;HN_WF;NA;274;NA;NA;NA;88.4424;41.194;1124.48;2035.52;38.88;592;NA;NA;NA;NA;NA;NA;NA;34;11.13;1;KIE;B3
27;51;BRISONr_121;2017;HN_WF;NA;274;NA;NA;NA;84.323;39.4998;766.88;1546.24;38.07;464;NA;NA;NA;NA;NA;NA;NA;44;12.96;1;KIE;B3
27;52;BRISONr_43;2017;HN_WF;NA;274;NA;NA;NA;68.3614;39.6288;837.12;1679.36;34.46;528;NA;NA;NA;NA;NA;NA;NA;23;12.2;1;KIE;B3
27;53;BRISONr_113;2017;HN_WF;NA;274;NA;NA;NA;85.312;42.0196;891.2;1730.88;42.37;432;NA;NA;NA;NA;NA;NA;NA;52;11.98;1;KIE;B3
27;54;BRISONr_23;2017;HN_WF;NA;274;NA;NA;NA;81.7172;40.0674;1081.12;1994.88;40.97;560;NA;NA;NA;NA;NA;NA;NA;32;11.03;1;KIE;B3
27;55;BRISONr_119;2017;HN_WF;NA;274;NA;NA;NA;73.9858;38.528;741.12;1488.48;38.55;464;NA;NA;NA;NA;NA;NA;NA;40;11.96;1;KIE;B3
27;56;BRISONr_115;2017;HN_WF;NA;274;NA;NA;NA;83.9876;36.1028;929.92;1780.96;34.36;512;NA;NA;NA;NA;NA;NA;NA;16;10.65;1;KIE;B3
27;57;BRISONr_104;2017;HN_WF;NA;274;NA;NA;NA;83.6952;39.087;1013.92;1936.96;35.19;608;NA;NA;NA;NA;NA;NA;NA;29;10.71;1;KIE;B3
27;58;BRISONr_141;2017;LN_NF;NA;274;NA;NA;NA;54.2918;42.9914;331.68;708.16;44.39;160;NA;NA;NA;NA;NA;NA;NA;21;7.8;1;KIE;B3
27;59;BRISONr_162;2017;LN_NF;NA;274;NA;NA;NA;48.9598;41.366;729.92;1733.44;41.25;528;NA;NA;NA;NA;NA;NA;NA;17;8;1;KIE;B3
27;60;BRISONr_145;2017;LN_NF;NA;274;NA;NA;NA;43.4472;41.5896;324.96;741.6;41.2;208;NA;NA;NA;NA;NA;NA;NA;22;8.05;1;KIE;B3
27;61;BRISONr_135;2017;LN_NF;NA;274;NA;201;NA;36.2576;40.463;561.76;1419.68;40.13;416;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B3
27;62;BRISONr_99;2017;LN_NF;NA;274;NA;201;NA;49.0974;45.3908;696.48;1555.36;45.2;448;NA;NA;NA;NA;NA;NA;NA;19;8.44;1;KIE;B3
27;63;BRISONr_4;2017;LN_NF;NA;274;NA;NA;NA;53.6382;35.1568;386.56;811.84;36.17;304;NA;NA;NA;NA;NA;NA;NA;10;7.63;1;KIE;B3
27;64;BRISONr_61;2017;LN_NF;NA;274;NA;NA;NA;60.9224;42.312;881.92;1926.56;43.48;576;NA;NA;NA;NA;NA;NA;NA;23;8.78;1;KIE;B3
27;65;BRISONr_29;2017;LN_NF;NA;274;NA;NA;NA;67.7164;41.5552;640.16;1361.76;37.61;400;NA;NA;NA;NA;NA;NA;NA;19;9.09;1;KIE;B3
27;66;BRISONr_60;2017;LN_NF;NA;274;NA;NA;NA;61.8942;38.2012;902.24;1931.2;37.66;512;NA;NA;NA;NA;NA;NA;NA;20;8.18;1;KIE;B3
27;67;BRISONr_92;2017;LN_NF;NA;274;NA;NA;NA;57.1126;36.9284;659.2;1416.16;35.81;416;NA;NA;NA;NA;NA;NA;NA;6;8.23;1;KIE;B3
27;68;BRISONr_109;2017;LN_NF;NA;274;NA;NA;NA;50.4992;41.4434;948.48;2195.36;41.82;592;NA;NA;NA;NA;NA;NA;NA;27;9.49;1;KIE;B3
27;69;BRISONr_84;2017;LN_NF;NA;274;NA;NA;NA;57.8866;37.9432;446.72;993.6;38.4;336;NA;NA;NA;NA;NA;NA;NA;10;8.29;1;KIE;B3
27;70;BRISONr_78;2017;LN_NF;NA;274;NA;NA;NA;59.7184;38.7;581.28;1379.84;37.57;448;NA;NA;NA;NA;NA;NA;NA;17;8.43;1;KIE;B3
27;71;BRISONr_2;2017;LN_NF;NA;274;NA;NA;NA;63.4766;37.2552;967.04;1969.28;37.11;624;NA;NA;NA;NA;NA;NA;NA;11;6.5;1;KIE;B3
27;72;BRISONr_207;2017;LN_NF;NA;274;NA;NA;NA;46.5346;37.4358;640.16;1522.08;38.19;368;NA;NA;NA;NA;NA;NA;NA;19;8.86;1;KIE;B3
27;73;BRISONr_188;2017;LN_NF;NA;274;NA;NA;NA;53.105;42.0282;568.16;1316.48;36.57;432;NA;NA;NA;NA;NA;NA;NA;10;8.08;1;KIE;B3
27;75;BRISONr_219;2017;LN_NF;NA;274;NA;NA;NA;52.9416;37.4186;397.76;908.96;36.03;336;NA;NA;NA;NA;NA;NA;NA;18;8.91;1;KIE;B3
27;76;BRISONr_214;2017;LN_NF;NA;274;NA;NA;NA;59.7184;40.5576;550.4;1222.24;38.05;352;NA;NA;NA;NA;NA;NA;NA;17;7.98;1;KIE;B3
28;21;BRISONr_216;2017;HN_NF;NA;274;NA;NA;NA;71.1048;34.8644;712.48;1554.08;31.35;544;NA;NA;NA;NA;NA;NA;NA;32;11.16;1;KIE;B2
28;22;BRISONr_182;2017;HN_NF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B2
28;24;BRISONr_212;2017;HN_NF;NA;274;NA;NA;NA;48.5556;37.109;308.96;708;37.35;192;NA;NA;NA;NA;NA;NA;NA;26;12.84;1;KIE;B2
28;26;BRISONr_79;2017;HN_NF;NA;274;NA;NA;NA;70.5372;35.3202;928;1938.4;32.62;624;NA;NA;NA;NA;NA;NA;NA;36;11.65;1;KIE;B2
28;27;BRISONr_52;2017;HN_NF;NA;274;NA;NA;NA;71.8788;34.9934;743.84;1535.68;33.9;496;NA;NA;NA;NA;NA;NA;NA;38;10.61;1;KIE;B2
28;28;BRISONr_18;2017;HN_NF;NA;274;NA;NA;NA;78.2428;40.7554;1312.96;2515.68;41.27;720;NA;NA;NA;NA;NA;NA;NA;40;11.48;1;KIE;B2
28;29;BRISONr_64;2017;HN_NF;NA;274;NA;NA;NA;73.0828;41.9078;785.92;1598.24;39.68;464;NA;NA;NA;NA;NA;NA;NA;44;11.44;1;KIE;B2
28;30;BRISONr_94;2017;HN_NF;NA;274;NA;NA;NA;47.8332;28.896;627.68;1582.88;26.5;624;NA;NA;NA;NA;NA;NA;NA;29;13.09;1;KIE;B2
28;32;BRISONr_3;2017;HN_NF;NA;274;NA;NA;NA;75.2414;40.893;812.8;1530.08;40.74;560;NA;NA;NA;NA;NA;NA;NA;49;12.06;1;KIE;B2
28;33;BRISONr_1;2017;HN_NF;NA;274;NA;NA;NA;65.8932;35.6384;771.68;1519.04;33.9;640;NA;NA;NA;NA;NA;NA;NA;38;11.56;1;KIE;B2
28;34;BRISONr_78;2017;HN_NF;NA;274;NA;NA;NA;55.8656;34.9332;1025.28;2255.04;33.99;752;NA;NA;NA;NA;NA;NA;NA;31;11.7;1;KIE;B2
28;35;BRISONr_164;2017;HN_NF;NA;274;NA;202;NA;55.4442;38.8462;843.52;1782.56;38.19;496;NA;NA;NA;NA;NA;NA;NA;30;11.52;1;KIE;B2
28;36;BRISONr_129;2017;HN_NF;NA;274;NA;NA;NA;66.6156;39.9642;932.32;1808.64;38.47;576;NA;NA;NA;NA;NA;NA;NA;39;11.41;1;KIE;B2
28;37;BRISONr_168;2017;HN_NF;NA;274;NA;NA;NA;45.2876;39.2762;565.6;1304.48;38.47;384;NA;NA;NA;NA;NA;NA;NA;24;12.82;1;KIE;B2
28;38;BRISONr_137;2017;HN_NF;NA;274;NA;NA;NA;NA;36.335;696.8;1377.92;33.65;448;NA;NA;NA;NA;NA;NA;NA;39;12.54;1;KIE;B2
28;39;BRISONr_206;2017;HN_WF;NA;274;NA;NA;NA;59.6238;38.7516;590.88;1173.12;34.05;464;NA;NA;NA;NA;NA;NA;NA;47;12.08;1;KIE;B3
28;40;BRISONr_207;2017;HN_WF;NA;274;NA;NA;NA;72.6872;38.3474;728.8;1459.52;39.34;336;NA;NA;NA;NA;NA;NA;NA;47;12.3;1;KIE;B3
28;41;BRISONr_213;2017;HN_WF;NA;274;NA;NA;NA;NA;45.3048;980.64;1881.76;45.03;512;NA;NA;NA;NA;NA;NA;NA;36;11.17;1;KIE;B3
28;42;BRISONr_184;2017;HN_WF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B3
28;43;BRISONr_142;2017;HN_WF;NA;274;NA;NA;NA;NA;44.5824;1108.32;2242.4;42.17;656;NA;NA;NA;NA;NA;NA;NA;44;12.57;1;KIE;B3
28;44;BRISONr_139;2017;HN_WF;NA;274;NA;213;NA;66.8822;38.3216;836.96;1731.68;38.78;544;NA;NA;NA;NA;NA;NA;NA;32;12.28;1;KIE;B3
28;45;BRISONr_130;2017;HN_WF;NA;274;NA;NA;NA;67.3982;41.968;799.2;1714.24;41.41;384;NA;NA;NA;NA;NA;NA;NA;29;13.69;1;KIE;B3
28;46;BRISONr_137;2017;HN_WF;NA;274;NA;NA;NA;65.0762;37.152;621.76;1400;36.1;560;NA;NA;NA;NA;NA;NA;NA;41;12.79;1;KIE;B3
28;47;BRISONr_136;2017;HN_WF;NA;274;NA;NA;NA;78.7416;44.9522;910.88;1888.64;41.21;512;NA;NA;NA;NA;NA;NA;NA;43;11.68;1;KIE;B3
28;48;BRISONr_106;2017;HN_WF;NA;274;NA;NA;NA;62.5908;44.0148;974.08;1854.24;44.24;416;NA;NA;NA;NA;NA;NA;NA;26;12.19;1;KIE;B3
28;49;BRISONr_4;2017;HN_WF;NA;274;NA;NA;NA;73.3236;40.4888;674.24;1312.8;35.71;608;NA;NA;NA;NA;NA;NA;NA;23;11.61;1;KIE;B3
28;50;BRISONr_9;2017;HN_WF;NA;274;NA;NA;NA;75.9294;39.5084;979.04;1934.24;38.11;416;NA;NA;NA;NA;NA;NA;NA;43;11.76;1;KIE;B3
28;51;BRISONr_50;2017;HN_WF;NA;274;NA;NA;NA;78.4836;42.6732;850.88;1736.32;40.79;368;NA;NA;NA;NA;NA;NA;NA;34;10.95;1;KIE;B3
28;52;BRISONr_21;2017;HN_WF;NA;274;NA;203;NA;88.9498;38.7344;727.04;1397.12;38.73;464;NA;NA;NA;NA;NA;NA;NA;32;12.16;1;KIE;B3
28;54;BRISONr_38;2017;HN_WF;NA;274;NA;203;NA;85.4066;40.076;781.44;1421.76;40.65;528;NA;NA;NA;NA;NA;NA;NA;37;11.02;1;KIE;B3
28;55;BRISONr_46;2017;HN_WF;NA;274;NA;NA;NA;85.5184;41.8304;692.96;1376.48;41.09;432;NA;NA;NA;NA;NA;NA;NA;30;10.88;1;KIE;B3
28;56;BRISONr_122;2017;HN_WF;NA;274;NA;NA;NA;81.1152;39.7406;649.76;1346.24;36.62;560;NA;NA;NA;NA;NA;NA;NA;33;12.33;1;KIE;B3
28;57;BRISONr_13;2017;HN_WF;NA;274;NA;NA;NA;86.688;36.7048;1084;2009.6;37;560;NA;NA;NA;NA;NA;NA;NA;23;9.99;1;KIE;B3
28;58;BRISONr_129;2017;LN_NF;NA;274;NA;NA;NA;59.4518;39.4654;625.92;1368.64;39.12;480;NA;NA;NA;NA;NA;NA;NA;18;8.37;1;KIE;B3
28;59;BRISONr_154;2017;LN_NF;NA;274;NA;NA;NA;44.1094;37.5046;624.64;1445.6;36.92;432;NA;NA;NA;NA;NA;NA;NA;22;8.72;1;KIE;B3
28;60;BRISONr_131;2017;LN_NF;NA;274;NA;NA;NA;37.4788;43.4816;466.72;1132.8;42.83;368;NA;NA;NA;NA;NA;NA;NA;11;8.02;1;KIE;B3
28;61;BRISONr_128;2017;LN_NF;NA;274;NA;NA;NA;59.1766;42.4496;848.48;1860.16;43.41;464;NA;NA;NA;NA;NA;NA;NA;10;8.42;1;KIE;B3
28;62;BRISONr_33;2017;LN_NF;NA;274;NA;NA;NA;59.4776;38.055;754.88;1538.72;37.26;432;NA;NA;NA;NA;NA;NA;NA;9;8.09;1;KIE;B3
28;63;BRISONr_37;2017;LN_NF;NA;274;NA;NA;NA;50.6282;39.517;631.36;1414.56;40.93;432;NA;NA;NA;NA;NA;NA;NA;19;7.99;1;KIE;B3
28;64;BRISONr_41;2017;LN_NF;NA;274;NA;NA;NA;62.6854;38.7774;772.8;1610.24;37.33;544;NA;NA;NA;NA;NA;NA;NA;17;7.99;1;KIE;B3
28;65;BRISONr_93;2017;LN_NF;NA;274;NA;NA;NA;NA;41.2714;736.96;1625.28;41.8;432;NA;NA;NA;NA;NA;NA;NA;19;8.64;1;KIE;B3
28;66;BRISONr_114;2017;LN_NF;NA;274;NA;NA;NA;NA;38.1324;853.44;2023.04;41.78;528;NA;NA;NA;NA;NA;NA;NA;18;9.96;1;KIE;B3
28;67;BRISONr_62;2017;LN_NF;NA;274;NA;NA;NA;67.854;42.4496;917.28;1934.88;41.76;608;NA;NA;NA;NA;NA;NA;NA;22;8.31;1;KIE;B3
28;68;BRISONr_87;2017;LN_NF;NA;274;NA;NA;NA;50.5938;34.6494;703.2;1555.52;31.74;496;NA;NA;NA;NA;NA;NA;NA;14;8.95;1;KIE;B3
28;69;BRISONr_88;2017;LN_NF;NA;274;NA;NA;NA;61.4814;36.7822;701.44;1553.44;38.85;528;NA;NA;NA;NA;NA;NA;NA;20;8.24;1;KIE;B3
28;70;BRISONr_58;2017;LN_NF;NA;274;NA;NA;NA;66.5554;45.2876;878.08;1860.64;43.99;512;NA;NA;NA;NA;NA;NA;NA;15;8.73;1;KIE;B3
28;71;BRISONr_14;2017;LN_NF;NA;274;NA;NA;NA;62.4704;39.4912;983.52;2041.12;38.52;592;NA;NA;NA;NA;NA;NA;NA;9;8.48;1;KIE;B3
28;73;BRISONr_212;2017;LN_NF;NA;274;NA;NA;NA;NA;41.5724;422.08;956.8;42.96;224;NA;NA;NA;NA;NA;NA;NA;9;8.78;1;KIE;B3
28;74;BRISONr_190;2017;LN_NF;NA;274;NA;NA;NA;41.7186;39.0268;653.92;1315.04;40.65;448;NA;NA;NA;NA;NA;NA;NA;13;8.34;1;KIE;B3
28;75;BRISONr_182;2017;LN_NF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;16;9.49;1;KIE;B3
28;76;BRISONr_196;2017;LN_NF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B3
29;20;BRISONr_196;2017;HN_NF;NA;274;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;KIE;B2
29;21;BRISONr_203;2017;HN_NF;NA;274;NA;203;NA;58.7724;37.367;618.08;1241.28;35.79;400;NA;NA;NA;NA;NA;NA;NA;45;12.82;1;KIE;B2
29;22;BRISONr_211;2017;HN_NF;NA;274;NA;NA;NA;49.665;36.5758;878.4;1828.16;35.74;464;NA;NA;NA;NA;NA;NA;NA;49;14.02;1;KIE;B2
