"BRISONr";"Treatment";"Block";"Row";"Column";"Year";"Location";"Subtrial";"Sowing_date";"Emergence_date";"BBCH59";"BBCH87";"Plantheight";"Seedyield";"Seedyield_bio";"Biomass_bio";"TKW_plot";"TKW_bio";"Spike_number";"Stripe_rust";"Powdery_mildew";"Leaf_rust";"Septoria";"DTR";"Fusarium";"Falling_number";"Crude_protein";"Sedimentation"
"BRISONr_69";"HN_WF";"B2";18;17;2018;"HAN";1;299;NA;149;NA;73.5;84.16;980.81;1740.48;44.95;41.2;510;0;0;0;0;0.25;NA;NA;11.17;20
"BRISONr_69";"LN_NF";"B1";2;2;2018;"HAN";1;299;NA;148;178;69.5;58.72;476.31;997.6;37.71;33.34;360;0;0;0.5;7.5;1;NA;NA;9.64;15
"BRISONr_69";"LN_NF";"B2";19;12;2018;"HAN";1;299;NA;148;NA;69;62.89;NA;1116.64;43.02;NA;345;0;0;1.75;5;0;NA;NA;8.1;9
"BRISONr_69";"LN_WF";"B1";3;13;2018;"HAN";1;299;NA;148;183;70;63.58;735.53;1429.69;41.93;41.26;510;3;0;0;5;0;NA;NA;7.72;10
"BRISONr_69";"LN_WF";"B2";25;7;2018;"HAN";1;299;NA;150;NA;70.5;73.14;951.87;1934.78;41.66;73.57;630;0;0;0.25;2.5;0;NA;NA;7.85;10
"BRISONr_71";"HN_NF";"B1";6;17;2018;"HAN";1;299;NA;146;183;74;81.46;777.21;1418.44;43.61;42.7;480;0;0;0.5;1.75;0;NA;NA;11.52;34
"BRISONr_71";"HN_NF";"B2";17;3;2018;"HAN";1;299;NA;146;NA;69.25;79.35;703.15;1249.93;44.36;40.05;465;0;0;0.75;4;0.25;NA;NA;11.5;34
"BRISONr_71";"HN_WF";"B1";6;10;2018;"HAN";1;299;NA;147;183;68;80.98;NA;1101.65;44.07;NA;345;0;0;0;0.5;0;NA;NA;11.94;36
"BRISONr_71";"HN_WF";"B2";18;18;2018;"HAN";1;299;NA;146;NA;69.75;69.59;688.46;NA;43.09;49.97;NA;0;0;0;0;0.5;NA;NA;11.68;35
"BRISONr_71";"LN_NF";"B1";13;5;2018;"HAN";1;299;NA;147;183;69.5;64.36;NA;1530.58;41.23;NA;540;0;0;4;5;0.25;NA;NA;9.79;27
"BRISONr_71";"LN_NF";"B2";15;15;2018;"HAN";1;299;NA;146;NA;64.75;57.37;552.02;1047.23;40.81;38.47;360;0;0;5;5;0;NA;NA;8.37;22
"BRISONr_71";"LN_WF";"B1";7;12;2018;"HAN";1;299;NA;147;186;72;69.05;860.12;1739.58;41.11;69.96;570;2;0;3;7.5;0;NA;NA;8.99;23
"BRISONr_71";"LN_WF";"B2";24;9;2018;"HAN";1;299;NA;147;NA;66.25;63.32;517.99;1004.8;42.4;38.26;510;0;0;0.5;0.5;0.5;NA;NA;8.06;20
"BRISONr_80";"HN_NF";"B1";6;19;2018;"HAN";1;299;NA;148;186;73;80.39;1053.97;1885.91;44.19;42.12;540;0;0;0.5;0.75;0.5;NA;NA;11.28;23
"BRISONr_80";"HN_NF";"B2";24;5;2018;"HAN";1;299;NA;148;NA;72.25;89.95;788.16;1490.25;42.7;39.89;450;0;0;0.75;2;0;NA;NA;10.9;21
"BRISONr_80";"HN_WF";"B1";11;9;2018;"HAN";1;299;NA;148;183;72.5;86.47;873.01;1503.9;46.35;42.47;435;0;0;0.25;0;0;NA;NA;10.85;22
"BRISONr_80";"HN_WF";"B2";20;18;2018;"HAN";1;299;NA;148;NA;72.75;78.6;961.02;1807.65;43.68;37.91;570;0;0;0;0;0.5;NA;NA;11.05;23
"BRISONr_80";"LN_NF";"B1";8;5;2018;"HAN";1;299;NA;148;183;72.5;61.66;762.52;1520.09;38.81;36.7;435;7.5;0;4;5;5;NA;NA;8.93;14
"BRISONr_80";"LN_NF";"B2";25;12;2018;"HAN";1;299;NA;148;NA;65.25;61.58;NA;1275.41;43.88;NA;420;2;0;0.5;5;0;NA;NA;7.28;8
"BRISONr_80";"LN_WF";"B1";6;12;2018;"HAN";1;299;NA;150;186;72;71.95;846.18;1614.69;44.09;44.58;435;2;0;2;5;0;NA;NA;7.88;10
"BRISONr_80";"LN_WF";"B2";26;10;2018;"HAN";1;299;NA;150;NA;63.5;69.39;974.66;1929.69;43.38;54.4;570;0.5;0;0.75;0.5;0;NA;NA;8.01;10
"BRISONr_92";"HN_NF";"B1";3;19;2018;"HAN";1;299;NA;147;183;71.5;71.68;849.78;1646.03;37.34;31.28;615;0;0;0.5;1;0;NA;NA;11.66;18
"BRISONr_92";"HN_NF";"B2";22;5;2018;"HAN";1;299;NA;147;NA;72.75;82.53;914.39;1698.5;36.52;35.34;615;0;0;0.75;5;0.25;NA;NA;10.4;15
"BRISONr_92";"HN_WF";"B1";4;8;2018;"HAN";1;299;NA;147;183;74;73.51;NA;1367.77;37.14;NA;510;0;0;0.25;0.25;0.5;NA;NA;11.16;15
"BRISONr_92";"HN_WF";"B2";24;18;2018;"HAN";1;299;NA;148;NA;74;66.41;560.42;1153.67;35.18;29.98;480;0;0;0;0.25;0.25;NA;NA;11.26;17
"BRISONr_92";"LN_NF";"B1";1;2;2018;"HAN";1;299;NA;148;178;69;45.32;798.65;1821.89;29.3;27.53;720;0.5;0;30;35;1;NA;NA;10.03;10
"BRISONr_92";"LN_NF";"B2";20;15;2018;"HAN";1;299;NA;147;NA;68;51.64;NA;1289.06;36.13;NA;510;1.5;0;10;7.5;0;NA;NA;8.45;6
"BRISONr_92";"LN_WF";"B1";8;14;2018;"HAN";1;299;NA;147;186;73;56.25;694;1383.21;36.52;34.01;555;0;0;25;15;0;NA;NA;7.98;5
"BRISONr_92";"LN_WF";"B2";26;8;2018;"HAN";1;299;NA;152;NA;75;58.43;551.12;1207.05;32.07;29.98;480;0;0;10;0.75;0;NA;NA;8.99;8
"BRISONr_96";"HN_NF";"B1";1;18;2018;"HAN";1;299;NA;149;190;74;80.65;656.82;1144.53;42.78;40.94;345;0;0;0.5;0.25;0;NA;NA;12.24;43
"BRISONr_96";"HN_NF";"B2";15;4;2018;"HAN";1;299;NA;150;NA;67.5;83.81;757.57;1348.13;42.26;43.22;345;0;0;0.5;0.5;0;NA;NA;11.61;40
"BRISONr_96";"HN_WF";"B1";11;7;2018;"HAN";1;299;NA;148;186;74.5;82.6;NA;1865.37;43.76;NA;585;0;0;0;0;0;NA;NA;12.09;42
"BRISONr_96";"HN_WF";"B2";21;17;2018;"HAN";1;299;NA;150;NA;74.25;85.13;853.22;1532.68;41.4;38.17;555;0;0;0;0;0;NA;NA;11.93;42
"BRISONr_96";"LN_NF";"B1";12;4;2018;"HAN";1;299;NA;149;183;73.5;61.27;681.56;1355.77;37.6;36.37;480;0;0;5;7.5;0.5;NA;NA;9.76;25
"BRISONr_96";"LN_NF";"B2";19;13;2018;"HAN";1;299;NA;148;NA;66.25;57.62;NA;1096.85;40.81;NA;495;0.5;0;3;4;0.5;NA;NA;8.52;20
"BRISONr_96";"LN_WF";"B1";4;14;2018;"HAN";1;299;NA;148;183;70;62.15;681.26;1308.85;40.35;39.21;420;0;0;4;5;0;NA;NA;8.27;20
"BRISONr_96";"LN_WF";"B2";22;10;2018;"HAN";1;299;NA;149;NA;65.5;64.03;692.2;1321.89;41.61;39.29;420;0;0;0.5;1.5;0;NA;NA;8.13;19
"BRISONr_99";"HN_NF";"B1";9;17;2018;"HAN";1;299;NA;147;183;75.5;83.31;886.06;1669.12;47.72;44.1;645;0;0;0.25;1;0;NA;NA;11.34;35
"BRISONr_99";"HN_NF";"B2";16;3;2018;"HAN";1;299;NA;147;NA;72.75;84.39;909.15;1634.93;49.72;48.36;495;0;0;0.25;2.5;0.25;NA;NA;11.22;34
"BRISONr_99";"HN_WF";"B1";8;9;2018;"HAN";1;299;NA;147;183;76;86.3;701.2;1251.87;48.9;46.54;375;0;0;0;0.5;0;NA;NA;11.8;36
"BRISONr_99";"HN_WF";"B2";25;19;2018;"HAN";1;299;NA;147;NA;71.75;73.03;871.06;1637.18;44.08;43.1;480;0;0;0;0;0.25;NA;NA;11.82;36
"BRISONr_99";"LN_NF";"B1";4;2;2018;"HAN";1;299;NA;148;183;78.5;61.77;740.93;1590.55;41.03;39.57;600;10;0;7.5;10;5;NA;NA;9.24;20
"BRISONr_99";"LN_NF";"B2";24;15;2018;"HAN";1;299;NA;147;NA;68.75;60.12;NA;1083.81;46.89;NA;375;0.25;0;0.75;12.5;0;NA;NA;7.8;16
"BRISONr_99";"LN_WF";"B1";8;15;2018;"HAN";1;299;NA;147;183;74;64.93;695.35;1420.84;47.43;39.54;450;15;0;7.5;5;0;NA;NA;8.53;18
"BRISONr_99";"LN_WF";"B2";25;8;2018;"HAN";1;299;NA;147;NA;70.75;63.08;650.22;1283.81;46.62;44.62;390;2.75;0;5;2.75;0.25;NA;NA;8.55;17
