Date;Location;Temperature.Air.Mean_C;Precipitation_mm_d;Relative.Air.Humidity_percent;Global.Radiation_MJ_m2_d;Wind.Speed_m_s;Temperature.Air.Min_C;Temperature.Air.Max_C
2015-11-28;KAL;4,7;4,2;80,1;3,48;4,2;1,7;6,8
2015-11-29;KAL;9,0;4,2;81,5;1,22;6,4;5,4;11,4
2015-11-30;KAL;9,6;4,8;84,5;1,20;5,4;7,3;11,7
2015-12-01;KAL;10,2;3,5;93,1;1,19;3,1;7,8;12,2
2015-12-02;KAL;9,2;0,0;76,4;1,49;2,5;5,9;10,9
2015-12-03;KAL;7,8;0,0;74,9;4,04;2,9;4,9;11,1
2015-12-04;KAL;7,1;0,5;83,2;3,01;3,2;3,1;10,4
2015-12-05;KAL;5,2;0,0;80,0;2,31;3,0;1,4;8,3
2015-12-06;KAL;8,6;1,4;78,5;2,36;3,8;4,4;11,6
2015-12-07;KAL;10,2;1,4;81,1;3,60;2,4;6,3;14,5
2015-12-08;KAL;9,1;6,2;83,2;4,24;2,7;4,6;13,2
2015-12-09;KAL;6,8;0,0;86,6;3,45;2,5;1,9;9,9
2015-12-10;KAL;3,0;0,0;86,9;4,11;2,7;0,9;7,0
2015-12-11;KAL;5,2;7,3;88,5;1,09;3,5;1,3;8,4
2015-12-12;KAL;7,6;0,0;90,5;1,18;2,3;5,2;10,4
2015-12-13;KAL;7,6;1,9;91,1;1,08;2,4;6,1;9,9
2015-12-14;KAL;6,2;1,4;93,6;2,41;2,0;2,8;9,0
2015-12-15;KAL;6,3;3,5;91,9;3,18;1,8;2,9;9,7
2015-12-16;KAL;9,9;1,6;95,2;1,06;2,4;7,1;12,2
2015-12-17;KAL;12,7;1,1;87,2;2,32;2,5;10,5;15,2
2015-12-18;KAL;11,4;0,0;85,4;2,03;2,0;9,1;13,5
2015-12-19;KAL;10,7;1,4;88,1;3,26;2,5;7,3;14,4
2015-12-20;KAL;10,3;1,0;82,2;1,06;2,7;7,7;12,4
2015-12-21;KAL;10,7;0,9;75,5;3,24;4,3;8,6;12,1
2015-12-22;KAL;11,7;0,1;78,5;1,56;4,6;10,2;13,0
2015-12-23;KAL;10,1;0,0;77,2;3,42;4,0;5,2;13,1
2015-12-24;KAL;10,3;3,3;80,0;3,11;3,9;5,6;13,6
2015-12-25;KAL;9,9;0,0;85,2;1,18;2,9;7,0;13,1
2015-12-26;KAL;11,9;1,4;74,1;3,95;3,7;8,5;14,8
2015-12-27;KAL;9,7;1,4;78,1;2,33;3,5;5,3;12,7
2015-12-28;KAL;6,5;1,4;83,4;3,71;2,9;2,8;10,4
2015-12-29;KAL;6,6;0,0;80,5;3,70;2,5;2,2;10,1
2015-12-30;KAL;5,2;0,0;88,0;2,93;4,0;2,3;8,7
2015-12-31;KAL;5,9;0,4;83,0;3,30;3,1;1,3;10,7
2016-01-01;KAL;4,7;0,0;90,6;2,32;2,8;1,1;7,1
2016-01-02;KAL;4,0;2,1;88,8;1,19;4,4;3,2;5,3
2016-01-03;KAL;5,5;5,9;86,3;1,31;3,7;3,7;7,5
2016-01-04;KAL;4,8;0,4;91,7;1,62;3,0;2,0;7,2
2016-01-05;KAL;5,9;1,1;87,2;1,94;2,8;4,0;8,1
2016-01-06;KAL;5,6;0,1;92,8;1,43;1,8;3,6;7,4
2016-01-07;KAL;5,1;2,4;87,3;1,25;4,2;3,0;7,5
2016-01-08;KAL;3,8;1,9;78,9;4,65;3,1;-0,7;7,4
2016-01-09;KAL;2,8;0,3;90,9;4,06;2,5;-0,8;6,5
2016-01-10;KAL;6,6;2,9;81,4;4,19;3,5;4,1;9,0
2016-01-11;KAL;4,8;2,5;89,7;1,76;3,0;2,3;6,8
2016-01-12;KAL;5,5;2,7;80,6;3,03;3,8;3,7;8,2
2016-01-13;KAL;4,3;4,3;86,7;1,58;4,4;1,1;5,8
2016-01-14;KAL;2,5;2,7;85,1;1,79;3,6;0,0;4,5
2016-01-15;KAL;2,1;2,4;88,9;1,37;4,1;0,9;3,1
2016-01-16;KAL;1,4;1,5;88,2;2,06;3,7;0,0;3,7
2016-01-17;KAL;-0,7;1,9;82,9;2,79;3,4;-4,4;1,0
2016-01-18;KAL;-4,3;1,9;83,0;5,31;2,1;-7,6;-0,8
2016-01-19;KAL;-6,2;1,9;85,1;5,31;1,8;-8,8;-2,5
2016-01-20;KAL;-1,4;0,2;87,0;1,48;1,3;-5,7;1,5
2016-01-21;KAL;0,2;1,9;88,5;2,54;1,6;-3,6;2,7
2016-01-22;KAL;-1,8;3,7;85,7;5,23;3,4;-5,5;2,0
2016-01-23;KAL;4,6;0,0;92,5;1,54;2,1;0,4;7,2
2016-01-24;KAL;5,1;0,3;92,3;1,57;2,3;2,4;8,0
2016-01-25;KAL;9,6;0,0;79,6;5,59;2,7;6,1;14,1
2016-01-26;KAL;9,7;0,0;78,0;3,33;3,5;7,0;12,2
2016-01-27;KAL;11,0;1,5;68,4;1,74;4,8;9,4;12,5
2016-01-28;KAL;6,4;0,0;81,1;5,13;2,9;-0,2;10,5
2016-01-29;KAL;5,8;0,0;79,2;3,75;4,0;-0,3;9,3
2016-01-30;KAL;6,8;6,6;81,2;1,73;5,5;1,4;9,3
2016-01-31;KAL;6,2;1,8;82,5;1,76;3,4;2,4;11,6
2016-02-01;KAL;11,7;0,0;78,1;1,88;5,3;10,6;12,6
2016-02-02;KAL;9,5;4,5;84,6;2,09;4,5;5,5;12,3
2016-02-03;KAL;4,3;1,6;80,4;4,40;3,6;1,5;6,5
2016-02-04;KAL;4,4;4,7;87,1;1,98;3,7;2,4;7,1
2016-02-05;KAL;7,1;0,0;89,0;2,01;2,4;3,3;10,0
2016-02-06;KAL;9,1;0,1;74,2;6,12;3,9;5,3;11,8
2016-02-07;KAL;8,9;0,0;66,9;3,38;4,2;5,7;11,4
2016-02-08;KAL;8,2;3,3;68,3;5,16;7,0;6,8;10,1
2016-02-09;KAL;6,5;8,3;76,7;2,91;5,4;2,5;11,4
2016-02-10;KAL;4,0;2,0;83,5;2,73;4,0;2,5;5,5
2016-02-11;KAL;4,4;0,6;80,3;5,76;2,5;2,5;8,0
2016-02-12;KAL;2,3;2,4;78,7;5,03;2,6;-1,8;4,9
2016-02-13;KAL;0,7;4,1;91,1;3,38;2,8;-3,5;3,8
2016-02-14;KAL;3,3;0,9;91,3;2,98;2,2;1,6;4,9
2016-02-15;KAL;0,8;4,1;89,9;2,39;3,6;-0,8;1,8
2016-02-16;KAL;-0,3;2,4;74,5;9,56;1,8;-3,9;4,3
2016-02-17;KAL;-0,1;0,1;79,7;8,06;1,8;-5,1;4,7
2016-02-18;KAL;1,8;0,0;75,2;6,17;2,2;-1,8;5,1
2016-02-19;KAL;0,9;1,5;88,7;4,92;1,6;-1,3;4,3
2016-02-20;KAL;6,7;2,7;84,8;2,60;4,4;2,4;11,5
2016-02-21;KAL;11,9;0,0;79,8;4,35;6,4;10,6;14,1
2016-02-22;KAL;8,4;16,1;82,0;4,53;5,5;1,1;12,0
2016-02-23;KAL;2,7;2,4;92,3;5,14;2,1;1,1;6,5
2016-02-24;KAL;2,4;0,0;83,3;8,05;1,6;-1,8;6,7
2016-02-25;KAL;0,6;0,0;85,6;8,07;1,9;-3,3;5,3
2016-02-26;KAL;1,6;2,4;79,1;3,83;1,8;-1,1;4,3
2016-02-27;KAL;2,4;2,4;65,5;11,54;2,9;-1,9;7,9
2016-02-28;KAL;1,3;2,4;69,0;6,93;3,5;-3,5;5,9
2016-02-29;KAL;1,9;2,4;64,5;11,53;4,3;-2,3;7,2
2016-03-01;KAL;0,9;1,4;77,5;8,44;2,9;-5,1;6,4
2016-03-02;KAL;6,0;1,3;74,5;5,26;4,1;2,3;8,8
2016-03-03;KAL;2,8;1,2;84,0;5,31;2,9;-0,6;6,2
2016-03-04;KAL;1,7;5,3;89,4;3,08;3,9;-1,2;3,6
2016-03-05;KAL;3,0;0,3;93,9;3,34;1,2;1,3;5,2
2016-03-06;KAL;2,1;5,0;93,3;3,89;1,6;0,4;4,3
2016-03-07;KAL;1,8;0,7;91,1;6,29;1,7;-1,2;5,5
2016-03-08;KAL;1,4;0,0;87,3;8,18;1,7;-2,4;6,2
2016-03-09;KAL;2,9;2,1;71,2;14,10;4,6;-1,5;8,0
2016-03-10;KAL;3,1;2,1;74,2;13,33;1,7;-3,3;10,3
2016-03-11;KAL;4,1;2,1;77,0;7,45;1,7;-0,9;10,0
2016-03-12;KAL;2,8;2,1;75,1;6,66;2,4;-1,9;5,7
2016-03-13;KAL;4,5;2,1;70,1;11,98;2,9;-1,1;10,1
2016-03-14;KAL;3,8;2,1;61,5;14,93;2,7;-1,6;11,0
2016-03-15;KAL;3,3;0,0;72,9;6,38;2,4;-1,9;7,7
2016-03-16;KAL;4,4;2,1;61,7;10,52;4,7;-0,8;7,8
2016-03-17;KAL;4,4;2,1;66,1;16,06;1,8;-2,8;12,6
2016-03-18;KAL;2,5;0,5;87,2;10,29;2,6;-1,5;6,8
2016-03-19;KAL;4,7;0,0;87,0;3,79;2,2;3,5;6,0
2016-03-20;KAL;5,4;1,1;80,1;5,26;2,4;3,8;8,3
2016-03-21;KAL;6,5;2,1;81,3;3,89;3,0;4,7;8,5
2016-03-22;KAL;7,0;0,9;80,9;7,53;3,3;3,4;11,0
2016-03-23;KAL;7,0;0,2;79,9;6,78;3,5;5,4;9,6
2016-03-24;KAL;6,7;1,2;79,1;4,04;2,1;4,6;9,1
2016-03-25;KAL;6,7;4,3;87,9;4,92;2,8;5,1;8,2
2016-03-26;KAL;9,1;0,1;74,2;16,83;3,8;2,8;15,2
2016-03-27;KAL;9,6;2,2;70,4;11,08;4,2;5,9;12,8
2016-03-28;KAL;8,3;6,5;74,5;8,57;5,3;4,6;12,4
2016-03-29;KAL;8,3;0,6;67,8;12,28;4,2;4,4;13,0
2016-03-30;KAL;9,4;1,7;73,0;7,88;3,1;6,6;12,8
2016-03-31;KAL;5,9;26,6;91,4;4,38;2,7;4,1;7,3
2016-04-01;KAL;7,5;0,0;73,8;13,17;3,1;3,8;12,9
2016-04-02;KAL;10,0;0,0;73,1;14,50;2,4;2,8;15,8
2016-04-03;KAL;14,6;0,1;70,4;7,15;2,7;9,6;20,0
2016-04-04;KAL;13,8;0,0;69,2;9,08;3,2;9,4;17,4
2016-04-05;KAL;10,4;3,0;89,0;5,61;2,4;6,4;13,7
2016-04-06;KAL;10,3;0,7;70,5;15,00;4,3;4,9;15,5
2016-04-07;KAL;7,6;0,0;66,4;14,11;3,4;3,2;12,5
2016-04-08;KAL;6,4;0,0;75,5;11,48;2,0;0,9;11,8
2016-04-09;KAL;8,6;0,0;62,4;17,51;2,4;0,3;15,8
2016-04-10;KAL;11,6;1,5;60,3;15,88;2,8;5,8;17,5
2016-04-11;KAL;12,9;0,0;59,2;20,98;3,9;6,4;19,3
2016-04-12;KAL;11,9;0,1;70,4;15,92;2,2;5,9;19,4
2016-04-13;KAL;8,6;0,1;88,4;5,55;1,6;4,4;12,7
2016-04-14;KAL;10,8;2,0;70,6;17,11;1,5;4,0;17,3
2016-04-15;KAL;12,5;0,1;66,9;13,65;3,8;8,6;17,2
2016-04-16;KAL;10,8;2,3;74,2;10,18;3,3;6,8;15,4
2016-04-17;KAL;6,8;0,0;71,6;13,35;3,2;2,3;11,6
2016-04-18;KAL;7,5;1,5;64,7;20,08;2,6;-0,1;13,5
2016-04-19;KAL;9,5;1,5;61,8;9,43;2,7;5,2;13,5
2016-04-20;KAL;8,7;1,5;59,7;23,11;1,9;0,8;16,1
2016-04-21;KAL;12,2;1,5;52,9;22,08;2,0;2,1;21,5
2016-04-22;KAL;11,8;3,7;54,7;14,35;2,7;7,1;17,1
2016-04-23;KAL;6,5;1,1;70,6;10,07;3,6;2,4;10,0
2016-04-24;KAL;3,8;1,9;78,9;14,90;3,6;1,1;8,7
2016-04-25;KAL;4,1;9,9;84,3;8,34;3,7;1,1;7,5
2016-04-26;KAL;3,7;0,7;79,9;14,92;4,5;0,9;7,7
2016-04-27;KAL;4,7;0,5;77,7;10,04;5,1;2,6;8,3
2016-04-28;KAL;5,7;0,1;71,3;16,93;2,4;1,6;11,5
2016-04-29;KAL;7,8;0,0;67,0;15,49;3,8;1,4;13,4
2016-04-30;KAL;7,2;13,3;82,7;6,63;2,8;4,7;9,9
2016-05-01;KAL;9,4;2,1;77,2;16,31;4,4;5,2;15,4
2016-05-02;KAL;12,2;0,6;65,3;24,07;1,8;3,2;20,4
2016-05-03;KAL;10,7;0,2;66,3;17,77;3,5;4,7;14,8
2016-05-04;KAL;9,2;2,1;60,3;24,55;1,6;1,5;16,2
2016-05-05;KAL;12,2;2,1;57,4;25,90;3,1;2,3;19,9
2016-05-06;KAL;16,2;2,1;58,4;25,02;3,3;6,6;24,4
2016-05-07;KAL;18,0;2,1;52,3;25,33;2,8;8,6;26,0
2016-05-08;KAL;18,7;2,1;45,5;26,36;3,8;10,6;25,4
2016-05-09;KAL;18,9;0,0;52,5;23,30;3,8;11,0;25,3
2016-05-10;KAL;17,5;0,3;67,9;7,47;2,4;12,9;21,0
2016-05-11;KAL;18,3;0,0;67,0;23,53;2,9;10,8;24,7
2016-05-12;KAL;17,5;0,1;63,1;17,63;2,5;12,6;22,8
2016-05-13;KAL;16,4;1,0;66,6;23,05;3,0;10,2;23,1
2016-05-14;KAL;9,5;0,0;61,0;12,67;5,0;6,1;13,0
2016-05-15;KAL;8,4;0,4;65,2;12,82;4,3;5,2;12,6
2016-05-16;KAL;9,2;0,2;63,9;13,61;2,7;6,0;13,6
2016-05-17;KAL;12,7;2,1;59,3;9,42;2,3;7,5;17,8
2016-05-18;KAL;14,4;1,5;65,8;8,97;2,9;10,5;18,9
2016-05-19;KAL;13,5;0,0;69,9;19,18;1,7;9,7;19,2
2016-05-20;KAL;14,1;0,0;73,4;13,96;3,1;8,3;18,6
2016-05-21;KAL;17,9;2,1;65,9;23,41;3,1;11,2;23,6
2016-05-22;KAL;17,7;2,5;72,7;10,77;2,8;12,9;23,4
2016-05-23;KAL;12,1;7,7;89,9;6,87;4,2;9,8;14,9
2016-05-24;KAL;10,5;0,7;88,3;6,19;3,4;9,0;12,6
2016-05-25;KAL;12,3;0,0;80,5;9,75;1,3;8,9;16,1
2016-05-26;KAL;16,0;0,9;71,3;23,74;1,5;7,1;23,2
2016-05-27;KAL;17,2;3,2;82,9;17,35;1,7;13,2;23,1
2016-05-28;KAL;17,1;5,2;84,2;15,65;1,4;12,7;24,1
2016-05-29;KAL;17,8;24,3;83,1;15,45;2,1;12,8;23,2
2016-05-30;KAL;16,9;12,0;91,3;10,43;3,7;14,9;21,0
2016-05-31;KAL;16,5;0,1;78,5;10,46;3,0;14,1;19,9
2016-06-01;KAL;15,6;31,7;95,0;6,40;2,2;13,0;17,0
2016-06-02;KAL;17,9;7,2;87,5;14,14;2,1;15,2;23,9
2016-06-03;KAL;17,4;4,6;91,4;10,87;1,9;14,6;21,3
2016-06-04;KAL;17,4;4,4;91,5;11,53;2,5;13,9;21,6
2016-06-05;KAL;18,8;4,9;86,6;17,81;1,9;13,9;26,0
2016-06-06;KAL;19,9;0,0;79,8;23,50;1,4;12,6;27,2
2016-06-07;KAL;20,2;3,6;75,4;20,28;1,7;14,4;27,8
2016-06-08;KAL;18,5;0,0;76,5;19,69;3,0;14,0;23,9
2016-06-09;KAL;15,7;4,9;70,9;25,30;3,3;10,6;20,6
2016-06-10;KAL;15,9;4,9;64,9;25,70;2,0;8,7;22,0
2016-06-11;KAL;17,5;0,0;69,4;15,24;1,4;11,8;23,3
2016-06-12;KAL;16,4;5,2;84,8;12,09;2,1;14,1;21,7
2016-06-13;KAL;15,9;4,0;88,0;13,27;2,2;13,1;20,8
2016-06-14;KAL;15,5;7,5;84,4;15,60;2,2;12,3;19,9
2016-06-15;KAL;14,4;0,2;84,6;16,10;2,4;9,3;19,6
2016-06-16;KAL;13,6;6,5;88,7;17,46;1,9;8,0;19,2
2016-06-17;KAL;14,3;5,9;86,9;13,17;2,2;10,9;18,9
2016-06-18;KAL;14,4;1,6;85,0;14,82;3,0;10,3;19,1
2016-06-19;KAL;13,6;0,1;77,8;16,52;2,7;8,8;18,3
2016-06-20;KAL;15,3;4,6;76,8;20,85;3,2;6,9;22,1
2016-06-21;KAL;18,0;0,0;83,6;9,76;2,3;13,3;22,7
2016-06-22;KAL;20,7;4,9;80,1;13,39;1,6;16,1;25,2
2016-06-23;KAL;25,3;0,0;68,7;28,84;2,9;15,6;33,4
2016-06-24;KAL;21,5;7,3;84,3;15,12;2,5;18,0;25,5
2016-06-25;KAL;15,8;6,2;94,4;7,87;3,2;11,3;19,3
2016-06-26;KAL;14,7;8,3;81,3;21,69;2,4;10,3;20,6
2016-06-27;KAL;15,3;0,4;85,4;13,29;2,6;10,4;19,3
2016-06-28;KAL;17,9;0,0;74,1;19,19;2,1;12,8;23,3
2016-06-29;KAL;18,5;0,0;64,3;23,75;3,2;15,1;22,6
2016-06-30;KAL;18,3;0,0;76,0;10,00;2,5;14,8;21,9
2016-07-01;KAL;19,3;1,9;76,8;11,13;3,6;16,7;22,5
2016-07-02;KAL;15,0;1,1;76,0;16,16;3,2;10,1;19,4
2016-07-03;KAL;14,9;1,6;75,2;18,35;2,3;10,0;20,3
2016-07-04;KAL;16,7;0,0;79,2;15,54;2,1;9,8;22,9
2016-07-05;KAL;17,9;0,6;74,7;13,13;3,3;11,6;21,7
2016-07-06;KAL;15,6;1,6;71,8;20,51;2,3;8,8;21,3
2016-07-07;KAL;17,5;1,6;69,3;22,33;1,6;9,6;24,6
2016-07-08;KAL;20,0;0,1;68,4;16,92;2,7;12,7;25,9
2016-07-09;KAL;20,5;1,6;69,7;20,18;2,0;15,8;26,0
2016-07-10;KAL;23,4;1,6;65,5;24,52;2,9;14,6;30,6
2016-07-11;KAL;20,6;0,1;65,4;14,08;3,0;16,2;24,2
2016-07-12;KAL;17,8;4,4;72,6;17,83;2,3;12,2;23,4
2016-07-13;KAL;14,3;3,1;83,1;13,74;2,3;10,5;19,6
2016-07-14;KAL;14,5;0,0;72,5;16,76;3,2;9,8;18,9
2016-07-15;KAL;15,6;1,6;69,6;19,11;2,8;10,7;21,1
2016-07-16;KAL;17,4;1,6;77,4;8,80;1,5;11,7;22,5
2016-07-17;KAL;21,0;0,0;76,2;12,24;2,1;16,7;25,8
2016-07-18;KAL;21,8;1,6;68,2;26,56;1,7;14,2;28,5
2016-07-19;KAL;23,4;1,6;62,6;27,24;1,7;14,5;31,0
2016-07-20;KAL;25,7;0,3;57,5;24,74;3,1;16,4;34,4
2016-07-21;KAL;22,5;1,6;74,4;16,70;2,5;18,6;28,4
2016-07-22;KAL;22,2;0,2;76,3;18,24;1,9;16,7;28,0
2016-07-23;KAL;20,1;3,6;90,6;7,33;1,6;17,8;22,9
2016-07-24;KAL;21,7;1,6;78,2;17,28;2,3;17,6;27,2
2016-07-25;KAL;21,9;1,6;72,7;16,74;2,4;17,7;26,6
2016-07-26;KAL;18,9;0,3;83,0;9,33;2,0;13,5;23,2
2016-07-27;KAL;19,1;0,3;72,7;18,04;2,3;13,3;24,2
2016-07-28;KAL;18,7;1,6;83,1;11,91;1,9;16,1;22,4
2016-07-29;KAL;18,5;1,6;84,2;13,17;2,1;15,3;23,3
2016-07-30;KAL;19,3;1,6;73,0;15,29;2,1;16,0;23,6
2016-07-31;KAL;16,6;1,6;84,2;13,20;2,2;11,7;20,7
2016-08-01;KAL;16,8;1,3;70,5;18,77;2,0;9,9;23,1
2016-08-02;KAL;16,0;1,3;93,0;5,45;2,5;13,9;17,8
2016-08-03;KAL;18,4;1,3;92,5;5,42;2,8;16,8;20,2
2016-08-04;KAL;17,5;1,3;81,8;7,45;2,3;14,3;19,8
2016-08-05;KAL;16,2;1,3;82,8;12,68;2,3;12,0;22,2
2016-08-06;KAL;17,7;1,3;73,7;19,80;2,4;11,9;23,7
2016-08-07;KAL;19,9;1,3;70,4;24,54;2,5;10,8;27,4
2016-08-08;KAL;18,4;0,3;72,7;15,98;3,3;13,3;21,5
2016-08-09;KAL;14,8;0,1;71,6;15,60;2,9;10,1;20,2
2016-08-10;KAL;12,0;3,4;81,2;13,47;2,5;7,9;17,7
2016-08-11;KAL;12,2;2,9;83,7;10,86;2,6;6,0;17,8
2016-08-12;KAL;17,9;0,1;86,9;8,40;2,4;13,5;22,5
2016-08-13;KAL;19,8;1,3;72,7;22,94;2,7;13,7;27,1
2016-08-14;KAL;18,6;1,3;77,2;18,99;2,0;13,2;24,9
2016-08-15;KAL;17,6;1,3;73,5;22,48;2,2;11,7;24,3
2016-08-16;KAL;17,6;1,3;71,1;22,82;1,9;10,2;25,4
2016-08-17;KAL;18,2;0,0;65,2;22,84;2,0;10,4;25,8
2016-08-18;KAL;18,5;0,1;69,0;16,76;2,1;10,2;26,6
2016-08-19;KAL;19,5;0,5;74,3;16,13;2,2;12,2;26,5
2016-08-20;KAL;18,9;0,1;71,4;13,87;2,9;15,2;23,7
2016-08-21;KAL;16,8;0,5;75,7;10,37;3,6;14,4;20,4
2016-08-22;KAL;17,3;0,2;80,1;10,02;2,4;12,6;23,8
2016-08-23;KAL;20,6;1,3;70,0;21,83;1,9;12,2;29,1
2016-08-24;KAL;23,1;1,3;60,5;21,73;3,0;13,8;31,7
2016-08-25;KAL;24,4;1,3;55,4;21,52;3,1;15,8;33,1
2016-08-26;KAL;25,4;1,3;60,5;20,29;2,0;16,2;34,6
2016-08-27;KAL;25,2;0,0;69,7;17,97;2,1;17,8;34,9
2016-08-28;KAL;24,3;0,0;62,3;18,02;3,5;16,6;33,5
2016-08-29;KAL;17,9;0,5;80,1;7,29;2,3;13,8;22,0
2016-08-30;KAL;17,3;0,0;74,1;19,11;1,7;11,2;24,3
2016-08-31;KAL;18,8;1,3;66,0;15,92;1,9;10,1;27,4
2016-09-01;KAL;18,9;0,0;72,0;17,07;2,1;13,1;25,4
2016-09-02;KAL;19,5;0,7;69,9;17,24;1,9;11,6;27,1
2016-09-03;KAL;19,6;3,1;70,5;15,98;1,9;13,0;26,5
2016-09-04;KAL;17,8;6,2;79,7;10,90;3,8;14,5;22,0
2016-09-05;KAL;17,3;0,2;78,0;10,86;2,8;11,9;22,1
2016-09-06;KAL;17,8;0,7;73,1;18,92;1,8;9,7;25,6
2016-09-07;KAL;19,0;0,7;68,6;19,26;2,1;10,7;26,4
2016-09-08;KAL;21,4;0,7;65,9;18,67;2,9;12,9;29,0
2016-09-09;KAL;18,6;0,7;69,6;17,50;2,0;13,2;24,5
2016-09-10;KAL;19,5;0,7;68,4;16,83;1,6;11,6;28,4
2016-09-11;KAL;19,3;0,7;68,8;13,54;1,5;13,1;25,7
2016-09-12;KAL;21,6;0,7;65,5;17,60;1,9;12,8;31,1
2016-09-13;KAL;23,7;0,7;61,6;17,73;2,3;15,9;32,0
2016-09-14;KAL;23,5;0,7;55,3;17,39;2,4;15,7;31,7
2016-09-15;KAL;21,8;0,7;63,7;15,11;2,8;15,2;29,7
2016-09-16;KAL;17,5;0,0;76,6;9,55;2,3;12,9;22,1
2016-09-17;KAL;16,1;3,7;83,9;10,51;2,4;10,5;21,4
2016-09-18;KAL;16,6;0,0;86,0;6,04;3,6;14,5;19,4
2016-09-19;KAL;15,0;0,0;77,8;4,80;2,2;12,8;17,9
2016-09-20;KAL;14,4;0,0;84,2;3,60;1,2;12,5;16,9
2016-09-21;KAL;14,6;0,7;65,5;15,83;1,9;7,8;20,3
2016-09-22;KAL;13,4;0,7;71,4;13,45;1,7;5,5;21,5
2016-09-23;KAL;15,0;0,1;76,3;11,85;1,6;8,5;22,1
2016-09-24;KAL;15,6;0,7;71,2;14,70;2,2;7,8;24,2
2016-09-25;KAL;17,2;0,0;68,0;14,67;3,5;8,6;26,6
2016-09-26;KAL;15,0;0,2;70,9;12,93;2,1;10,0;20,8
2016-09-27;KAL;15,0;0,7;74,7;14,38;1,6;8,3;22,7
2016-09-28;KAL;16,8;0,7;68,7;10,49;2,9;10,1;22,8
2016-09-29;KAL;18,4;0,0;70,5;13,48;3,9;12,0;24,6
2016-09-30;KAL;15,1;4,2;72,7;6,67;2,5;11,5;18,9
2016-10-01;KAL;13,4;2,6;89,3;5,93;1,7;11,2;17,2
2016-10-02;KAL;12,4;1,5;81,4;8,43;3,9;9,3;15,5
2016-10-03;KAL;12,8;2,3;85,7;7,21;3,1;9,2;16,6
2016-10-04;KAL;10,4;0,0;86,4;6,91;1,8;4,6;16,1
2016-10-05;KAL;8,4;0,0;72,1;12,37;3,1;3,0;14,7
2016-10-06;KAL;7,4;0,1;86,1;5,81;2,9;1,9;11,3
2016-10-07;KAL;10,6;2,7;88,6;3,25;2,3;6,8;13,5
2016-10-08;KAL;9,3;0,0;82,8;6,78;2,1;5,8;13,7
2016-10-09;KAL;7,5;0,1;82,5;7,87;1,7;3,0;13,6
2016-10-10;KAL;7,5;0,1;83,9;6,10;1,3;3,3;12,8
2016-10-11;KAL;7,1;0,2;88,0;6,45;1,9;1,9;12,1
2016-10-12;KAL;8,2;0,1;89,3;2,64;2,0;4,7;10,1
2016-10-13;KAL;7,7;0,0;78,9;6,06;3,5;3,3;12,0
2016-10-14;KAL;9,6;0,4;78,3;4,25;2,8;6,4;13,2
2016-10-15;KAL;11,0;0,3;85,1;6,23;2,6;5,2;16,6
2016-10-16;KAL;11,0;0,0;82,6;10,64;2,5;5,1;19,6
2016-10-17;KAL;11,9;0,0;88,3;4,15;1,8;7,4;16,3
2016-10-18;KAL;11,0;1,6;82,8;7,30;2,9;5,9;15,8
2016-10-19;KAL;8,4;15,2;86,9;4,14;3,9;5,8;11,6
2016-10-20;KAL;7,4;14,7;95,6;2,32;1,7;6,2;8,6
2016-10-21;KAL;7,0;4,8;92,0;2,87;2,4;5,8;8,8
2016-10-22;KAL;7,6;1,9;92,6;4,06;1,9;3,5;10,7
2016-10-23;KAL;5,8;0,6;93,8;3,82;1,8;2,9;9,5
2016-10-24;KAL;9,3;10,6;96,7;2,17;1,6;6,8;11,6
2016-10-25;KAL;10,1;0,0;96,5;2,13;1,8;8,6;11,5
2016-10-26;KAL;8,7;0,0;91,0;5,40;1,3;5,2;12,9
2016-10-27;KAL;9,9;0,0;89,2;4,03;1,8;6,5;14,7
2016-10-28;KAL;11,3;0,0;88,8;2,22;2,4;8,7;14,4
2016-10-29;KAL;10,7;0,0;89,1;5,35;2,2;4,7;14,4
2016-10-30;KAL;8,2;1,8;88,3;8,27;1,2;3,4;15,0
2016-10-31;KAL;8,5;1,8;87,7;8,23;1,9;4,4;14,9
2016-11-01;KAL;8,5;0,8;90,1;6,67;1,7;3,0;14,4
2016-11-02;KAL;7,2;3,6;88,2;4,27;3,1;5,2;9,4
2016-11-03;KAL;6,1;2,1;89,3;4,55;1,6;2,1;10,2
2016-11-04;KAL;5,4;0,1;87,3;2,03;2,2;1,4;8,6
2016-11-05;KAL;7,0;0,2;85,4;2,27;2,2;3,7;9,0
2016-11-06;KAL;5,5;4,9;81,1;4,40;3,4;2,5;8,2
2016-11-07;KAL;3,9;13,7;92,5;1,68;2,2;2,7;4,8
2016-11-08;KAL;2,2;0,1;91,0;3,97;2,4;-1,6;5,3
2016-11-09;KAL;2,8;8,8;91,0;1,62;3,1;0,4;5,0
2016-11-10;KAL;4,5;4,5;93,1;1,74;2,3;1,4;7,5
2016-11-11;KAL;3,8;2,4;95,3;1,57;2,8;1,7;5,5
2016-11-12;KAL;2,1;0,0;83,7;5,26;2,7;-0,3;4,7
2016-11-13;KAL;2,2;0,2;82,7;2,32;2,8;-1,4;4,8
2016-11-14;KAL;0,9;0,0;80,9;4,98;2,2;-3,4;5,0
2016-11-15;KAL;5,6;3,2;92,6;1,47;2,9;2,9;8,7
2016-11-16;KAL;10,3;3,8;92,6;1,45;3,2;7,7;12,3
