Date;Location;Temperature.Air.Mean_C;Precipitation_mm_d;Relative.Air.Humidity_percent;Global.Radiation_MJ_m2_d;Wind.Speed_m_s;Temperature.Air.Min_C;Temperature.Air.Max_C
2015-12-03;KIE;9,1;2,0;87,1;0,85;5,1;8,0;9,9
2015-12-04;KIE;8,4;0,8;83,3;2,00;7,3;6,6;9,7
2015-12-05;KIE;8,7;0,2;73,6;0,82;9,2;7,7;9,4
2015-12-06;KIE;9,6;0,3;80,4;1,24;9,5;7,3;11,6
2015-12-07;KIE;7,5;0,1;93,3;1,45;2,5;4,7;9,7
2015-12-08;KIE;9,5;3,2;89,7;2,83;3,3;8,0;11,7
2015-12-09;KIE;7,7;0,0;87,4;2,65;5,3;5,2;9,9
2015-12-10;KIE;6,2;4,9;85,0;0,84;6,3;5,0;7,6
2015-12-11;KIE;5,4;7,7;90,8;1,51;5,5;3,7;7,1
2015-12-12;KIE;5,5;20,4;88,5;1,98;5,3;2,7;7,5
2015-12-13;KIE;3,6;0,0;91,7;2,87;4,7;0,0;7,7
2015-12-14;KIE;2,4;0,3;93,8;0,76;2,4;-0,7;4,3
2015-12-15;KIE;4,4;0,0;93,9;0,75;2,8;2,9;5,7
2015-12-16;KIE;5,9;3,0;94,5;0,75;4,2;3,1;10,3
2015-12-17;KIE;11,2;2,0;94,1;0,75;4,9;10,0;12,4
2015-12-18;KIE;10,9;0,0;90,9;0,75;6,0;10,1;12,2
2015-12-19;KIE;11,1;2,6;88,7;1,39;5,7;9,6;12,6
2015-12-20;KIE;11,2;0,0;83,0;0,74;4,8;10,3;12,5
2015-12-21;KIE;10,0;4,8;83,5;1,20;7,5;8,3;11,3
2015-12-22;KIE;10,5;5,0;87,9;0,74;8,4;7,7;12,9
2015-12-23;KIE;9,9;6,0;83,6;1,36;8,4;5,9;12,7
2015-12-24;KIE;8,1;1,1;86,2;2,19;5,4;5,3;12,1
2015-12-25;KIE;7,3;5,9;82,4;2,55;6,2;6,2;9,5
2015-12-26;KIE;12,1;5,8;88,9;0,75;9,2;8,8;13,3
2015-12-27;KIE;9,7;0,2;84,5;0,75;6,9;5,6;11,9
2015-12-28;KIE;4,5;0,0;87,9;0,84;4,6;1,5;7,0
2015-12-29;KIE;4,8;2,6;84,9;1,20;6,4;3,7;5,9
2015-12-30;KIE;4,5;2,6;85,2;0,77;5,8;1,1;5,9
2015-12-31;KIE;2,6;1,6;85,5;0,78;5,6;0,5;5,9
2016-01-01;KIE;3,8;0,2;96,9;0,92;2,7;1,7;5,4
2016-01-02;KIE;0,2;0,0;89,8;0,85;8,3;-5,1;4,1
2016-01-03;KIE;-5,5;0,0;82,5;0,86;8,8;-6,5;-4,6
2016-01-04;KIE;-5,8;2,4;81,8;1,36;7,7;-7,0;-4,5
2016-01-05;KIE;-4,3;2,4;69,2;2,34;7,6;-5,9;-2,4
2016-01-06;KIE;-3,7;2,4;61,9;3,28;6,4;-5,1;-1,9
2016-01-07;KIE;-3,9;3,8;81,7;1,38;6,9;-5,8;-2,3
2016-01-08;KIE;0,8;2,8;91,0;0,92;6,8;-2,6;3,3
2016-01-09;KIE;1,5;0,0;89,3;2,18;2,9;-0,2;3,6
2016-01-10;KIE;2,0;4,8;96,8;0,94;3,7;0,1;3,6
2016-01-11;KIE;1,9;2,5;97,8;1,30;3,1;0,7;3,2
2016-01-12;KIE;3,2;5,3;97,6;0,97;3,2;1,7;5,0
2016-01-13;KIE;2,1;0,9;94,4;0,99;3,4;0,5;3,6
2016-01-14;KIE;1,5;2,3;95,2;1,01;3,7;0,3;2,8
2016-01-15;KIE;1,2;0,0;92,7;1,22;4,3;0,0;2,5
2016-01-16;KIE;-0,2;0,0;94,9;1,04;1,7;-1,3;0,8
2016-01-17;KIE;-2,3;0,0;81,6;3,11;3,7;-5,8;-0,1
2016-01-18;KIE;-2,9;0,0;91,4;2,55;3,5;-5,1;-0,4
2016-01-19;KIE;-3,0;0,9;89,1;1,33;5,0;-4,9;-0,9
2016-01-20;KIE;-3,0;0,0;93,8;2,08;2,4;-6,7;-0,6
2016-01-21;KIE;-6,4;0,0;94,8;1,99;2,3;-8,5;-4,3
2016-01-22;KIE;-5,3;2,7;88,0;3,98;3,4;-8,2;-2,3
2016-01-23;KIE;1,2;0,0;95,9;2,11;2,9;-3,3;5,4
2016-01-24;KIE;4,4;2,7;98,5;1,34;4,1;2,5;6,7
2016-01-25;KIE;7,8;0,0;99,1;1,24;4,4;5,9;9,6
2016-01-26;KIE;8,0;4,1;87,0;2,11;6,2;5,2;10,1
2016-01-27;KIE;9,6;6,2;94,8;1,29;9,1;8,1;11,1
2016-01-28;KIE;6,0;0,4;79,9;3,96;7,9;3,9;9,2
2016-01-29;KIE;6,9;14,4;89,4;1,34;8,5;3,7;9,5
2016-01-30;KIE;6,5;11,7;88,4;1,74;7,6;1,8;9,1
2016-01-31;KIE;3,5;4,4;88,2;2,33;6,8;1,5;5,3
2016-02-01;KIE;6,6;4,4;93,2;1,50;7,2;2,5;10,3
2016-02-02;KIE;7,3;4,8;75,8;1,93;11,5;5,2;9,4
2016-02-03;KIE;4,4;4,0;81,5;3,05;8,3;1,9;6,5
2016-02-04;KIE;2,7;1,9;88,3;4,26;5,0;0,1;5,9
2016-02-05;KIE;4,1;2,7;95,3;1,63;3,7;0,2;7,7
2016-02-06;KIE;8,3;0,0;88,1;1,89;4,3;6,8;9,6
2016-02-07;KIE;8,1;0,8;74,3;2,85;5,2;5,9;11,3
2016-02-08;KIE;6,8;13,1;80,1;3,06;7,5;4,9;10,0
2016-02-09;KIE;5,6;25,5;86,3;4,41;6,3;0,7;7,7
2016-02-10;KIE;3,3;3,3;93,2;1,81;4,6;1,0;4,8
2016-02-11;KIE;4,2;6,8;94,7;2,44;3,2;2,7;6,0
2016-02-12;KIE;2,5;2,9;94,8;2,79;1,8;0,7;4,6
2016-02-13;KIE;1,2;3,3;94,0;2,68;3,6;-1,2;2,8
2016-02-14;KIE;2,3;1,8;88,3;1,97;8,2;1,2;3,3
2016-02-15;KIE;0,2;3,3;81,5;2,71;6,3;-2,6;2,2
2016-02-16;KIE;-0,9;3,3;81,7;8,15;2,1;-4,6;4,0
2016-02-17;KIE;-0,1;0,1;77,8;7,98;4,3;-2,8;2,7
2016-02-18;KIE;0,6;3,3;89,3;5,12;2,2;-0,9;3,1
2016-02-19;KIE;1,7;1,7;91,7;4,33;2,7;-0,1;5,3
2016-02-20;KIE;4,1;8,3;91,8;2,22;6,2;0,7;7,1
2016-02-21;KIE;6,6;9,5;91,6;2,32;6,5;5,2;9,3
2016-02-22;KIE;5,3;1,4;85,0;4,23;6,9;3,5;7,2
2016-02-23;KIE;4,2;0,6;84,5;7,59;6,1;1,7;7,9
2016-02-24;KIE;2,1;0,3;85,2;8,17;5,4;-0,1;6,0
2016-02-25;KIE;1,6;0,9;91,8;6,08;4,2;-0,4;4,7
2016-02-26;KIE;1,6;0,9;91,1;6,91;3,2;-1,2;5,6
2016-02-27;KIE;-0,4;0,0;97,6;4,13;1,4;-3,1;3,2
2016-02-28;KIE;0,1;3,3;93,0;7,16;1,5;-3,3;5,7
2016-02-29;KIE;0,0;3,3;84,5;5,71;3,4;-3,1;3,2
2016-03-01;KIE;0,9;2,6;78,0;5,48;4,1;-1,0;2,6
2016-03-02;KIE;3,1;7,1;96,8;2,87;4,4;-0,3;6,6
2016-03-03;KIE;2,5;1,0;90,5;3,36;2,9;0,4;5,9
2016-03-04;KIE;2,6;1,7;88,8;6,91;4,4;-0,6;5,2
2016-03-05;KIE;2,8;3,0;93,0;2,77;2,7;1,6;4,1
2016-03-06;KIE;3,2;0,0;90,2;5,10;3,1;1,4;6,3
2016-03-07;KIE;2,9;0,2;86,7;6,82;3,8;0,4;7,0
2016-03-08;KIE;2,4;0,0;87,7;7,13;2,9;-0,9;6,5
2016-03-09;KIE;3,5;1,1;75,4;12,24;3,8;0,0;8,1
2016-03-10;KIE;2,7;1,1;89,0;4,51;4,7;-0,7;5,2
2016-03-11;KIE;2,6;1,1;81,0;4,16;4,2;0,4;4,7
2016-03-12;KIE;2,1;1,1;83,9;6,75;2,7;-0,3;5,1
2016-03-13;KIE;0,6;1,1;92,2;5,01;2,4;-1,9;2,9
2016-03-14;KIE;3,3;1,1;93,4;3,22;2,2;-0,7;6,0
2016-03-15;KIE;4,4;0,0;90,1;8,07;4,2;1,3;7,9
2016-03-16;KIE;3,3;1,1;81,8;13,82;3,3;-1,4;8,3
2016-03-17;KIE;3,9;1,1;83,3;14,91;3,4;-2,8;11,3
2016-03-18;KIE;4,2;0,0;94,6;3,42;3,4;0,2;6,6
2016-03-19;KIE;3,6;1,1;88,0;7,53;4,4;-1,4;8,0
2016-03-20;KIE;6,6;0,2;78,7;8,73;6,0;4,5;9,8
2016-03-21;KIE;6,4;1,6;85,2;4,90;6,7;4,7;9,3
2016-03-22;KIE;6,3;0,2;84,3;6,38;4,6;3,4;9,7
2016-03-23;KIE;6,2;1,1;75,4;13,84;4,0;0,5;10,9
2016-03-24;KIE;4,1;1,3;87,5;8,99;2,7;-2,1;10,2
2016-03-25;KIE;6,6;1,1;95,3;3,79;3,4;2,7;8,6
2016-03-26;KIE;7,0;1,1;81,0;12,74;3,8;1,4;13,0
2016-03-27;KIE;8,1;2,7;81,0;6,43;4,3;6,1;10,5
2016-03-28;KIE;8,1;4,4;74,9;11,09;5,4;5,1;13,4
2016-03-29;KIE;6,6;3,7;80,9;12,31;4,9;3,1;11,3
2016-03-30;KIE;6,0;0,7;83,9;10,11;5,7;3,4;9,8
2016-03-31;KIE;6,3;0,0;78,0;12,28;3,7;2,4;10,3
2016-04-01;KIE;5,0;1,9;70,1;18,13;2,8;-1,7;11,1
2016-04-02;KIE;8,9;1,9;59,4;14,71;2,9;4,5;15,0
2016-04-03;KIE;11,4;0,1;72,4;7,98;2,4;6,0;17,9
2016-04-04;KIE;12,5;0,2;80,6;9,84;2,8;6,3;20,4
2016-04-05;KIE;8,6;7,1;93,9;4,41;2,6;6,0;11,4
2016-04-06;KIE;9,0;3,2;81,5;8,32;6,1;5,7;13,3
2016-04-07;KIE;6,7;3,1;80,3;12,32;6,7;4,4;10,3
2016-04-08;KIE;6,7;2,5;82,4;11,19;4,4;2,2;11,0
2016-04-09;KIE;6,9;1,9;80,1;15,28;2,4;0,5;12,7
2016-04-10;KIE;8,1;1,9;71,2;12,74;4,5;4,8;12,9
2016-04-11;KIE;7,6;3,2;76,5;18,35;5,8;3,4;12,2
2016-04-12;KIE;7,1;0,2;90,3;10,48;4,4;4,2;10,6
2016-04-13;KIE;7,7;2,5;91,7;8,87;2,7;3,8;11,6
2016-04-14;KIE;8,1;2,1;84,5;11,31;2,0;4,8;12,2
2016-04-15;KIE;8,9;0,3;85,2;7,34;2,9;5,6;11,9
2016-04-16;KIE;9,0;0,5;82,6;12,01;5,2;4,6;14,1
2016-04-17;KIE;6,7;0,1;72,6;18,30;6,4;3,4;11,4
2016-04-18;KIE;7,2;0,3;78,0;6,56;6,2;2,7;10,4
2016-04-19;KIE;7,9;1,9;74,8;14,21;8,2;5,8;11,1
2016-04-20;KIE;7,4;1,9;69,3;20,03;6,0;1,9;11,8
2016-04-21;KIE;7,1;1,9;76,4;20,20;4,9;0,3;13,3
2016-04-22;KIE;7,1;1,9;71,0;18,18;5,4;1,7;12,0
2016-04-23;KIE;4,8;0,0;70,5;19,64;4,4;-0,2;11,1
2016-04-24;KIE;2,8;4,8;82,9;17,66;3,3;-0,9;7,1
2016-04-25;KIE;2,8;7,6;89,8;9,10;3,9;-1,2;6,7
2016-04-26;KIE;2,4;9,2;92,5;8,35;3,4;0,3;6,2
2016-04-27;KIE;3,6;2,1;91,1;7,70;3,1;0,9;6,5
2016-04-28;KIE;5,5;1,3;79,4;15,83;4,4;2,1;10,0
2016-04-29;KIE;6,1;8,4;83,2;13,05;4,1;1,7;11,3
2016-04-30;KIE;7,2;1,2;84,7;8,34;2,5;2,8;10,1
2016-05-01;KIE;7,7;1,0;75,7;23,56;3,0;2,2;12,8
2016-05-02;KIE;11,4;0,2;68,4;23,34;2,2;1,3;19,4
2016-05-03;KIE;9,6;0,7;77,5;14,65;4,2;3,7;13,7
2016-05-04;KIE;8,8;1,0;71,9;23,82;2,5;2,2;14,7
2016-05-05;KIE;10,4;1,0;60,8;25,61;2,7;1,5;16,3
2016-05-06;KIE;14,2;1,0;63,1;24,85;4,0;6,7;20,0
2016-05-07;KIE;17,3;1,0;56,4;26,03;4,1;11,2;23,5
2016-05-08;KIE;17,2;1,0;56,1;26,10;4,8;11,4;22,6
2016-05-09;KIE;15,9;1,0;67,0;26,05;4,3;9,6;21,4
2016-05-10;KIE;16,2;1,0;68,4;26,01;4,4;9,9;22,0
2016-05-11;KIE;15,9;1,0;71,5;25,52;5,0;10,1;22,5
2016-05-12;KIE;13,4;1,0;73,0;25,27;6,0;9,1;17,9
2016-05-13;KIE;13,1;0,2;66,5;25,01;3,7;6,7;21,0
2016-05-14;KIE;8,3;1,5;77,0;13,09;5,2;4,8;12,7
2016-05-15;KIE;7,6;12,4;82,4;15,29;5,3;4,0;12,6
2016-05-16;KIE;8,4;0,0;73,8;20,98;6,5;3,9;12,8
2016-05-17;KIE;9,2;0,0;77,9;8,03;5,0;5,4;12,4
2016-05-18;KIE;12,6;0,0;74,4;18,26;2,7;5,5;18,8
2016-05-19;KIE;15,8;1,0;67,4;20,70;2,1;8,7;21,5
2016-05-20;KIE;13,7;2,2;84,9;8,89;3,8;11,2;16,7
2016-05-21;KIE;16,0;0,0;76,8;13,18;2,8;9,6;21,6
2016-05-22;KIE;19,3;8,3;67,4;20,96;3,7;13,0;27,4
2016-05-23;KIE;14,9;3,1;95,0;8,64;2,6;12,7;18,2
2016-05-24;KIE;12,8;1,1;92,5;7,22;3,7;10,4;15,1
2016-05-25;KIE;14,2;0,0;91,9;11,91;2,7;12,0;18,1
2016-05-26;KIE;13,5;2,3;94,5;6,09;2,2;12,5;15,0
2016-05-27;KIE;14,4;0,0;82,0;17,87;2,3;11,4;18,0
2016-05-28;KIE;15,6;1,0;77,5;22,73;3,8;11,4;20,3
2016-05-29;KIE;15,6;0,0;89,4;10,57;5,0;12,6;19,3
2016-05-30;KIE;18,0;0,0;83,6;24,37;5,6;14,3;22,7
2016-05-31;KIE;18,4;0,7;84,5;25,39;4,6;14,5;22,6
2016-06-01;KIE;19,4;0,0;80,6;21,01;5,3;15,1;24,1
2016-06-02;KIE;18,9;0,0;83,7;21,59;4,3;15,4;23,4
2016-06-03;KIE;19,5;3,6;78,2;27,17;3,6;14,8;25,0
2016-06-04;KIE;20,5;3,6;66,4;27,61;2,2;12,8;26,4
2016-06-05;KIE;20,4;0,0;71,6;27,94;2,3;12,4;27,0
2016-06-06;KIE;19,0;0,0;69,0;28,73;4,3;12,9;24,7
2016-06-07;KIE;18,6;0,0;65,6;27,62;3,7;11,8;26,4
2016-06-08;KIE;15,7;3,6;75,2;17,75;5,1;11,7;20,2
2016-06-09;KIE;15,3;0,0;71,3;26,92;3,8;8,8;22,3
2016-06-10;KIE;14,2;3,6;70,5;23,28;4,8;8,5;20,1
2016-06-11;KIE;14,5;2,0;59,6;24,11;3,7;8,3;19,3
2016-06-12;KIE;13,0;5,0;80,3;6,96;4,0;11,1;14,8
2016-06-13;KIE;14,1;10,6;91,2;7,91;5,2;12,2;16,9
2016-06-14;KIE;15,3;11,3;91,6;10,13;3,4;13,0;18,7
2016-06-15;KIE;15,3;2,9;90,3;12,53;2,2;11,5;20,6
2016-06-16;KIE;15,5;0,0;85,4;17,46;1,7;10,3;20,6
2016-06-17;KIE;15,2;4,8;87,2;15,20;2,9;11,4;19,6
2016-06-18;KIE;15,1;0,0;80,3;21,22;4,5;11,1;19,2
2016-06-19;KIE;13,7;3,6;75,0;10,02;4,2;9,2;16,8
2016-06-20;KIE;15,3;10,9;77,0;20,84;4,0;8,3;21,3
2016-06-21;KIE;16,9;0,0;80,6;20,83;3,3;12,9;21,6
2016-06-22;KIE;19,2;1,4;80,7;18,64;2,8;14,0;23,9
2016-06-23;KIE;22,6;8,4;78,0;19,89;2,7;15,4;29,4
2016-06-24;KIE;20,9;1,7;89,5;13,44;3,1;17,5;25,7
2016-06-25;KIE;17,3;12,3;96,0;6,51;4,3;14,0;18,9
2016-06-26;KIE;16,1;0,7;78,4;21,36;4,7;12,3;20,6
2016-06-27;KIE;15,7;4,5;84,3;18,61;3,7;11,5;20,7
2016-06-28;KIE;15,7;2,5;74,5;20,14;2,8;12,1;20,3
2016-06-29;KIE;15,9;2,0;80,8;16,77;3,8;13,0;20,7
2016-06-30;KIE;16,3;1,3;85,6;11,04;3,5;14,0;20,1
2016-07-01;KIE;17,4;17,6;88,7;9,46;4,2;15,4;20,3
2016-07-02;KIE;15,1;2,0;83,9;14,01;4,2;10,2;18,1
2016-07-03;KIE;14,1;0,8;79,2;22,75;4,5;9,9;19,0
2016-07-04;KIE;15,2;2,3;80,0;18,18;3,3;9,9;20,6
2016-07-05;KIE;15,2;17,3;88,8;13,38;3,6;11,0;20,1
2016-07-06;KIE;14,1;0,0;78,3;19,52;7,9;10,6;18,0
2016-07-07;KIE;15,3;0,0;77,8;19,02;4,1;9,4;19,3
2016-07-08;KIE;16,5;4,7;84,5;16,25;3,6;13,0;20,8
2016-07-09;KIE;16,7;0,2;80,1;16,37;4,9;13,8;21,2
2016-07-10;KIE;20,1;9,3;83,8;13,64;3,9;15,4;25,6
2016-07-11;KIE;18,2;0,5;81,1;14,54;4,9;16,2;21,2
2016-07-12;KIE;17,0;4,1;81,0;19,58;5,0;11,5;21,1
2016-07-13;KIE;14,6;1,4;82,8;16,54;2,0;9,9;19,2
2016-07-14;KIE;14,0;2,4;84,6;16,84;4,8;8,6;18,2
2016-07-15;KIE;14,6;0,1;80,1;9,61;6,4;10,3;17,5
2016-07-16;KIE;15,4;1,9;92,1;10,00;4,1;10,2;18,6
2016-07-17;KIE;15,5;0,5;86,9;11,95;3,0;12,0;19,5
2016-07-18;KIE;16,6;0,0;81,1;12,56;4,2;13,9;20,6
2016-07-19;KIE;19,2;0,0;83,7;16,27;2,6;14,9;24,7
2016-07-20;KIE;21,1;0,0;75,6;26,65;3,2;13,2;27,6
2016-07-21;KIE;22,4;0,0;72,3;21,83;3,6;17,5;28,6
2016-07-22;KIE;21,2;10,9;76,7;19,86;3,0;16,7;27,6
2016-07-23;KIE;21,6;2,7;67,4;20,06;2,2;16,4;26,8
2016-07-24;KIE;21,4;0,0;77,0;23,88;2,2;15,7;27,3
2016-07-25;KIE;21,1;0,0;82,1;16,00;2,3;16,6;26,7
2016-07-26;KIE;18,8;2,7;73,6;22,38;2,9;14,9;23,0
2016-07-27;KIE;18,3;10,2;83,2;13,20;2,6;15,2;23,0
2016-07-28;KIE;18,5;0,0;73,4;21,59;2,5;14,2;23,3
2016-07-29;KIE;18,8;0,6;83,4;12,39;2,7;15,7;23,2
2016-07-30;KIE;17,6;9,5;83,2;16,22;3,8;12,3;21,8
2016-07-31;KIE;15,4;3,1;84,3;12,81;2,0;11,9;19,8
2016-08-01;KIE;15,4;3,2;81,5;17,17;4,0;11,5;20,1
2016-08-02;KIE;16,2;0,7;75,6;17,34;2,4;11,1;21,9
2016-08-03;KIE;17,3;5,3;93,5;6,06;3,4;13,2;20,6
2016-08-04;KIE;17,8;1,3;83,9;14,79;4,0;15,0;21,9
2016-08-05;KIE;17,5;0,0;83,5;16,77;4,4;14,3;21,9
2016-08-06;KIE;16,1;4,0;81,4;16,47;4,3;12,1;20,3
2016-08-07;KIE;17,3;0,3;82,5;12,70;3,9;11,4;23,0
2016-08-08;KIE;16,9;0,4;81,5;12,61;6,1;11,3;20,3
2016-08-09;KIE;12,7;1,9;79,2;14,03;4,7;9,1;17,4
2016-08-10;KIE;11,6;8,6;78,5;19,48;4,5;7,9;16,5
2016-08-11;KIE;11,5;2,0;87,8;10,63;3,2;7,3;14,7
2016-08-12;KIE;16,2;0,3;92,2;6,23;4,0;13,6;19,1
2016-08-13;KIE;16,6;1,7;88,5;9,37;4,9;13,0;19,9
2016-08-14;KIE;15,5;0,7;81,1;16,11;4,3;10,9;20,3
2016-08-15;KIE;14,9;2,0;79,6;15,90;3,2;9,9;20,5
2016-08-16;KIE;14,9;2,0;77,9;21,27;2,6;8,3;21,7
2016-08-17;KIE;15,3;2,0;76,6;20,92;1,9;7,8;21,7
2016-08-18;KIE;15,2;0,0;82,1;14,01;3,0;10,4;20,2
2016-08-19;KIE;16,6;0,5;78,8;17,64;2,2;9,6;22,6
2016-08-20;KIE;17,7;1,2;83,9;11,07;2,7;13,6;22,2
2016-08-21;KIE;16,7;6,5;83,6;15,90;2,9;12,3;21,7
2016-08-22;KIE;16,7;9,0;92,7;7,84;3,4;14,0;20,6
2016-08-23;KIE;19,1;0,0;87,1;14,53;3,0;14,2;23,7
2016-08-24;KIE;20,6;2,0;80,0;21,06;2,3;13,1;27,1
2016-08-25;KIE;23,8;2,0;64,2;20,98;3,0;18,3;30,4
2016-08-26;KIE;22,1;2,0;69,7;20,21;3,9;15,7;29,5
2016-08-27;KIE;18,1;17,4;76,9;18,86;2,8;13,4;22,5
2016-08-28;KIE;19,2;9,9;85,9;12,02;4,3;15,6;25,0
2016-08-29;KIE;16,5;0,0;80,5;14,76;5,5;11,3;20,1
2016-08-30;KIE;15,9;2,0;80,5;17,18;3,6;10,8;21,5
2016-08-31;KIE;17,5;2,0;74,0;19,07;2,1;11,0;24,6
2016-09-01;KIE;16,4;3,0;80,9;15,93;3,2;11,7;22,4
2016-09-02;KIE;16,2;1,6;83,6;11,28;3,0;10,8;20,4
2016-09-03;KIE;17,1;15,6;83,8;10,43;3,5;14,3;21,5
2016-09-04;KIE;16,5;6,6;94,3;6,52;3,3;13,9;21,2
2016-09-05;KIE;16,4;0,3;83,1;16,29;3,6;10,6;20,6
2016-09-06;KIE;16,4;1,6;84,1;17,06;2,1;9,1;23,0
2016-09-07;KIE;18,3;1,6;79,4;17,25;1,7;12,8;25,3
2016-09-08;KIE;19,7;1,6;79,7;17,76;2,3;12,3;27,0
2016-09-09;KIE;18,3;1,6;81,1;14,90;3,1;12,5;23,4
2016-09-10;KIE;18,7;0,0;78,1;16,39;2,6;11,8;25,3
2016-09-11;KIE;18,3;1,6;82,2;11,79;2,6;13,7;22,2
2016-09-12;KIE;20,5;1,6;81,2;16,71;2,9;14,8;26,4
2016-09-13;KIE;22,9;1,6;73,3;16,52;3,0;18,0;29,2
2016-09-14;KIE;21,4;1,6;78,7;15,93;3,5;17,2;26,7
2016-09-15;KIE;19,9;0,0;72,8;16,40;4,2;14,9;24,9
2016-09-16;KIE;18,1;16,2;82,7;11,42;3,4;13,5;23,3
2016-09-17;KIE;17,8;0,0;83,8;9,66;5,9;14,8;20,4
2016-09-18;KIE;15,4;0,0;77,0;8,47;5,2;12,9;18,2
2016-09-19;KIE;14,6;1,6;77,2;7,52;2,9;10,8;18,4
2016-09-20;KIE;14,9;1,6;76,3;9,62;2,4;11,7;18,7
2016-09-21;KIE;15,3;1,6;79,3;11,20;3,0;11,3;20,4
2016-09-22;KIE;14,5;0,5;77,6;10,49;2,3;9,3;20,0
2016-09-23;KIE;14,5;0,5;83,0;9,84;2,9;9,6;20,5
2016-09-24;KIE;14,1;0,0;78,4;13,31;2,5;8,2;20,0
2016-09-25;KIE;16,7;0,5;69,0;13,92;2,9;12,1;22,7
2016-09-26;KIE;15,5;0,0;81,3;9,66;2,0;11,1;20,3
2016-09-27;KIE;15,0;0,1;75,1;12,55;2,1;8,4;21,2
2016-09-28;KIE;17,2;0,0;73,0;7,78;7,2;15,1;20,2
2016-09-29;KIE;16,1;5,9;83,9;2,88;6,5;12,9;18,4
2016-09-30;KIE;12,7;5,1;83,2;7,34;3,8;9,9;16,3
2016-10-01;KIE;12,6;0,1;84,0;9,04;2,4;8,3;17,3
2016-10-02;KIE;12,3;0,4;85,3;8,70;2,1;8,4;17,3
2016-10-03;KIE;12,2;7,7;90,2;4,74;5,1;7,3;15,5
2016-10-04;KIE;11,9;0,0;76,0;9,87;6,4;9,2;14,3
2016-10-05;KIE;9,9;2,3;67,6;10,02;6,8;7,6;12,8
2016-10-06;KIE;10,5;0,0;75,8;2,57;7,7;8,7;11,9
2016-10-07;KIE;10,6;0,0;79,7;2,52;6,4;7,9;11,8
2016-10-08;KIE;9,6;1,5;76,4;8,06;5,4;7,2;12,7
2016-10-09;KIE;8,2;4,3;89,1;3,80;3,3;5,9;10,1
2016-10-10;KIE;9,1;11,5;92,7;4,21;4,1;5,7;12,0
2016-10-11;KIE;9,7;4,3;92,5;2,35;8,1;8,9;10,5
2016-10-12;KIE;9,0;6,5;88,1;3,38;6,0;8,0;10,5
2016-10-13;KIE;9,0;0,0;78,3;4,25;5,8;7,4;11,5
2016-10-14;KIE;8,3;2,3;77,5;4,43;7,5;6,5;10,2
2016-10-15;KIE;8,6;0,6;86,5;2,18;6,0;7,7;9,3
2016-10-16;KIE;10,2;0,0;95,5;2,14;3,2;9,0;11,7
2016-10-17;KIE;9,7;0,7;96,1;2,10;3,9;8,8;10,3
2016-10-18;KIE;11,4;1,7;91,9;3,53;2,5;9,0;14,3
2016-10-19;KIE;7,6;8,0;96,5;2,41;1,6;5,6;9,6
2016-10-20;KIE;9,0;4,2;90,1;3,15;3,8;7,5;10,8
2016-10-21;KIE;8,8;8,9;91,0;3,65;4,2;7,6;11,2
2016-10-22;KIE;7,4;9,3;93,1;1,90;3,2;5,6;9,1
2016-10-23;KIE;7,0;0,0;92,8;1,86;1,8;4,9;9,1
2016-10-24;KIE;6,7;2,3;92,7;4,68;3,0;2,9;10,5
2016-10-25;KIE;5,8;2,3;92,7;4,74;2,6;0,8;10,2
2016-10-26;KIE;4,9;1,3;93,4;3,16;2,1;0,7;8,6
2016-10-27;KIE;11,7;0,1;90,7;3,53;4,1;8,3;14,6
2016-10-28;KIE;11,2;1,7;84,8;3,37;5,8;7,6;14,3
2016-10-29;KIE;9,4;0,0;79,4;4,86;5,1;7,0;12,4
2016-10-30;KIE;8,9;1,2;86,4;5,89;3,0;6,5;12,2
2016-10-31;KIE;10,9;1,1;95,4;1,77;2,1;8,5;13,2
2016-11-01;KIE;9,4;2,0;87,3;2,83;4,9;5,9;11,6
2016-11-02;KIE;5,7;0,5;80,1;5,04;5,9;1,1;8,5
2016-11-03;KIE;3,4;3,9;84,8;4,93;3,0;-1,8;6,9
2016-11-04;KIE;7,1;1,5;88,9;2,06;3,7;5,4;8,6
2016-11-05;KIE;5,1;4,0;93,4;1,40;2,7;3,7;6,5
2016-11-06;KIE;5,3;1,6;89,6;1,49;4,6;3,7;7,0
2016-11-07;KIE;2,9;1,3;77,9;1,82;5,8;1,4;4,4
2016-11-08;KIE;0,2;0,2;80,5;2,04;4,5;-2,3;1,7
2016-11-09;KIE;-1,4;0,0;87,2;5,18;2,6;-5,2;2,2
2016-11-10;KIE;2,0;0,4;86,3;1,83;3,3;-0,1;3,9
2016-11-11;KIE;2,1;1,3;89,2;3,79;3,5;-2,0;6,0
2016-11-12;KIE;-1,2;1,4;91,7;4,29;2,2;-3,7;2,8
2016-11-13;KIE;-0,7;1,4;82,0;3,41;3,4;-2,7;2,2
2016-11-14;KIE;0,1;3,5;85,2;3,79;4,0;-3,5;2,9
2016-11-15;KIE;6,1;1,1;97,1;1,14;5,0;2,6;10,5
2016-11-16;KIE;7,2;5,8;96,0;1,18;3,7;3,0;10,5
2016-11-17;KIE;6,9;3,8;89,6;3,03;4,3;4,3;9,6
2016-11-18;KIE;6,3;0,0;84,7;2,59;5,7;4,0;8,6
2016-11-19;KIE;4,4;0,0;83,7;2,45;4,5;2,0;7,2
2016-11-20;KIE;6,1;3,2;79,1;2,15;6,0;1,7;11,9
