Date;Location;Temperature.Air.Mean_C;Precipitation_mm_d;Relative.Air.Humidity_percent;Global.Radiation_MJ_m2_d;Wind.Speed_m_s;Temperature.Air.Min_C;Temperature.Air.Max_C
2022-11-18;QLB;0,9;0,4;92,4;1,32;3,3;-2,9;4,5
2022-11-19;QLB;-3,2;0,8;83,9;5,58;1,2;-6,8;1,2
2022-11-20;QLB;-2,3;0,5;82,3;5,30;1,3;-7,0;3,2
2022-11-21;QLB;-0,6;0,0;89,4;4,67;1,8;-1,9;2,1
2022-11-22;QLB;2,1;0,0;88,4;2,83;2,5;-0,9;5,8
2022-11-23;QLB;5,7;0,9;81,0;4,45;2,6;1,7;9,8
2022-11-24;QLB;6,7;0,0;84,6;2,97;1,7;2,2;10,3
2022-11-25;QLB;5,5;4,2;90,4;1,71;1,7;1,1;9,0
2022-11-26;QLB;6,8;0,8;84,6;4,18;2,1;2,6;10,5
2022-11-27;QLB;4,6;0,0;81,7;3,97;1,9;-0,5;8,8
2022-11-28;QLB;4,7;0,4;79,2;1,13;2,2;3,2;6,3
2022-11-29;QLB;4,3;0,3;96,4;1,12;1,0;3,3;4,9
2022-11-30;QLB;4,2;0,0;95,1;1,10;1,8;1,1;5,4
2022-12-01;QLB;0,8;3,0;94,7;1,09;2,0;-0,3;1,4
2022-12-02;QLB;-0,3;5,4;95,0;1,08;2,7;-1,2;0,3
2022-12-03;QLB;-1,6;0,6;93,3;1,06;2,6;-2,1;-1,1
2022-12-04;QLB;-0,1;4,7;97,0;1,05;2,1;-1,1;0,6
2022-12-05;QLB;0,8;0,6;96,9;1,04;1,1;0,2;1,8
2022-12-06;QLB;1,5;0,3;94,1;1,03;2,2;0,3;2,6
2022-12-07;QLB;2,6;1,3;86,0;2,08;3,0;0,5;4,4
2022-12-08;QLB;2,3;3,5;87,8;1,22;2,1;0,1;4,0
2022-12-09;QLB;0,0;0,1;95,8;1,08;1,3;-1,3;1,2
2022-12-10;QLB;-1,6;0,1;91,2;1,00;1,5;-2,4;-1,0
2022-12-11;QLB;-2,9;0,0;82,4;1,38;1,3;-4,6;-1,9
2022-12-12;QLB;-3,6;0,0;84,3;2,57;1,7;-7,7;-1,2
2022-12-13;QLB;-6,6;1,8;85,0;3,96;0,8;-9,9;-0,9
2022-12-14;QLB;-7,6;1,8;86,9;1,00;1,1;-11,6;-4,1
2022-12-15;QLB;-6,4;1,8;84,3;3,89;1,1;-11,6;2,1
2022-12-16;QLB;-5,5;0,0;88,8;2,34;0,8;-11,2;-1,4
2022-12-17;QLB;-3,6;0,0;87,1;3,00;0,9;-9,1;1,1
2022-12-18;QLB;-6,0;0,0;79,5;3,56;2,1;-11,5;0,0
2022-12-19;QLB;4,0;5,1;76,4;0,96;3,4;-1,6;8,4
2022-12-20;QLB;9,0;0,0;75,1;1,23;3,8;5,6;11,2
2022-12-21;QLB;8,6;0,0;85,6;2,14;2,7;6,0;11,0
2022-12-22;QLB;7,8;1,2;88,9;0,96;2,1;4,7;10,1
2022-12-23;QLB;8,3;6,2;92,4;0,98;2,5;6,5;10,0
2022-12-24;QLB;8,0;4,9;86,5;2,49;3,0;3,2;10,8
2022-12-25;QLB;7,1;1,1;91,5;1,84;2,2;1,9;11,6
2022-12-26;QLB;9,3;2,6;79,6;2,00;4,2;3,8;12,0
2022-12-27;QLB;4,6;0,0;75,0;2,99;4,2;2,9;6,5
2022-12-28;QLB;7,1;0,0;75,6;1,30;4,3;4,0;9,4
2022-12-29;QLB;10,1;2,2;72,4;2,49;4,4;7,7;12,2
2022-12-30;QLB;7,8;0,0;72,3;2,95;4,0;5,2;11,1
2022-12-31;QLB;15,2;0,0;70,4;2,43;5,7;10,8;17,8
2023-01-01;QLB;14,1;0,1;62,7;2,11;4,1;11,1;16,0
2023-01-02;QLB;12,2;0,7;69,6;2,21;3,3;7,9;15,7
2023-01-03;QLB;7,0;0,0;76,4;4,21;2,4;4,1;9,4
2023-01-04;QLB;9,0;1,2;78,0;1,91;6,0;5,1;12,1
2023-01-05;QLB;9,0;3,0;82,8;1,89;4,8;6,5;11,3
2023-01-06;QLB;8,8;0,0;84,9;2,59;2,7;6,4;11,6
2023-01-07;QLB;9,0;0,0;78,7;2,68;2,9;6,4;11,6
2023-01-08;QLB;8,5;2,4;79,4;1,84;3,5;5,8;10,1
2023-01-09;QLB;6,9;0,0;80,0;2,84;3,2;4,7;8,9
2023-01-10;QLB;5,8;0,8;76,6;3,19;3,4;4,1;7,8
2023-01-11;QLB;7,8;2,0;79,5;1,20;4,8;5,1;9,8
2023-01-12;QLB;9,2;0,4;75,4;2,41;5,5;6,7;10,8
2023-01-13;QLB;8,4;0,1;72,3;3,84;4,8;6,3;10,6
2023-01-14;QLB;7,4;2,4;78,3;2,06;4,5;5,1;10,6
2023-01-15;QLB;6,5;0,0;70,3;3,04;5,6;4,5;10,6
2023-01-16;QLB;4,6;0,4;71,6;3,85;3,8;3,0;6,6
2023-01-17;QLB;1,8;0,0;79,7;4,23;3,3;-3,6;4,8
2023-01-18;QLB;-1,5;1,6;82,6;3,05;1,6;-4,0;1,7
2023-01-19;QLB;0,3;1,0;78,1;3,67;3,1;-3,3;2,8
2023-01-20;QLB;-1,1;1,6;82,1;4,37;1,4;-4,5;3,1
2023-01-21;QLB;-0,6;2,7;89,2;1,39;3,2;-3,9;1,5
2023-01-22;QLB;0,4;0,6;96,2;1,41;2,0;0,1;0,8
2023-01-23;QLB;0,7;0,1;96,8;1,44;1,6;0,3;1,3
2023-01-24;QLB;0,3;0,0;90,7;1,46;1,6;0,0;0,9
2023-01-25;QLB;-0,8;0,0;92,6;1,48;1,6;-2,3;0,3
2023-01-26;QLB;-1,5;0,4;93,7;1,51;1,8;-2,9;0,0
2023-01-27;QLB;1,0;2,2;94,1;1,54;2,1;-0,2;2,4
2023-01-28;QLB;-0,6;0,0;76,5;1,68;1,5;-3,4;0,5
2023-01-29;QLB;-0,2;0,0;79,5;1,80;3,4;-4,0;1,7
2023-01-30;QLB;4,0;2,3;77,8;4,37;7,3;1,2;6,7
2023-01-31;QLB;4,8;0,1;75,8;2,83;6,1;2,9;6,9
2023-02-01;QLB;4,7;6,4;74,4;3,35;6,8;1,0;7,1
2023-02-02;QLB;4,7;4,2;77,1;4,46;5,5;2,8;6,8
2023-02-03;QLB;7,2;1,4;76,5;1,83;8,3;3,6;9,4
2023-02-04;QLB;1,6;0,0;82,2;5,35;2,1;-2,5;5,4
2023-02-05;QLB;-0,6;0,0;86,2;3,08;1,6;-3,4;2,5
2023-02-06;QLB;0,4;0,0;88,1;1,93;2,7;-2,7;1,6
2023-02-07;QLB;-3,1;0,0;86,0;7,78;1,3;-6,6;1,4
2023-02-08;QLB;-2,9;1,1;81,6;8,07;2,0;-7,2;2,3
2023-02-09;QLB;-0,2;1,1;62,6;7,61;2,4;-4,9;4,3
2023-02-10;QLB;3,1;0,0;74,5;6,31;3,2;-0,5;6,7
2023-02-11;QLB;6,6;0,0;82,1;2,72;5,2;4,1;8,8
2023-02-12;QLB;7,6;0,0;90,1;2,82;2,5;6,4;9,6
2023-02-13;QLB;5,8;0,0;84,7;2,80;1,6;-0,4;8,2
2023-02-14;QLB;3,0;0,0;91,9;8,74;1,2;-1,6;9,4
2023-02-15;QLB;3,2;1,1;83,2;9,03;1,2;-3,3;11,5
2023-02-16;QLB;7,2;0,4;67,1;7,16;3,0;0,0;12,8
2023-02-17;QLB;10,6;1,3;75,3;4,07;6,4;7,4;14,6
2023-02-18;QLB;9,5;7,2;76,9;5,22;5,1;6,5;12,5
2023-02-19;QLB;5,4;2,4;83,5;7,22;2,7;1,7;8,9
2023-02-20;QLB;8,1;0,0;73,7;3,93;5,8;4,6;11,6
2023-02-21;QLB;10,2;0,0;76,2;5,56;4,5;7,4;12,9
2023-02-22;QLB;8,5;1,1;82,4;7,40;2,0;3,2;14,1
2023-02-23;QLB;7,3;1,1;91,2;2,62;1,9;4,1;10,4
2023-02-24;QLB;3,4;1,6;81,8;2,87;4,1;1,9;4,7
2023-02-25;QLB;1,5;2,0;80,2;3,63;5,2;-0,9;3,7
2023-02-26;QLB;0,1;0,0;70,7;7,02;2,8;-3,2;3,7
2023-02-27;QLB;-0,5;0,0;75,7;6,46;1,6;-4,9;3,7
2023-02-28;QLB;0,3;1,1;68,9;11,11;1,8;-5,0;4,7
2023-03-01;QLB;-0,8;2,3;71,7;12,36;1,6;-6,9;6,1
2023-03-02;QLB;-0,5;2,3;84,5;12,00;1,7;-6,0;5,6
2023-03-03;QLB;0,3;0,0;90,6;4,51;2,2;-1,8;3,2
2023-03-04;QLB;3,9;0,3;75,5;4,36;5,6;1,2;6,8
2023-03-05;QLB;2,8;0,0;76,0;4,64;4,2;1,2;4,7
2023-03-06;QLB;1,6;0,8;83,1;3,14;2,3;-1,3;4,3
2023-03-07;QLB;1,8;2,6;84,8;4,12;4,1;-0,4;5,3
2023-03-08;QLB;0,2;8,3;87,8;3,54;2,2;-2,0;2,1
2023-03-09;QLB;0,7;4,4;94,0;3,21;1,7;-0,3;2,5
2023-03-10;QLB;6,2;7,7;90,2;6,37;3,1;0,0;11,9
2023-03-11;QLB;0,8;0,0;77,3;10,14;5,4;-0,7;3,7
2023-03-12;QLB;3,1;0,0;71,9;5,56;3,2;-2,2;8,1
2023-03-13;QLB;12,0;0,1;75,4;6,30;4,1;7,6;16,7
2023-03-14;QLB;8,5;4,8;71,3;6,97;4,9;1,5;14,1
2023-03-15;QLB;2,6;0,0;69,6;10,48;3,2;-1,1;6,8
2023-03-16;QLB;4,0;2,3;59,1;13,63;3,1;-3,3;9,3
2023-03-17;QLB;10,5;0,0;51,4;11,68;2,6;2,3;17,2
2023-03-18;QLB;13,2;1,3;63,1;12,52;2,3;7,8;18,8
2023-03-19;QLB;11,5;4,4;81,0;6,88;1,5;7,8;16,7
2023-03-20;QLB;9,8;0,0;79,1;4,51;2,5;8,0;12,1
2023-03-21;QLB;10,1;4,0;79,5;6,37;2,6;7,7;14,1
2023-03-22;QLB;12,1;0,0;67,0;11,13;3,7;8,5;15,4
2023-03-23;QLB;13,1;0,0;67,0;9,01;4,4;10,4;16,6
2023-03-24;QLB;12,3;2,4;70,1;8,90;3,8;7,9;15,6
2023-03-25;QLB;9,2;0,8;72,2;10,10;4,8;7,1;12,5
2023-03-26;QLB;7,8;6,6;79,5;7,09;3,0;4,3;11,2
2023-03-27;QLB;2,8;2,3;75,2;14,24;4,8;-0,1;6,2
2023-03-28;QLB;4,0;0,0;68,6;12,20;4,1;0,7;7,9
2023-03-29;QLB;8,3;0,2;70,2;7,33;2,6;3,3;13,0
2023-03-30;QLB;12,7;0,8;70,5;10,75;3,9;9,1;17,7
2023-03-31;QLB;10,3;10,6;80,7;5,94;2,9;8,5;13,3
2023-04-01;QLB;9,3;1,5;84,7;4,38;2,9;3,4;12,4
2023-04-02;QLB;3,5;0,0;76,2;6,70;3,1;-0,4;7,3
2023-04-03;QLB;1,7;0,0;68,4;11,72;2,5;-2,8;6,1
2023-04-04;QLB;1,5;1,5;67,5;18,07;1,5;-3,3;6,4
2023-04-05;QLB;3,2;1,5;60,8;13,29;1,2;-2,5;8,7
2023-04-06;QLB;5,7;1,5;55,4;20,24;2,0;-2,4;12,7
2023-04-07;QLB;6,2;1,0;61,4;19,85;2,6;-0,6;12,3
2023-04-08;QLB;5,7;0,8;92,7;4,58;1,9;4,2;8,3
2023-04-09;QLB;8,3;0,0;74,3;17,46;1,8;3,6;14,4
2023-04-10;QLB;10,8;0,2;60,1;18,83;3,3;1,0;17,4
2023-04-11;QLB;8,3;2,1;70,7;12,74;3,9;1,2;13,1
2023-04-12;QLB;7,3;1,0;79,6;7,69;3,2;0,8;11,2
2023-04-13;QLB;8,7;0,0;69,7;17,27;3,2;3,8;14,0
2023-04-14;QLB;7,9;4,3;80,8;7,48;2,2;5,0;11,9
2023-04-15;QLB;7,7;15,3;96,3;4,82;3,3;5,9;9,5
2023-04-16;QLB;8,3;2,9;94,9;4,86;2,9;7,1;9,4
2023-04-17;QLB;8,9;0,2;72,9;15,63;2,9;5,6;13,9
2023-04-18;QLB;8,5;0,1;81,9;5,33;2,4;5,7;11,7
2023-04-19;QLB;7,5;5,1;64,1;17,63;3,5;3,9;12,9
2023-04-20;QLB;6,2;0,0;86,1;7,26;2,9;3,5;9,2
2023-04-21;QLB;12,2;0,0;67,0;23,13;3,4;2,9;19,8
2023-04-22;QLB;16,0;1,6;56,8;21,21;3,3;6,5;22,5
2023-04-23;QLB;14,8;0,5;65,9;13,60;2,4;11,0;18,7
2023-04-24;QLB;11,2;0,0;68,4;13,63;4,4;6,7;15,4
2023-04-25;QLB;6,8;0,1;68,3;11,04;4,1;2,9;10,5
2023-04-26;QLB;5,8;0,0;64,6;14,90;3,1;1,2;9,8
2023-04-27;QLB;7,1;1,5;61,3;19,30;1,8;1,8;12,6
2023-04-28;QLB;9,2;0,6;77,3;7,34;2,1;3,9;12,6
2023-04-29;QLB;11,2;0,0;79,2;5,94;3,6;5,9;13,8
2023-04-30;QLB;8,5;1,5;64,8;25,08;1,9;2,3;14,6
2023-05-01;QLB;11,3;1,3;61,7;19,93;2,0;0,9;18,8
2023-05-02;QLB;9,6;0,6;73,8;11,87;3,6;4,3;12,5
2023-05-03;QLB;7,8;0,0;64,6;23,40;1,6;1,0;13,8
2023-05-04;QLB;10,9;0,5;62,5;24,07;2,5;1,0;18,3
2023-05-05;QLB;13,7;4,1;69,2;16,96;2,4;5,0;20,8
2023-05-06;QLB;12,4;0,0;82,0;12,12;2,5;8,8;17,5
2023-05-07;QLB;9,8;0,0;77,6;6,16;3,9;6,8;12,3
2023-05-08;QLB;11,8;0,5;63,2;26,26;3,7;4,8;18,7
2023-05-09;QLB;13,9;0,0;56,8;26,08;4,0;5,7;20,7
2023-05-10;QLB;13,2;7,0;78,8;8,24;1,9;9,1;16,5
2023-05-11;QLB;13,8;3,2;88,8;9,39;1,3;11,0;19,1
2023-05-12;QLB;15,9;0,5;61,2;21,62;2,3;9,7;22,1
2023-05-13;QLB;14,4;0,0;62,1;23,26;2,2;7,0;21,1
2023-05-14;QLB;14,3;0,0;64,4;19,96;1,7;6,9;20,6
2023-05-15;QLB;15,1;0,5;63,1;19,63;3,3;8,9;21,1
2023-05-16;QLB;10,7;0,0;65,3;18,31;4,9;5,8;15,5
2023-05-17;QLB;9,5;0,5;63,2;21,98;3,8;4,2;14,3
2023-05-18;QLB;9,9;0,5;62,6;22,83;1,8;2,6;15,6
2023-05-19;QLB;13,1;0,5;59,6;23,10;2,7;6,9;18,7
2023-05-20;QLB;13,8;0,5;73,8;6,99;2,6;9,7;18,6
2023-05-21;QLB;18,1;0,5;70,0;19,75;2,2;9,0;26,0
2023-05-22;QLB;19,8;1,0;63,7;22,34;2,7;11,9;27,0
2023-05-23;QLB;12,9;0,8;82,6;10,82;4,7;7,1;16,1
2023-05-24;QLB;10,2;0,5;73,8;12,96;2,8;5,6;14,7
2023-05-25;QLB;12,7;0,5;73,2;20,64;2,4;7,1;18,4
2023-05-26;QLB;12,8;0,5;67,0;25,19;2,9;6,7;19,0
2023-05-27;QLB;13,1;0,5;65,2;28,01;1,6;4,5;20,2
2023-05-28;QLB;15,9;0,5;56,4;28,72;1,5;5,5;23,7
2023-05-29;QLB;15,2;0,5;57,2;25,87;2,5;8,2;21,7
2023-05-30;QLB;14,5;0,5;61,3;26,09;2,4;7,0;21,2
2023-05-31;QLB;16,8;0,5;56,1;29,39;1,7;7,3;24,6
2023-06-01;QLB;13,1;3,0;72,5;23,58;4,0;8,7;18,3
2023-06-02;QLB;12,9;3,0;60,9;15,71;2,5;6,5;18,8
2023-06-03;QLB;13,2;3,0;50,1;29,09;1,8;3,2;21,1
2023-06-04;QLB;15,0;3,0;49,5;29,37;1,5;4,6;22,9
2023-06-05;QLB;17,3;3,0;47,7;29,22;1,9;6,0;25,3
2023-06-06;QLB;16,6;0,0;64,0;8,30;1,5;10,4;21,8
2023-06-07;QLB;19,1;7,3;65,9;15,69;1,7;14,4;25,1
2023-06-08;QLB;18,8;1,9;73,6;13,16;1,7;13,7;27,0
2023-06-09;QLB;20,2;0,0;61,3;26,35;2,0;12,2;27,7
2023-06-10;QLB;18,5;0,5;72,1;22,86;1,9;11,7;28,3
2023-06-11;QLB;20,4;3,0;53,2;29,38;1,9;11,8;27,7
2023-06-12;QLB;19,8;3,0;48,5;29,54;2,7;11,9;26,3
2023-06-13;QLB;18,6;3,0;48,8;24,96;2,4;9,5;26,2
2023-06-14;QLB;16,9;3,0;57,9;21,09;2,3;8,4;22,8
2023-06-15;QLB;18,2;0,2;51,4;25,28;2,2;9,9;25,6
2023-06-16;QLB;16,0;1,4;74,4;8,68;1,9;12,0;20,3
2023-06-17;QLB;18,4;0,0;67,1;26,56;2,3;11,9;25,3
2023-06-18;QLB;21,0;0,0;54,4;27,58;1,4;11,0;28,5
2023-06-19;QLB;22,9;5,8;57,4;18,09;1,9;16,8;30,5
2023-06-20;QLB;22,1;31,3;75,2;18,83;1,8;17,5;28,3
2023-06-21;QLB;23,1;0,4;72,0;22,06;2,2;18,1;27,8
2023-06-22;QLB;22,0;43,7;75,9;17,81;2,6;16,7;30,0
2023-06-23;QLB;16,9;33,7;93,3;10,31;3,0;14,2;19,4
2023-06-24;QLB;19,5;0,0;69,7;29,02;1,8;12,3;26,0
2023-06-25;QLB;22,4;3,0;63,0;26,72;1,4;14,2;28,6
2023-06-26;QLB;22,1;0,4;63,9;23,75;3,3;14,8;30,8
2023-06-27;QLB;16,9;0,4;65,7;23,45;3,9;12,6;22,6
2023-06-28;QLB;17,7;3,0;64,8;28,98;2,7;11,5;23,7
2023-06-29;QLB;19,9;0,5;70,8;12,85;1,2;12,7;25,9
2023-06-30;QLB;17,4;3,9;86,0;7,75;2,0;14,0;19,2
2023-07-01;QLB;17,7;4,1;71,7;12,87;3,1;11,3;22,2
2023-07-02;QLB;17,6;1,4;63,5;17,04;3,6;13,1;21,9
2023-07-03;QLB;17,4;0,0;56,5;20,31;3,7;13,0;21,5
2023-07-04;QLB;18,0;0,0;57,2;21,69;3,4;13,3;23,2
2023-07-05;QLB;18,3;0,0;56,1;19,51;4,0;13,1;22,2
2023-07-06;QLB;17,7;1,6;59,0;22,72;2,0;11,2;23,3
2023-07-07;QLB;20,3;1,6;53,3;29,15;1,5;9,6;28,6
2023-07-08;QLB;23,0;1,6;50,8;28,77;1,5;11,9;31,8
2023-07-09;QLB;25,3;2,0;51,2;26,15;1,7;14,4;34,2
2023-07-10;QLB;21,3;0,0;73,0;22,02;3,2;15,7;25,8
2023-07-11;QLB;24,1;0,0;57,1;28,09;1,9;13,5;32,6
2023-07-12;QLB;23,0;0,0;53,1;22,66;3,9;15,1;26,9
2023-07-13;QLB;18,7;0,0;60,9;20,54;2,7;12,8;24,7
2023-07-14;QLB;20,7;1,6;53,3;23,80;1,7;12,3;27,1
2023-07-15;QLB;24,6;0,7;52,1;18,22;2,5;14,9;33,2
2023-07-16;QLB;22,4;1,6;53,1;24,43;3,7;17,4;26,8
2023-07-17;QLB;20,1;1,5;52,5;21,77;3,6;12,2;25,9
2023-07-18;QLB;18,4;0,0;58,4;23,94;1,7;11,2;25,4
2023-07-19;QLB;18,8;5,1;62,8;16,21;2,5;11,6;25,4
2023-07-20;QLB;16,8;10,9;71,5;19,23;2,3;11,7;22,2
2023-07-21;QLB;15,7;2,5;74,8;11,55;1,8;10,7;22,3
2023-07-22;QLB;17,6;0,0;60,7;17,20;2,8;11,9;23,1
2023-07-23;QLB;20,0;0,0;59,3;12,06;3,5;14,5;24,7
2023-07-24;QLB;20,4;7,0;68,1;16,84;3,3;14,9;26,9
2023-07-25;QLB;16,0;0,0;71,8;12,83;2,4;12,3;19,5
2023-07-26;QLB;15,3;0,0;65,8;18,89;2,7;10,2;21,0
2023-07-27;QLB;15,9;5,7;79,9;6,19;2,8;11,7;18,4
2023-07-28;QLB;21,1;0,0;70,3;22,15;3,8;17,2;26,2
2023-07-29;QLB;20,4;3,6;73,9;16,76;2,7;15,9;25,3
2023-07-30;QLB;18,6;0,3;66,9;18,90;2,9;15,2;22,7
2023-07-31;QLB;18,2;1,3;73,0;9,54;3,9;15,5;21,1
2023-08-01;QLB;17,7;14,7;76,7;16,44;3,6;15,1;22,3
2023-08-02;QLB;17,7;20,8;76,5;12,74;3,7;14,3;21,5
2023-08-03;QLB;18,3;2,0;74,1;15,82;4,8;15,8;21,7
2023-08-04;QLB;18,1;0,0;70,4;17,78;2,6;13,9;22,9
2023-08-05;QLB;17,5;1,4;70,8;15,14;1,9;12,8;22,3
2023-08-06;QLB;16,9;20,4;78,9;14,33;1,9;13,7;22,4
2023-08-07;QLB;15,4;1,6;74,8;13,98;5,3;12,4;18,3
2023-08-08;QLB;15,4;7,4;68,1;15,25;4,8;12,1;20,0
2023-08-09;QLB;15,8;0,0;65,8;20,58;2,8;10,6;21,2
2023-08-10;QLB;16,6;4,2;64,1;22,47;1,6;9,6;22,8
2023-08-11;QLB;20,8;0,0;62,4;21,46;1,4;12,4;28,5
2023-08-12;QLB;21,4;0,9;76,1;11,98;1,9;16,5;27,9
2023-08-13;QLB;20,9;4,2;69,1;16,41;1,6;14,9;26,5
2023-08-14;QLB;21,7;4,9;75,3;17,94;1,9;13,8;29,6
2023-08-15;QLB;22,1;37,5;82,4;17,04;1,6;17,2;29,7
2023-08-16;QLB;21,1;19,0;84,7;15,28;1,6;17,2;25,8
2023-08-17;QLB;20,2;0,0;88,1;9,27;1,9;17,9;24,9
2023-08-18;QLB;22,2;4,2;82,0;20,32;1,8;16,8;28,3
2023-08-19;QLB;25,2;0,2;70,2;18,44;1,9;17,4;32,7
2023-08-20;QLB;23,6;0,0;73,8;17,75;1,6;19,9;28,4
2023-08-21;QLB;22,7;0,0;68,5;17,00;1,5;18,0;27,5
2023-08-22;QLB;21,1;4,2;68,6;14,94;1,6;15,6;27,2
2023-08-23;QLB;20,1;4,2;69,4;21,00;1,5;13,9;26,1
2023-08-24;QLB;21,6;0,0;67,6;15,15;1,2;14,1;28,3
2023-08-25;QLB;21,3;17,7;77,3;13,87;1,8;17,5;26,2
2023-08-26;QLB;19,0;0,0;72,3;16,49;2,4;12,4;22,7
2023-08-27;QLB;16,3;0,0;76,5;7,69;1,9;12,1;21,1
2023-08-28;QLB;15,5;0,0;73,5;13,67;1,7;10,5;19,6
2023-08-29;QLB;15,5;0,4;80,2;6,92;2,1;12,3;19,0
2023-08-30;QLB;15,6;1,0;74,1;13,56;1,8;9,8;21,1
2023-08-31;QLB;13,5;5,0;78,1;12,76;3,0;10,8;17,7
2023-09-01;QLB;15,6;0,1;79,2;13,42;1,5;9,5;20,7
2023-09-02;QLB;17,6;0,0;80,7;12,31;1,1;13,0;22,5
2023-09-03;QLB;16,7;0,0;74,8;16,82;2,1;11,5;21,0
2023-09-04;QLB;17,5;0,7;70,6;19,77;1,7;9,5;24,7
2023-09-05;QLB;20,8;0,7;66,3;19,64;1,9;12,6;28,5
2023-09-06;QLB;20,7;0,7;66,0;19,43;1,4;12,3;29,2
2023-09-07;QLB;20,3;0,7;65,6;19,15;2,1;11,8;28,7
2023-09-08;QLB;20,5;0,7;65,0;18,94;1,7;11,6;29,4
2023-09-09;QLB;21,2;0,7;62,0;18,65;1,2;11,6;30,8
2023-09-10;QLB;21,7;0,7;65,2;18,38;1,2;13,3;29,8
2023-09-11;QLB;22,5;0,7;66,3;17,97;1,1;14,0;30,7
2023-09-12;QLB;21,6;8,4;69,4;14,54;1,7;15,5;27,5
2023-09-13;QLB;17,1;1,7;85,3;9,06;2,9;11,2;23,4
2023-09-14;QLB;13,5;0,0;76,1;15,91;1,6;8,7;19,0
2023-09-15;QLB;15,2;0,7;73,6;17,28;1,9;7,2;22,6
2023-09-16;QLB;17,6;0,0;72,2;16,62;1,5;9,3;26,0
2023-09-17;QLB;20,2;0,6;70,5;11,84;1,6;13,4;28,1
2023-09-18;QLB;20,1;0,0;72,8;7,37;2,8;15,1;24,5
2023-09-19;QLB;17,5;0,7;60,1;13,91;4,1;14,9;20,2
2023-09-20;QLB;19,2;0,7;63,2;13,76;3,2;14,6;24,6
2023-09-21;QLB;19,3;4,7;68,1;10,10;1,5;12,0;25,0
2023-09-22;QLB;15,9;0,0;77,7;6,54;2,6;13,0;18,2
2023-09-23;QLB;14,5;0,7;68,5;13,01;3,5;10,9;18,3
2023-09-24;QLB;13,9;0,7;72,5;11,38;1,5;8,5;20,0
2023-09-25;QLB;14,2;0,7;69,9;14,74;1,7;7,2;21,6
2023-09-26;QLB;15,6;0,7;74,1;14,86;1,3;6,5;24,8
2023-09-27;QLB;18,1;0,7;74,8;13,80;1,6;10,4;26,1
2023-09-28;QLB;19,1;0,7;74,2;12,37;1,3;12,5;26,6
2023-09-29;QLB;18,9;0,3;75,3;6,12;2,5;13,6;25,0
2023-09-30;QLB;14,5;0,7;71,1;11,94;2,4;10,5;19,6
2023-10-01;QLB;16,8;3,1;66,7;5,97;2,1;11,7;22,1
2023-10-02;QLB;20,1;3,1;64,8;11,21;2,1;12,4;26,6
2023-10-03;QLB;17,2;8,0;72,4;5,03;4,1;11,3;23,1
2023-10-04;QLB;14,0;0,0;71,5;10,02;3,7;11,3;17,9
2023-10-05;QLB;14,4;0,0;72,0;8,85;3,7;11,5;17,3
2023-10-06;QLB;15,7;0,0;68,1;8,59;4,1;10,9;19,4
2023-10-07;QLB;17,7;4,9;69,7;6,13;5,7;14,2;21,2
2023-10-08;QLB;12,2;0,5;75,0;8,52;2,1;8,6;17,7
2023-10-09;QLB;14,0;10,4;89,0;2,86;2,3;10,8;17,0
2023-10-10;QLB;17,2;0,0;78,5;6,83;2,2;13,8;20,9
2023-10-11;QLB;20,4;1,5;54,4;9,59;4,2;16,6;24,0
2023-10-12;QLB;15,2;2,6;86,3;2,56;2,0;12,8;19,8
2023-10-13;QLB;18,8;2,4;73,8;6,99;3,0;13,4;23,2
2023-10-14;QLB;13,3;2,4;69,0;9,26;4,9;7,7;20,0
2023-10-15;QLB;7,5;1,2;72,9;8,47;4,0;4,8;10,7
2023-10-16;QLB;7,2;0,0;81,3;4,82;2,2;3,7;11,2
2023-10-17;QLB;6,0;0,0;88,2;7,39;1,1;1,0;11,3
2023-10-18;QLB;4,9;17,0;84,8;8,33;2,1;-0,6;10,2
2023-10-19;QLB;8,2;5,3;94,6;2,28;2,6;6,1;10,8
2023-10-20;QLB;7,7;7,6;96,6;2,24;3,7;7,0;9,1
2023-10-21;QLB;12,9;0,0;82,4;7,82;3,2;8,1;18,1
2023-10-22;QLB;12,2;0,0;78,4;6,20;2,5;9,1;15,4
2023-10-23;QLB;11,6;0,7;84,6;5,50;1,5;8,5;15,9
2023-10-24;QLB;11,8;2,6;89,3;2,09;1,7;8,5;14,2
2023-10-25;QLB;10,5;3,4;85,5;7,56;2,5;7,0;14,3
2023-10-26;QLB;10,5;0,1;89,0;3,75;1,5;6,6;12,6
2023-10-27;QLB;8,5;5,6;93,4;1,98;1,1;5,5;10,8
2023-10-28;QLB;10,6;2,6;86,1;3,13;2,2;7,8;13,2
2023-10-29;QLB;13,0;1,0;78,5;3,50;3,8;10,5;16,1
2023-10-30;QLB;12,6;5,9;79,4;4,27;2,6;10,5;15,7
2023-10-31;QLB;11,5;1,2;79,1;4,59;3,5;9,0;13,3
2023-11-01;QLB;11,8;0,5;80,2;3,18;2,8;8,8;14,7
2023-11-02;QLB;11,4;0,1;72,3;1,93;4,0;9,0;14,2
2023-11-03;QLB;9,4;2,5;70,0;5,64;3,1;6,4;12,4
2023-11-04;QLB;8,8;0,4;71,9;5,50;4,1;6,2;11,6
2023-11-05;QLB;10,7;0,0;76,3;2,79;4,5;8,4;13,3
